%time,field.star_effort,field.port_effort,secs_since_start
1590598729748894399,-0.105130299926,-0.729189068079,0.0
1590598729944785517,0.0057227909565,-0.954342633486,0.195890944
1590598730141459617,-0.190255604684,-0.994038581848,0.392565248
1590598730341571150,-0.282043032348,-0.840401649475,0.592676608
1590598730541436259,-0.113400444388,-1.22835189104,0.792541696
1590598730746716407,-0.58238375932,-0.803261250257,0.997821952
1590598730945222637,-0.438026897609,-1.04790143669,1.196328192
1590598731151484331,-0.237584859133,-1.33111849427,1.402589952
1590598731350124636,-0.703968293965,-0.80642066896,1.60123008
1590598731548271290,-0.625687278807,-1.09884589911,1.799376896
1590598731741787328,-0.665817037225,-1.07205323875,1.992892928
1590598731947893481,-0.956570543349,-0.95724798739,2.19899904
1590598732145858797,-1.04854144156,-0.917342305183,2.396964352
1590598732340262160,-1.08255986124,-0.799202546477,2.59136768
1590598732558099310,-0.835300423205,-1.04006230831,2.809204736
1590598732747715888,-1.36760119349,-0.847979262471,2.998821376
1590598732960835494,-1.11087094992,-0.945055484772,3.21194112
1590598733140878297,-1.33710671216,-0.664830207825,3.391983872
1590598733340048222,-1.19299199432,-0.775189325213,3.591153664
1590598733540332659,-0.886162370443,-1.12174116075,3.79143808
1590598733740900305,-1.43847204745,-0.593492016196,3.992005888
1590598733940478728,-1.084231399,-0.853687897325,4.191584256
1590598734144313473,-1.19409095496,-0.776110962033,4.395419136
1590598734340311737,-1.36797260493,-0.582264736295,4.591417344
1590598734542513850,-1.0579245165,-0.863740593195,4.793619456
1590598734741256129,-1.57140381634,-0.374399125576,4.992361728
1590598734940103531,-1.31718441844,-0.561510026455,5.19120896
1590598735142767594,-1.48213673383,-0.44958665967,5.393873152
1590598735341050583,-1.60124860704,-0.322268158197,5.59215616
1590598735546990760,-1.36764217168,-0.550899282098,5.798096384
1590598735739974117,-1.49677246809,-0.480884686112,5.99107968
1590598735949596714,-1.47958099842,-0.169313326478,6.200702208
1590598736142160128,-1.31202191114,-0.446669012308,6.393265664
