%time,field.throttle_bow,field.position_bow,field.lin_act_bow,secs_since_start
1590598729751661447,1.50537658483,90,2,0.0
1590598729946967441,1.56296845526,90,2,0.195305984
1590598730141825099,1.68486554176,90,2,0.390163456
1590598730341690676,1.55133195221,90,2,0.590029056
1590598730542150994,1.60735677928,90,2,0.790489344
1590598730747477084,1.64635963738,90,2,0.995815424
1590598730945622992,1.64298061281,90,2,1.193961472
1590598731155314459,1.59566868097,90,2,1.403652864
1590598731359126743,1.48802697659,90,2,1.607465216
1590598731549157118,1.63275785744,90,2,1.797495552
1590598731741946162,1.51512827724,90,2,1.990284544
1590598731956450839,1.63123384118,90,2,2.204789248
1590598732146317759,1.65992639959,90,2,2.394656256
1590598732340623874,1.51508152485,90,2,2.588962304
1590598732552821764,1.38999409974,90,2,2.801160192
1590598732748690492,1.75235960633,90,2,2.997028864
1590598732962967719,1.65687855333,90,2,3.21130624
1590598733142583470,1.56874507666,90,2,3.390921984
1590598733340489069,1.46522857249,90,2,3.588827392
1590598733540417695,1.43258161843,90,2,3.788756224
1590598733745897292,1.53040960431,90,2,3.994235648
1590598733940002817,1.45184211433,90,2,4.188341248
1590598734145067759,1.51073094457,90,2,4.393406208
1590598734340885282,1.55466124415,90,2,4.58922368
1590598734543703641,1.5384837985,90,2,4.792041984
1590598734741261283,1.66101362556,90,2,4.989599744
1590598734941252309,1.62448845804,90,2,5.189590784
1590598735143239152,1.71356834471,90,2,5.3915776
1590598735341663486,1.76260098815,90,2,5.59000192
1590598735553149518,1.77096817642,90,2,5.801487872
1590598735740569462,1.87451671809,90,2,5.988907776
1590598735949607727,1.54719054699,90,2,6.197946112
1590598736142125962,1.55101679265,90,2,6.390464512
1590598736343221320,1.68327111751,90,2,6.59155968
1590598736540176983,1.59028042108,90,2,6.788515328
1590598736745166679,1.49853602052,90,2,6.993505024
1590598736950333123,1.6637166962,90,2,7.198671616
1590598737145486366,1.52096878737,90,2,7.393824768
1590598737343721966,1.69980749488,90,2,7.592060416
1590598737540601306,1.50191038847,90,2,7.788939776
1590598737744828252,1.6194652766,90,2,7.993166592
1590598737945755425,1.48729644716,90,2,8.194093824
1590598738141097492,1.72654408962,90,2,8.389435904
1590598738344747401,1.50295328349,90,2,8.593085952
1590598738550309521,1.4552751556,90,2,8.798648064
1590598738742780426,1.59617010504,90,2,8.991118848
1590598738961634567,1.50924716145,90,2,9.209972992
1590598739147888993,1.4269689098,90,2,9.396227328
1590598739340464305,1.62936318666,90,2,9.588802816
1590598739553887499,1.54048539698,90,2,9.80222592
1590598739740019714,1.3917054981,90,2,9.988358144
1590598739943548540,1.36394277215,90,2,10.191886848
1590598740146676233,1.50402039289,90,2,10.395014656
1590598740346371747,1.4716103673,90,2,10.594710272
1590598740543706187,1.34645756334,90,2,10.792044544
1590598740747555745,1.13324988633,90,2,10.995894272
1590598740940668587,1.11576709896,90,2,11.189007104
1590598741154548095,2.00887434185,90,2,11.4028864
1590598741366946663,1.71822495759,90,2,11.615284992
1590598741541659453,0.0771352089942,90,2,11.789997824
1590598741753176759,1.43201723695,90,2,12.001515264
1590598741942319857,7.73042961955,90,2,12.190658304
1590598742158464592,15.4507815838,90,2,12.406802944
1590598742342150090,28.3144980669,90,2,12.590488576
1590598742541915222,40.5899018049,90,2,12.790253568
1590598742742908993,51.5620470047,90,2,12.99124736
1590598742944079515,64.3152475357,90,2,13.192418048
1590598743143719491,62.0665192604,90,2,13.392057856
1590598743340547165,67.8860008717,90,2,13.588885504
1590598743542836478,73.2456684113,90,2,13.791174912
1590598743741820882,76.1087536812,90,2,13.99015936
1590598743940911926,76.2015759945,90,2,14.189250304
1590598744157151559,76.3429641724,90,2,14.40548992
1590598744357170574,76.3288557529,90,2,14.60550912
1590598744554441155,74.6093511581,90,2,14.802779648
1590598744748256204,71.3413119316,90,2,14.996594688
