%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1591115728542781361,14.4336493147,18.5358677726,-0.383454579585,-2.71844359392,0.792552589787,-1.21030431592,0.0
1591115728542863485,14.4349445518,18.5396564864,-0.383679414569,-2.69512732784,0.785179034467,-1.26206179603,8.192e-05
1591115728542908885,14.4371105916,18.5421164139,-0.384912510888,-2.64734025945,0.774788563223,-1.30875856081,0.000127488
1591115728542947615,14.4400399554,18.5450383662,-0.382971385632,-2.56863632771,0.769799208463,-1.34884607096,0.000166144
1591115728542999020,14.4395273112,18.5459972143,-0.385277964187,-2.46424404676,0.762144560566,-1.39130166796,0.0002176
1591115728543060923,14.4395932889,18.5469907711,-0.386250325894,-2.33025782113,0.753290179461,-1.40506393434,0.000279552
1591115728543128355,14.4403276121,18.5482260292,-0.389248483875,-2.17390465248,0.743404767127,-1.46688599321,0.00034688
1591115728543314714,14.4413552285,18.549818355,-0.393372916984,-1.99666844495,0.740074212735,-1.52904315916,0.000533248
1591115728543361757,14.4407035533,18.5522905707,-0.390067552104,-1.80003082523,0.744186241729,-1.58876819089,0.000580352
1591115728543437992,14.4404305085,18.5558044682,-0.39230333588,-1.58959005803,0.75537072945,-1.65546758154,0.00065664
1591115728543860056,14.4415436696,18.560863749,-0.392004203801,-1.37629248664,0.772934485647,-1.68179363525,0.001078528
1591115728543904712,14.4424942258,18.5642901038,-0.391607114837,-1.16760728113,0.801756065699,-1.78195117635,0.001123328
1591115728544091985,14.445600776,18.5687851106,-0.391551569449,-0.964736969257,0.83078190331,-1.86205706315,0.001310464
1591115728544249277,14.4482735054,18.5722333213,-0.390287246696,-0.781715836345,0.863992289675,-1.93250292162,0.001467904
1591115728544369765,14.4504475002,18.5748344955,-0.385501208046,-0.624179193583,0.891586197625,-1.99747809196,0.001588224
1591115728544398455,14.4523326626,18.5779747867,-0.387231343287,-0.496146449999,0.917867832002,-2.05682690205,0.001616896
1591115728544614648,14.4536868411,18.579874535,-0.387099746081,-0.402514498974,0.9345762438,-2.11263358607,0.001833216
1591115728544637798,14.4565723186,18.5826795878,-0.385991662835,-0.341586253221,0.9412355896,-2.16697947672,0.001856256
1591115728544728094,14.4569612965,18.5852195948,-0.386289228332,-0.316980304875,0.93850878622,-2.22327062339,0.001946624
1591115728544945429,14.4568716526,18.5863007828,-0.385107074798,-0.331303694799,0.924698692819,-2.2764881565,0.002163968
1591115728544961286,14.4582561426,18.5892591135,-0.385980275677,-0.380770075006,0.895030857849,-2.3221273476,0.00217984
1591115728545138636,14.4612492375,18.5920196592,-0.383432218975,-0.46794359845,0.855544357152,-2.36355882193,0.002357248
1591115728545176224,14.4627544774,18.5930239798,-0.385561000672,-0.595295903017,0.812980320452,-2.40060393895,0.00239488
1591115728545265957,14.4655102496,18.5944726656,-0.385205238177,-0.758638201993,0.769825351141,-2.43896560003,0.00248448
1591115728545376138,14.466947078,18.5957990386,-0.386229433238,-0.948842539502,0.729854465086,-2.47350445569,0.002594816
1591115728545525636,14.4683297397,18.5969578201,-0.387524347951,-1.15680722434,0.687109516387,-2.50995665941,0.00274432
1591115728545690064,14.4693147361,18.5969791553,-0.39037406055,-1.37829272271,0.662288900733,-2.54887575377,0.002908672
1591115728545769073,14.4714263439,18.5978190986,-0.391179221753,-1.60008954725,0.64688060423,-2.60123285165,0.00298752
1591115728545914556,14.4730593425,18.5992529817,-0.396875564977,-1.81959886296,0.651400077045,-2.65920256784,0.003133184
1591115728545950190,14.4749009292,18.6023299212,-0.395839658877,-2.02456173448,0.67215626578,-2.72759995489,0.003168768
1591115728546031959,14.476026272,18.6032451292,-0.393190202523,-2.21790775378,0.705253090963,-2.80489041933,0.003250432
1591115728546090043,14.4774855833,18.6040669518,-0.390954405186,-2.39070554014,0.750070048812,-2.88746108619,0.003308544
1591115728546136378,14.4771559562,18.6069103975,-0.386071557908,-2.5277173638,0.80087506253,-2.97164065971,0.00335488
1591115728546245972,14.478214791,18.6090864037,-0.3843559953,-2.63394301142,0.849327878255,-3.0520359578,0.003464448
1591115728546375904,14.4803453556,18.6118029641,-0.381657203376,-2.70901261762,0.887054229421,-3.12654876501,0.003594496
1591115728546418044,14.4809511684,18.6146520468,-0.378011220179,-2.74339286707,0.924408704137,-3.19939447877,0.00363648
1591115728546443415,14.4820030532,18.6171694773,-0.377136931287,-2.739894693,0.951353014471,-3.26661731827,0.00366208
1591115728546504988,14.4841549559,18.6198925558,-0.37464633537,-2.69686647812,0.960996488117,-3.33619951979,0.00372352
1591115728546582971,14.4859166308,18.6219720228,-0.370427753069,-2.61962263332,0.959039792087,-3.40292629622,0.0038016
1591115728546734312,14.4884775161,18.6259667523,-0.367213907066,-2.51050662307,0.938368388517,-3.46703802132,0.003952896
1591115728546746131,14.4885306832,18.6293187586,-0.367546219566,-2.38168821467,0.909959716548,-3.49099228272,0.003964672
1591115728546776106,14.4905418145,18.6327217476,-0.369957365165,-2.23998124635,0.865555911542,-3.58254577675,0.003994624
1591115728546847617,14.4924303389,18.6371570564,-0.372683883571,-2.08402713983,0.812335875414,-3.65624272745,0.004066304
1591115728546952566,14.4946633631,18.6401253911,-0.375130461644,-1.92336333509,0.760017324866,-3.72565787569,0.004171008
1591115728547008707,14.4976163114,18.6439680935,-0.381129847468,-1.75355352751,0.707962403938,-3.78911477493,0.004227328
1591115728547097211,14.4993007394,18.6476470768,-0.382527510372,-1.58200406363,0.664946350961,-3.81372275691,0.004315648
1591115728547198079,14.502279535,18.6506202822,-0.384466538267,-1.41258552012,0.633565362047,-3.89506358415,0.004416512
1591115728547260000,14.5025167062,18.6531607001,-0.386132459317,-1.24923649854,0.623502170892,-3.96307685718,0.004478464
1591115728547330579,14.5039521826,18.6556674546,-0.387018945324,-1.08784118748,0.633262163619,-4.02478217542,0.00454912
1591115728547390350,14.5045190842,18.6587451171,-0.387799865698,-0.929420839264,0.660663759261,-4.08694653464,0.004609024
1591115728547433251,14.5051598532,18.6611548187,-0.387959086736,-0.784529860259,0.710318299059,-4.15578290742,0.004651776
1591115728547488311,14.5076610622,18.6647090566,-0.389546115061,-0.651540766352,0.770148663198,-4.22941579541,0.004706816
1591115728547528415,14.508528957,18.6680556151,-0.389581898214,-0.542235446218,0.842861135753,-4.30889145318,0.004747008
1591115728547571735,14.5089560819,18.6721977526,-0.389638779902,-0.462970653987,0.909360114306,-4.38844909009,0.004790272
1591115728547658332,14.5110793762,18.6753672215,-0.384610791741,-0.419671053743,0.963055556186,-4.46336555894,0.0048768
1591115728547749167,14.5115109795,18.6789984924,-0.382889734292,-0.414613320315,1.00354911018,-4.49165402883,0.00496768
1591115728547774725,14.5140227287,18.6817732273,-0.382699917465,-0.454587051587,1.01880078317,-4.57714410277,0.00499328
1591115728547806774,14.5150680518,18.6840825481,-0.379318862624,-0.537164089883,1.01488346124,-4.63666400501,0.00502528
1591115728547939698,14.517076534,18.6852776367,-0.380339410837,-0.664341922678,0.981034169801,-4.68489975182,0.005158144
1591115728547955107,14.5186778143,18.6878507109,-0.381225796101,-0.821221044525,0.93327573237,-4.7278086332,0.00517376
1591115728547970447,14.5195602551,18.6887860291,-0.382083337356,-1.01112716538,0.870709252383,-4.76940010182,0.00518912
1591115728548078758,14.5218418298,18.6906399439,-0.38578667288,-1.22208017055,0.806616104835,-4.81242605825,0.005297408
1591115728548136873,14.5228911762,18.6898898089,-0.388737548969,-1.44820122614,0.746382690141,-4.8567309662,0.00535552
1591115728548171001,14.5256180341,18.6904640953,-0.389321673721,-1.67916814298,0.690687838475,-4.90437163334,0.005389568
1591115728548210483,14.524993482,18.6908913057,-0.396019174811,-1.90540061617,0.659277314076,-4.95664021367,0.005428992
1591115728548214320,14.5272682928,18.6916653947,-0.3999231178,-2.12019911924,0.640164904795,-5.0162565547,0.005432832
1591115728548306978,14.5275350163,18.6940732465,-0.399304032851,-2.3193921891,0.644297557097,-5.07613714812,0.005525504
1591115728548453584,14.5289086759,18.6962610161,-0.399714152163,-2.49783125146,0.668089219991,-5.13829892474,0.005672192
1591115728548568808,14.5289284448,18.6966807444,-0.401079873799,-2.64789676629,0.71053054371,-5.20443100809,0.005787392
1591115728556317938,14.5317377882,18.6974072656,-0.402435964721,-2.75762208284,0.761908288507,-5.28007327924,0.013536512
1591115728556327215,14.5344936133,18.6979456976,-0.399997530585,-2.82514388953,0.823741841032,-5.3586555424,0.013545728
1591115728556424541,14.5354811332,18.6993989093,-0.398165993882,-2.84958399497,0.887219769567,-5.44917566,0.013643008
