%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1590601707645225992,152.387975272,1128.11640506,-2.12166621148,0.000816414008736,2.85286570494e-06,-0.172776227087,0.0
1590601707684687734,152.387975402,1128.11665768,-2.12166619514,0.000980313420123,3.41439597069e-06,-0.172973176621,0.039461632
1590601707748824773,152.387975411,1128.11679245,-2.12166619274,0.000883802241,2.92620053958e-06,-0.173118141635,0.103598848
1590601707794070816,152.387975469,1128.11686561,-2.12166619293,0.000742258841659,2.54530583443e-06,-0.173247494278,0.1488448
1590601707846885664,152.387975519,1128.11690257,-2.12166620423,0.000642160832005,2.85177447301e-06,-0.173366896507,0.201659648
1590601707888703521,152.387975592,1128.11691813,-2.12166621492,0.000568003764209,4.27041356949e-06,-0.173547878032,0.243477504
1590601707940397081,152.387975838,1128.11716281,-2.12166617642,0.000794126540887,6.76869046673e-06,-0.173679010531,0.295171072
1590601707991166717,152.387975819,1128.11728989,-2.12166615956,0.000732169700466,6.62062885143e-06,-0.173785066029,0.345940736
1590601708038584471,152.38797596,1128.11736105,-2.12166613989,0.000629808129628,6.76779690206e-06,-0.173882199259,0.393358592
1590601708081397021,152.387976047,1128.11739568,-2.12166613055,0.000563524585259,7.15978632545e-06,-0.174012642184,0.436171008
1590601708166781094,152.387976145,1128.117411,-2.1216661242,0.000530269791859,7.14833481135e-06,-0.17410090891,0.5215552
1590601708195294069,152.387976221,1128.11741479,-2.12166612081,0.000523102965588,6.81742905683e-06,-0.174167260626,0.550067968
1590601708239752429,152.387976355,1128.11764867,-2.12166607899,0.000819155840673,7.14180042514e-06,-0.174218853159,0.594526464
1590601708281702776,152.387976464,1128.11777725,-2.12166605123,0.000815336634818,6.25571903011e-06,-0.174274080611,0.636476672
1590601708333277081,152.387976548,1128.11784589,-2.12166603757,0.000754231495708,5.16992243896e-06,-0.174303184358,0.6880512
1590601708382338336,152.387976605,1128.11788015,-2.12166603283,0.000711121240339,4.04985238754e-06,-0.174316004101,0.73711232
1590601708441020992,152.38797663,1128.11789495,-2.12166603303,0.000665630317299,1.9343863369e-06,-0.174315405354,0.795794944
1590601708500732003,152.387976613,1128.11789888,-2.12166604188,0.000636998801353,1.92625886491e-07,-0.17430998652,0.85550592
1590601708565631251,152.387976559,1128.11789669,-2.121666054,0.000621624987133,-1.32689437513e-06,-0.174302093513,0.920405248
1590601708584553253,152.387976574,1128.11812827,-2.1216660261,0.000887279453542,-1.936704795e-06,-0.174292557005,0.939327232
1590601708639540221,152.387976579,1128.11825635,-2.12166601218,0.000842129403524,-2.39625852036e-06,-0.174271442204,0.99431424
1590601708692292195,152.387976608,1128.11832532,-2.12166600685,0.00075046051491,-2.55181804058e-06,-0.174251759035,1.047066112
1590601708745891426,152.387976624,1128.11836018,-2.1216660057,0.000682620547704,-2.41175939675e-06,-0.174230320045,1.100665344
1590601708789481808,152.387976648,1128.11837597,-2.12166600581,0.000645540843002,-2.13313762447e-06,-0.174205585617,1.144255744
1590601708836368410,152.387976672,1128.11838083,-2.12166600716,0.000648031096839,-9.93297129218e-07,-0.174153510639,1.1911424
1590601708885796265,152.38797671,1128.11837954,-2.12166600509,0.000662292856239,-2.19247835393e-07,-0.174107342012,1.240570368
1590601708938713236,152.387976743,1128.11837496,-2.12166600351,0.00068375857001,3.05957859288e-07,-0.174059995149,1.29348736
1590601708989749916,152.387976775,1128.11836877,-2.12166600372,0.000714359874333,8.17946954147e-07,-0.173972815682,1.344524032
1590601709035877701,152.387976799,1128.11836167,-2.12166600474,0.000739739764363,9.66799730125e-07,-0.173901902297,1.390651648
1590601709085385833,152.387976821,1128.11835444,-2.12166600768,0.000761707889577,8.34706917419e-07,-0.173835865662,1.440159744
1590601709137108607,152.387976827,1128.1183474,-2.12166601256,0.000780490090745,4.75901777101e-07,-0.173770794764,1.491882496
1590601709184980876,152.387976829,1128.11834076,-2.12166601866,0.000778987110166,-2.58686014191e-07,-0.173667359429,1.539755008
1590601709237228895,152.387976814,1128.11833441,-2.12166602636,0.00077433954767,-9.94614984269e-07,-0.173591158617,1.592002816
1590601709284791768,152.387976798,1128.11832857,-2.12166603419,0.000767350932257,-1.7790509846e-06,-0.173527194363,1.639565824
1590601709340837587,152.387976777,1128.11832334,-2.12166604148,0.000734489406372,-2.78395925196e-06,-0.17343986475,1.695611648
1590601709388038469,152.387976754,1128.11831859,-2.12166604911,0.000700512271197,-3.47577062248e-06,-0.173379760501,1.742812416
1590601709437826795,152.387976725,1128.11831441,-2.12166605493,0.000666751231926,-4.02102198305e-06,-0.173333895023,1.792600832
1590601709486242568,152.387976695,1128.11831075,-2.12166605891,0.00063369551447,-4.49385301723e-06,-0.173297141095,1.841016576
1590601709540063900,152.387976684,1128.11830753,-2.12166606203,0.000585244315354,-4.4886816751e-06,-0.173253814413,1.894838016
1590601709585356321,152.387976701,1128.11830466,-2.1216660627,0.000558336588187,-4.07517158265e-06,-0.173226246604,1.940130304
1590601709637302544,152.387976732,1128.1183021,-2.12166606007,0.000541378633605,-3.55207575609e-06,-0.173205934865,1.992076544
1590601709684838149,152.387976768,1128.11829983,-2.1216660555,0.000530251759548,-3.05516789447e-06,-0.173189487505,2.03961216
1590601709745146618,152.38797679,1128.11829788,-2.12166605089,0.000520864963935,-2.44623141353e-06,-0.173168739686,2.09992064
1590601709787776264,152.387976825,1128.11829606,-2.12166604651,0.000525012061666,-1.99248893172e-06,-0.173153863595,2.142550272
1590601709841446458,152.387976859,1128.11829447,-2.12166604367,0.000538487796513,-1.64322595837e-06,-0.17314134123,2.196220416
1590601709884705688,152.387976901,1128.11829299,-2.12166604243,0.000556553210191,-1.49674974769e-06,-0.173128842163,2.239479808
1590601709939498477,152.387976986,1128.1182913,-2.12166604329,0.000591875652014,-1.68582681276e-06,-0.173105978544,2.294272512
1590601709986838264,152.387976923,1128.11829063,-2.12166604693,0.000635918132594,-1.65166243952e-06,-0.173086507244,2.341612288
1590601710040156909,152.387977047,1128.11828881,-2.12166605103,0.000681641379192,-1.9553499815e-06,-0.173065965568,2.394930944
1590601710085489883,152.387976999,1128.11828821,-2.12166605584,0.000758443480855,-2.15549111339e-06,-0.173026127896,2.440263936
1590601710139595800,152.387977147,1128.11828612,-2.12166606053,0.000822309664965,-2.86939381659e-06,-0.17298999664,2.494369792
1590601710186824907,152.38797704,1128.11828581,-2.12166606645,0.000873320341279,-2.9205827638e-06,-0.172954708757,2.541598976
1590601710238361172,152.387977119,1128.11828428,-2.12166606986,0.000935235513788,-3.49579695577e-06,-0.172914297066,2.593135104
1590601710285110173,152.387977071,1128.11804638,-2.12166611481,0.000755156795477,-4.72185678221e-06,-0.172835171786,2.639884288
1590601710337787199,152.38797705,1128.11791004,-2.12166614589,0.000872453000699,-5.06202127945e-06,-0.17276762213,2.692561152
1590601710385460220,152.38797705,1128.11783205,-2.12166616365,0.00103999354531,-5.00886176442e-06,-0.172700062882,2.74023424
1590601710455181615,152.38797709,1128.11778805,-2.12166617182,0.00118728486137,-4.90546893978e-06,-0.172671056979,2.809955584
1590601710489330635,152.387977115,1128.11776313,-2.12166617341,0.00131998865742,-4.8257060095e-06,-0.172610714532,2.844104704
1590601710539772855,152.38797711,1128.11775001,-2.12166617179,0.00138898380985,-4.88161581177e-06,-0.172427416547,2.894546944
1590601710583583660,152.388504119,1128.11774342,-2.12166615691,0.00138163054007,-0.000601972618084,-0.172299290037,2.93835776
1590601710657256056,152.388807814,1128.117501,-2.12166972879,0.00104215398411,-0.000493224332494,-0.172255088062,3.012029952
1590601710699697454,152.388976563,1128.11736747,-2.12167174894,0.00105657934201,-0.000246499657676,-0.172117221898,3.054471424
1590601710753755416,152.389077345,1128.11728676,-2.12167080388,0.00112603520796,-3.79199568252e-05,-0.172008149849,3.108529408
1590601710792369186,152.389122888,1128.11725241,-2.12166901689,0.00110296276174,7.37697113937e-05,-0.17192578967,3.147143168
1590601710845475238,152.389150876,1128.11722976,-2.12166732654,0.00108403002413,0.000140557377155,-0.171847187567,3.200249344
1590601710887923187,152.38916346,1128.11721899,-2.12166594548,0.00100260452959,0.000159422655695,-0.171739688567,3.242697216
1590601710938974224,152.389166991,1128.1169784,-2.12166507417,0.000655189232864,0.000157506597054,-0.171665128098,3.293748224
1590601710984955386,152.389165851,1128.1168433,-2.12166457954,0.000635576932908,0.0001456398763,-0.17160603146,3.339729408
1590601711061190726,152.389161712,1128.11676903,-2.12166435918,0.000664665877838,0.000122215702623,-0.171553046003,3.415964672
1590601711093821262,152.389155898,1128.11672942,-2.12166436211,0.000626888354604,8.84256091003e-05,-0.171470925389,3.4485952
1590601711135537000,152.389149142,1128.11671012,-2.12166455889,0.000591900140481,6.05988425585e-05,-0.171406329852,3.490310912
1590601711183843208,152.389142291,1128.11646481,-2.12166487404,0.000272755225585,3.7772245502e-05,-0.171346268859,3.538617344
1590601711239809481,152.389135664,1128.11632867,-2.12166519294,0.000274786967127,2.41819247722e-05,-0.171290351969,3.594583552
1590601711285124749,152.389129807,1128.11625397,-2.12166546727,0.000288836388562,2.74909644361e-05,-0.171208582063,3.63989888
1590601711343196429,152.38912489,1128.11621265,-2.12166562372,0.000303119118064,3.29909628239e-05,-0.171153579554,3.697970432
1590601711386895135,152.389119201,1128.11596162,-2.12166575152,6.49765236696e-05,3.3956213357e-05,-0.1711148202,3.74166912
1590601711439957273,152.389115093,1128.11581876,-2.12166585255,9.86163862922e-05,5.70778472391e-05,-0.171078787949,3.794731264
1590601711493100553,152.38911164,1128.11574112,-2.12166581936,0.000200121493296,7.2583255225e-05,-0.171063641724,3.84787456
1590601711541423323,152.389108634,1128.11570106,-2.12166575435,0.000289716139585,8.31457192776e-05,-0.171062377475,3.896197376
1590601711584428869,152.389105877,1128.11544544,-2.12166573984,8.09169138716e-05,8.89156285137e-05,-0.171071849322,3.939202816
1590601711637542956,152.389103507,1128.11530435,-2.12166573612,0.000193186059905,9.88077351282e-05,-0.171109568854,3.992316928
1590601711685923675,152.389101556,1128.1152286,-2.12166570572,0.000341469332752,0.000100270362949,-0.171146789072,4.0406976
1590601711748352371,152.389099776,1128.11495317,-2.12166574024,0.000188774046402,9.54498604123e-05,-0.171187280804,4.103126272
1590601711790947764,152.389098285,1128.11480078,-2.12166579195,0.000363317875801,8.58333008859e-05,-0.171260456496,4.145721856
1590601711842018779,152.389097005,1128.11472003,-2.12166586204,0.000551773413548,7.37588651136e-05,-0.171317716235,4.196792832
1590601711884122856,152.389095797,1128.11444284,-2.1216659881,0.00042441240431,5.91992424777e-05,-0.171369249558,4.238896896
1590601711935352778,152.389094742,1128.11429006,-2.12166611093,0.000585338604425,4.4411963396e-05,-0.171419167624,4.290126848
1590601711985227797,152.389093794,1128.1142085,-2.12166622167,0.00079787303883,2.1890367466e-05,-0.171504737298,4.340001792
1590601712040905104,152.389092845,1128.11393107,-2.12166640431,0.000668169132064,3.95074901952e-06,-0.171573557116,4.395679232
1590601712096489512,152.389092,1128.11377928,-2.12166655987,0.000815859549478,-1.03740206888e-05,-0.171637765897,4.451263488
1590601712144582458,152.38909123,1128.11369948,-2.12166668123,0.000978357857974,-2.24812157665e-05,-0.171702183674,4.499356416
1590601712183232738,152.389090481,1128.11342388,-2.12166681888,0.000848585942226,-3.63817111709e-05,-0.171813035044,4.538006784
1590601712233320207,152.389089889,1128.11327378,-2.12166694601,0.000983810701435,-4.38652402785e-05,-0.171900623319,4.588094208
1590601712292263049,152.389089421,1128.11319436,-2.1216670382,0.00113310331539,-4.83417337353e-05,-0.171981344171,4.647037184
1590601712344750828,152.389088959,1128.11291943,-2.12166714989,0.000957467862962,-5.09930346578e-05,-0.172112262271,4.699524864
1590601712391082660,152.389618082,1128.1127703,-2.12166722304,0.00104758251606,-0.000664099354029,-0.172214958437,4.745856768
1590601712435683846,152.389918553,1128.11245667,-2.12167094243,0.000869598258475,-0.000532159432315,-0.172309399808,4.790457856
1590601712483846091,152.390089067,1128.11228515,-2.12167231346,0.000975929505383,-0.000281830450788,-0.172403896906,4.83862016
1590601712538319937,152.390184536,1128.11195833,-2.12167168187,0.000797122663921,-7.65091318312e-05,-0.172566295028,4.893093888
1590601712590019609,152.390236339,1128.11178046,-2.12167012533,0.000895905063738,4.88110010369e-05,-0.172692520346,4.9447936
1590601712643082984,152.390262052,1128.11168848,-2.12166850884,0.000989422083025,0.00011001238546,-0.172806623038,4.997857024
1590601712685850516,152.390273018,1128.11140784,-2.12166728017,0.000749067312361,0.000130186072352,-0.172915763282,5.04062464
1590601712739141353,152.390275661,1128.11125706,-2.12166647254,0.00074906786789,0.000122561160814,-0.173091191352,5.093915392
1590601712786402270,152.390273584,1128.11094336,-2.12166610399,0.000522283713909,0.000105540045304,-0.173221582117,5.14117632
1590601712837888335,152.390268862,1128.11077394,-2.12166599541,0.000597809182971,8.52789669779e-05,-0.173332733414,5.192662272
1590601712885896556,152.390262889,1128.11068666,-2.12166605078,0.000690628700219,6.52742273677e-05,-0.173431217028,5.240670464
1590601712939334378,152.3902564,1128.11040904,-2.121666236,0.000442351494767,5.06968273316e-05,-0.173566449171,5.294108416
1590601712988001237,152.390250077,1128.11026042,-2.12166642274,0.000489833747049,4.36390466461e-05,-0.17366257202,5.342775296
1590601713047777603,152.390244159,1128.10994804,-2.12166661071,0.000288724726359,4.15016326505e-05,-0.173741466608,5.402551552
1590601713081791263,152.390238747,1128.10977924,-2.12166673281,0.00038313460563,4.39974204879e-05,-0.173814660351,5.436565248
1590601713144426752,152.390233702,1128.10945547,-2.12166683919,0.000209471175854,5.9541188899e-05,-0.173931614179,5.499200768
1590601713192112348,152.390229352,1128.10928004,-2.12166682922,0.00034093816643,7.24277533333e-05,-0.174022947543,5.5468864
1590601713239992602,152.390225541,1128.10895308,-2.12166681596,0.000217162041949,8.26132998956e-05,-0.174105442859,5.594766592
1590601713288406055,152.390222249,1128.10877637,-2.1216667787,0.000378294515699,9.13151030531e-05,-0.174187171453,5.643180032
1590601713340662314,152.390219223,1128.10844858,-2.12166677896,0.00029025801996,0.000101240251094,-0.174325196781,5.695436288
1590601713386355438,152.390216632,1128.1082721,-2.12166675173,0.000461976419613,0.000104525690752,-0.174434494772,5.741129472
1590601713440998358,152.390214474,1128.10818161,-2.12166674384,0.000628158797084,0.000103357661747,-0.174534895295,5.795772416
1590601713483080285,152.390212487,1128.10790322,-2.12166680235,0.00047721763647,9.41262230764e-05,-0.174701515967,5.837854208
1590601713545426617,152.390210597,1128.10751858,-2.12166693222,0.000325414471535,8.10127779625e-05,-0.174832966385,5.900200704
1590601713584033687,152.390208962,1128.10730944,-2.12166707561,0.000507486131383,6.7717817302e-05,-0.174954563966,5.938807808
1590601713633724816,152.390207462,1128.10696466,-2.12166725808,0.000419006559355,5.25971830144e-05,-0.175075122151,5.988498944
1590601713684409901,152.39020616,1128.10677846,-2.12166742018,0.000604863982752,2.98085093131e-05,-0.175282633108,6.039183872
1590601713741327945,152.390204897,1128.10644524,-2.121667646,0.000506340476041,1.10830398829e-05,-0.175448242639,6.096101888
1590601713788202733,152.390203752,1128.10627002,-2.1216678374,0.000657594690759,-3.44021650585e-06,-0.175599755187,6.142976768
