%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1589839028741293968,152.37025248,1128.18193697,-2.12165528201,2.20706948075e-05,0.000155528255163,0.163091598127,0.0
1589839028799468171,152.370260458,1128.18170403,-2.12165407635,-0.000271500815331,0.000182909077591,0.163091913976,0.058174208
1589839028841902427,152.370260614,1128.18157297,-2.12165322349,-0.000226000214763,0.000183321786727,0.163097879326,0.100608256
1589839028897603459,152.370255667,1128.18150074,-2.12165273298,-0.000122541364259,0.000159456980711,0.163107829531,0.156309504
1589839028941998655,152.370248905,1128.18146136,-2.12165258997,-3.96099540377e-05,0.000131963025553,0.163108887317,0.200704512
1589839028997001992,152.370240715,1128.18144151,-2.12165266769,1.20330733968e-05,0.000101741975357,0.163101852757,0.255707904
1589839029043052547,152.370232662,1128.18143238,-2.12165288635,3.02254928965e-05,7.49428295491e-05,0.163091187084,0.301758464
1589839029099916327,152.37075366,1128.1814297,-2.12165315228,1.46481930713e-05,-0.000560162855425,0.163071387884,0.358622208
1589839029142851177,152.371047366,1128.18143057,-2.12165705086,-2.86808922912e-06,-0.000452957092981,0.163060241399,0.401556992
1589839029197098922,152.371210995,1128.18143339,-2.12165864107,-2.24030274362e-05,-0.000222939433336,0.163055426227,0.455804928
1589839029266324377,152.371304904,1128.18143601,-2.12165818207,-3.87018408718e-05,-2.53875831217e-05,0.163057309225,0.5250304
1589839029293543822,152.371344191,1128.18144188,-2.12165674014,-5.52390665704e-05,8.14751995021e-05,0.163075784029,0.552249856
1589839029340754448,152.371367136,1128.1812093,-2.12165532464,-0.000338406565148,0.000148263672328,0.163099492499,0.599460352
1589839029399237473,152.371375609,1128.18107785,-2.12165411957,-0.000294545031691,0.000178726573231,0.163128423312,0.657943296
1589839029455087910,152.371375821,1128.18100449,-2.12165325554,-0.000174559038424,0.000179131863829,0.163175618721,0.713793792
1589839029493169158,152.371371141,1128.18096453,-2.12165276813,-7.56722745737e-05,0.000162998505309,0.163205320743,0.751875072
1589839029546271321,152.371364055,1128.1809438,-2.12165259544,-7.77407247438e-06,0.000138581179024,0.163221697511,0.804977152
1589839029593532486,152.371356053,1128.180934,-2.12165265079,3.58874075937e-05,0.000111593092203,0.163226531727,0.852238336
1589839029646237438,152.371347691,1128.18093077,-2.12165285067,4.45903613438e-05,8.67939702875e-05,0.163221844478,0.90494336
1589839029693122360,152.37133972,1128.1809312,-2.12165311747,3.88764147993e-05,6.52423614448e-05,0.16321877106,0.951828224
1589839029751827226,152.371861532,1128.18093344,-2.12165338813,2.42483174751e-05,-0.000566281235283,0.163219441525,1.01053312
1589839029802071111,152.372155787,1128.18093676,-2.12165727833,9.02686053524e-06,-0.000454437044134,0.163224727242,1.06077696
1589839029850616201,152.372319805,1128.18094056,-2.12165884143,1.17344542609e-06,-0.000216005215461,0.163247533981,1.10932224
1589839029898969849,152.372409353,1128.1807073,-2.12165836093,-0.000279229049182,-2.35421282453e-05,0.163271767202,1.157675776
1589839029948340920,152.372456132,1128.18057598,-2.12165693936,-0.000226807634739,9.81069679961e-05,0.163299841354,1.207046912
1589839029999380672,152.372478102,1128.18050285,-2.12165539884,-0.000108812991939,0.00016099313628,0.16335149236,1.258086656
1589839030051237877,152.372485819,1128.18046286,-2.12165413947,-1.0982195243e-05,0.000181431044467,0.163387401337,1.309943808
1589839030098862997,152.37248544,1128.18044206,-2.12165329575,5.51699130067e-05,0.000176374006546,0.16340982337,1.357569024
1589839030157997017,152.372480903,1128.18043219,-2.12165284188,9.63351963248e-05,0.000158339493449,0.163418962714,1.416702976
1589839030194910639,152.372474057,1128.1804289,-2.1216526897,0.00011144944245,0.000131519635733,0.163405661795,1.45361664
1589839030245564555,152.372466491,1128.18042938,-2.12165276108,0.000100451682188,0.000106818293829,0.163388066525,1.504270592
1589839030298477463,152.37245885,1128.18043189,-2.12165294656,7.78004621991e-05,8.45595606959e-05,0.163370645254,1.557183488
1589839030349195134,152.372451283,1128.18043554,-2.12165318246,4.95606756067e-05,6.44021811018e-05,0.163355367441,1.607900928
1589839030398513894,152.372443997,1128.1804397,-2.12165343525,7.55837961972e-06,4.79046536251e-05,0.163338215228,1.65721984
1589839030448040596,152.37243711,1128.18020706,-2.12165371975,-0.000293967716468,3.50880156211e-05,0.163329410329,1.706746624
1589839030496350484,152.372960023,1128.18007614,-2.12165394943,-0.000258141279526,-0.00058795281291,0.16332566355,1.755056384
1589839030550468995,152.373255496,1128.18000344,-2.121657768,-0.000162401663079,-0.000469641109272,0.163326028332,1.80917504
1589839030596863829,152.373420962,1128.17996412,-2.12165926071,-8.57076285201e-05,-0.000228204146309,0.163335150171,1.855569664
1589839030646577684,152.373511809,1128.1799439,-2.12165869027,-3.82782594279e-05,-3.39143445457e-05,0.163347513818,1.905283584
1589839030697126093,152.373559905,1128.17993455,-2.12165721641,-1.44781502388e-05,9.05780219735e-05,0.16336396449,1.955832064
1589839030749349066,152.373583169,1128.17993145,-2.12165563961,-6.73403589286e-06,0.000158349331091,0.163407779973,2.00805504
1589839030797084946,152.373592524,1128.17993156,-2.12165434077,-7.39723006395e-06,0.000186658526134,0.163449869626,2.055790848
1589839030845311962,152.373593866,1128.17993341,-2.12165343252,-1.78754675433e-05,0.000187166824034,0.16349022705,2.10401792
1589839030906735186,152.373590298,1128.17993654,-2.12165291513,-2.81530594456e-05,0.000175637476073,0.163505061764,2.165441024
1589839030952756607,152.373585341,1128.17993941,-2.12165267854,-6.34927389566e-05,0.000141260722584,0.163520346034,2.2114624
1589839031009552542,152.373576657,1128.1799438,-2.12165254084,-8.89975956379e-05,0.000101995409456,0.163557086201,2.26825856
1589839031052218935,152.37357024,1128.17994672,-2.12165288273,-0.000106870338034,7.50118305315e-05,0.163573932755,2.3109248
1589839031102224648,152.37356172,1128.17995071,-2.12165307149,-0.00011437502197,4.79209158124e-05,0.163577553715,2.36093056
1589839031156089632,152.373554858,1128.17971743,-2.12165352529,-0.000392627042925,2.76401591971e-05,0.163570532317,2.41479552
1589839031201475645,152.37354839,1128.17958547,-2.12165389355,-0.00033843522682,1.08935414414e-05,0.163544913009,2.460181504
1589839031251444300,152.37354239,1128.17951187,-2.12165419343,-0.000223498075567,-3.46564596847e-07,0.16352607685,2.510150144
1589839031311582544,152.373536957,1128.17947178,-2.1216544255,-0.000119060893759,-7.39825792891e-06,0.163510025316,2.570288384
1589839031355688985,152.373532087,1128.17945072,-2.12165460041,-2.13323961607e-05,-6.11577812507e-06,0.163496038937,2.61439488
1589839031402062880,152.374056966,1128.17944049,-2.12165468904,3.96375579699e-05,-0.00061949222115,0.163489969905,2.660768768
1589839031453472466,152.374354132,1128.17943661,-2.12165837843,7.05020189572e-05,-0.000490928430914,0.163493065061,2.712178432
1589839031510291513,152.374521223,1128.17943633,-2.12165974614,8.24745163864e-05,-0.000243054546323,0.163504196012,2.768997376
