%time,field.pos_north,field.pos_east,field.pos_heading,field.vel_north,field.vel_east,field.vel_heading,field.acc_north,field.acc_east,field.acc_heading,secs_since_start
1590603132435721261,152.395849057,1128.15493301,0.000230055541765,-2.91623792067e-14,-2.80554978545e-13,2.3748134378e-14,-1.59387375531e-15,-5.05629202787e-15,5.61289791782e-21,0.0
1590603132532011053,152.395849057,1128.15493301,0.000230055541765,-2.93217284293e-14,-2.81060486715e-13,2.37481349392e-14,-2.30424640685e-15,-5.05629202787e-15,5.61289791782e-21,0.096289792
1590603132629671784,152.395849057,1128.15493301,0.000230055541765,-2.95520935177e-14,-2.8156598524e-13,2.37481355003e-14,-2.30424640685e-15,-5.05629202787e-15,5.61289791782e-21,0.193950464
1590603132732198877,152.395849057,1128.15493301,0.000230055541765,-2.97825618887e-14,-2.82071710401e-13,2.37481360617e-14,-2.30424640685e-15,-5.05629202787e-15,5.61289791782e-21,0.296477696
1590603132830100236,152.395849057,1128.15493301,0.000230055541765,-3.00126869001e-14,-2.82576682117e-13,2.37481366223e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.394379008
1590603132931048176,152.395849057,1128.15493301,0.000230055541765,-3.01720924812e-14,-2.8308213001e-13,2.37481371834e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.495326976
1590603133029975651,152.395849057,1128.15493301,0.000230055541765,-3.0331751268e-14,-2.83588380776e-13,2.37481377454e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.594254336
1590603133129329615,152.395849057,1128.15493301,0.000230055541765,-3.04902698685e-14,-2.84091016206e-13,2.37481383033e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.693608448
1590603133228874405,152.395849057,1128.15493301,0.000230055541765,-3.0649686475e-14,-2.84596499059e-13,2.37481388645e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.79315328
1590603133331144724,152.395849057,1128.15493301,0.000230055541765,-3.08118073649e-14,-2.85110556733e-13,2.37481394351e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.895423488
1590603133429363491,152.395849057,1128.15493301,0.000230055541765,-3.0968756926e-14,-2.85608217006e-13,2.37481399876e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,0.99364224
1590603133530177915,152.395849057,1128.15493301,0.000230055541765,-3.11281225872e-14,-2.86113538321e-13,2.37481405485e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.094456576
1590603133630584941,152.395849057,1128.15493301,0.000230055541765,-3.12878627344e-14,-2.86620047067e-13,2.37481411108e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.194863616
1590603133729259953,152.395849057,1128.15493301,0.000230055541765,-3.14470033239e-14,-2.87124654717e-13,2.37481416709e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.293538816
1590603133830392977,152.395849057,1128.15493301,0.000230055541765,-3.16067898542e-14,-2.87631310535e-13,2.37481422334e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.394671872
1590603133929264290,152.395849057,1128.15493301,0.000230055541765,-3.17657247614e-14,-2.88135266003e-13,2.37481427928e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.493543168
1590603134034609834,152.395849057,1128.15493301,0.000230055541765,-3.19253071303e-14,-2.8864127446e-13,2.37481433545e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.598888704
1590603134131647182,152.395849057,1128.15493301,0.000230055541765,-3.20851077276e-14,-2.89147974883e-13,2.3748143917e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.695926016
1590603134232261047,152.395849057,1128.15493301,0.000230055541765,-3.22440635452e-14,-2.89651996653e-13,2.37481444765e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.796539904
1590603134330171361,152.395849057,1128.15493301,0.000230055541765,-3.24037892453e-14,-2.90158459589e-13,2.37481450387e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.894450176
1590603134430044375,152.395849057,1128.15493301,0.000230055541765,-3.25628484743e-14,-2.9066280926e-13,2.37481455986e-14,-1.59462761463e-15,-5.05629202787e-15,5.61289791782e-21,1.9943232
1590603134534478840,152.395849057,1128.15493301,0.000230055541765,-3.27216351079e-14,-2.91166294576e-13,2.37481461575e-14,-1.59462761463e-15,-5.05629202787e-15,-4.05222969168e-21,2.098757632
1590603134629965059,152.395849057,1128.15493301,0.000230055541765,-3.28810228201e-14,-2.91671685811e-13,2.37481457524e-14,-1.59462761463e-15,-5.05629202787e-15,-1.37539441408e-20,2.19424384
1590603134729781022,152.395849057,1128.15493301,0.000230055541765,-3.30408378646e-14,-2.92178432043e-13,2.3748144374e-14,-1.59462761463e-15,-5.05629202787e-15,-1.37539441408e-20,2.294059776
1590603134829088064,152.395849057,1128.15493301,0.000230055541765,-3.319997047e-14,-2.92683014377e-13,2.37481430015e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.393366784
1590603134928960771,152.395849057,1128.15493301,0.000230055541765,-3.33592213142e-14,-2.93187971627e-13,2.37481425952e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.493239552
1590603135029142929,152.395849057,1128.15493301,0.000230055541765,-3.3518841702e-14,-2.93694100635e-13,2.3748142188e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.593421824
1590603135129817874,152.395849057,1128.15493301,0.000230055541765,-3.36784510643e-14,-2.94200194684e-13,2.37481417809e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.69409664
1590603135229366879,152.395849057,1128.15493301,0.000230055541765,-3.38377384066e-14,-2.94705267663e-13,2.37481413746e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.793645568
1590603135329268076,152.395849057,1128.15493301,0.000230055541765,-3.39968725328e-14,-2.9520985482e-13,2.37481409686e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.893546752
1590603135432781494,152.395849057,1128.15493301,0.000230055541765,-3.41607236621e-14,-2.95729398788e-13,2.37481405507e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,2.997060352
1590603135529392071,152.395849057,1128.15493301,0.000230055541765,-3.43156224845e-14,-2.96220556519e-13,2.37481401555e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.093670912
1590603135629086692,152.395849057,1128.15493301,0.000230055541765,-3.44749816825e-14,-2.9672585734e-13,2.3748139749e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.193365504
1590603135732502314,152.395849057,1128.15493301,0.000230055541765,-3.46347841808e-14,-2.9723256379e-13,2.37481393414e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.296781056
1590603135829633590,152.395849057,1128.15493301,0.000230055541765,-3.47939916834e-14,-2.9773738361e-13,2.37481389352e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.39391232
1590603135929923252,152.395849057,1128.15493301,0.000230055541765,-3.49534272994e-14,-2.98242926739e-13,2.37481385285e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.494202112
1590603136030264950,152.395849057,1128.15493301,0.000230055541765,-3.51130974919e-14,-2.98749213671e-13,2.37481381212e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.594543616
1590603136130771639,152.395849057,1128.15493301,0.000230055541765,-3.52723483361e-14,-2.9925417092e-13,2.3748137715e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.695050496
1590603136230111074,152.395849057,1128.15493301,0.000230055541765,-3.54311049348e-14,-2.99757561001e-13,2.374813731e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.79438976
1590603136328898723,152.395849057,1128.15493301,0.000230055541765,-3.55904831423e-14,-3.00262922098e-13,2.37481369035e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.8931776
1590603136428861426,152.395849057,1128.15493301,0.000230055541765,-3.5749912295e-14,-3.00768444733e-13,2.37481364968e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,3.993140224
1590603136533265242,152.395849057,1128.15493301,0.000230055541765,-3.59096763942e-14,-3.01275029426e-13,2.37481360892e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,4.097543936
1590603136629991463,152.395849057,1128.15493301,0.000230055541765,-3.60692956414e-14,-3.01781154818e-13,2.37481356821e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,4.194270208
1590603136729181881,152.395849057,1128.15493301,0.000230055541765,-3.62282993628e-14,-3.02285328484e-13,2.37481352765e-14,-1.59462761463e-15,-5.05629202787e-15,-4.06775769256e-21,4.293460736
1590603136834094504,152.395849057,1128.15493301,0.000230055541765,-3.63876460146e-14,-3.02790589522e-13,2.374813487e-14,-8.84602246597e-16,-5.05629202787e-15,-4.06775769256e-21,4.398373376
1590603136932813666,152.395849057,1128.15493301,0.000230055541765,-3.64762822611e-14,-3.03297224847e-13,2.37481344624e-14,-1.72645643441e-16,-2.20846561524e-15,-4.06775769256e-21,4.497092352
1590603137031540442,152.395849057,1128.15493301,0.000230055541765,-3.64935568113e-14,-3.03518199147e-13,2.37481340554e-14,5.38308072705e-16,6.3534924934e-16,-4.06775769256e-21,4.595819264
1590603137135455550,152.395849057,1128.15493301,0.000230055541765,-3.64399053501e-14,-3.03454875899e-13,2.374813365e-14,1.24648352078e-15,3.46805104166e-15,-4.06775769256e-21,4.699734272
1590603137230569531,152.395849057,1128.15493301,0.000230055541765,-3.63146573979e-14,-3.03106402547e-13,2.37481332412e-14,1.96044420389e-15,6.32389377409e-15,-4.06775769256e-21,4.794848256
1590603137333682924,152.395849057,1128.15493301,0.000230055541765,-3.61175759898e-14,-3.02470668111e-13,2.37481328323e-14,2.67474539425e-15,9.18109853551e-15,-4.06775769256e-21,4.897961728
1590603137430489762,152.395849057,1128.15493301,0.000230055541765,-3.58529261186e-14,-3.01562253968e-13,2.37481324298e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,4.99476864
1590603137533753744,152.395849057,1128.15493301,0.000230055541765,-3.56558064411e-14,-3.00925524333e-13,2.37481320231e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.09803264
1590603137628809846,152.395849057,1128.15493301,0.000230055541765,-3.54595860486e-14,-3.0029169954e-13,2.37481316183e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.193088512
1590603137728941037,152.395849057,1128.15493301,0.000230055541765,-3.526235825e-14,-2.99654620656e-13,2.37481312114e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.29321984
1590603137828835018,152.395849057,1128.15493301,0.000230055541765,-3.50653057956e-14,-2.99018108163e-13,2.37481308049e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.393113856
1590603137932913059,152.395849057,1128.15493301,0.000230055541765,-3.48673465349e-14,-2.98378666533e-13,2.37481303965e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.497191936
1590603138029555608,152.395849057,1128.15493301,0.000230055541765,-3.46706273753e-14,-2.97743230638e-13,2.37481299907e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.593834496
1590603138131479885,152.395849057,1128.15493301,0.000230055541765,-3.44734150898e-14,-2.97106201864e-13,2.37481295838e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.695758592
1590603138229088889,152.395849057,1128.15493301,0.000230055541765,-3.42768896078e-14,-2.96471391581e-13,2.37481291784e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.793367552
1590603138328804143,152.395849057,1128.15493301,0.000230055541765,-3.40799598473e-14,-2.95835275409e-13,2.37481287721e-14,1.97170635396e-15,6.36894237436e-15,-4.06775769256e-21,5.89308288
1590603138431593056,152.395849057,1128.15493301,0.000230055541765,-3.3882008108e-14,-2.95195858075e-13,2.37481283637e-14,1.97170635396e-15,6.36894237436e-15,5.67697695575e-21,5.995871744
1590603138532080740,152.395849057,1128.15493301,0.000230055541765,-3.36849180463e-14,-2.94559224104e-13,2.37481289312e-14,1.97170635396e-15,6.36894237436e-15,1.5379293086e-20,6.096359424
