%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1590602711232991738,152.408304028,1128.12255382,-2.12166026541,0.00858866616386,0.000817889357207,1.13150851092,0.0
1590602711282690767,152.408297176,1128.12266869,-2.12165701123,0.00919512023836,0.00100002330553,1.10457687325,0.049699072
1590602711338331038,152.40828839,1128.12291459,-2.12165418131,0.00983171255428,0.0010970871421,1.07884663766,0.105339392
1590602711389527262,152.408276015,1128.12323181,-2.12165199983,0.00991710013937,0.00107659531446,1.03521467265,0.156535552
1590602711440638293,152.408258359,1128.12369615,-2.12165078566,0.00947766296754,0.000976463250093,1.00014496606,0.207646464
1590602711482035757,152.408237681,1128.12419477,-2.12165051615,0.00833744357379,0.000812892006228,0.967322891639,0.249043968
1590602711533427340,152.408214952,1128.12469931,-2.12165108266,0.00666561754002,0.000605276496213,0.934000743196,0.300435712
1590602711586923384,152.408720957,1128.12520605,-2.12165227007,0.00482781618843,-0.000341402685833,0.875954239787,0.35393152
1590602711638053552,152.408997125,1128.12585763,-2.12165810731,0.00351614562196,-0.000470511209297,0.829782393278,0.405061888
1590602711690312847,152.409141407,1128.1265176,-2.12166173712,0.00192360101779,-0.000440371473067,0.787686909443,0.457321216
1590602711744181022,152.409212468,1128.12740324,-2.12166308391,-0.000786793836626,-0.000531073426165,0.717769179663,0.511189248
1590602711781307719,152.409236529,1128.12832872,-2.12166401003,-0.00304331858758,-0.000554711607413,0.664527106405,0.548315904
1590602711831727059,152.409238721,1128.12918889,-2.12166430271,-0.00542609532106,-0.000585992348561,0.615009916093,0.59873536
1590602711888046578,152.409229376,1128.12998438,-2.12166440163,-0.00754368167996,-0.000597850012353,0.566539352474,0.655054848
1590602711943744232,152.409215015,1128.13096599,-2.12166441894,-0.00975728949374,-0.000551119185846,0.487253137712,0.710752512
1590602711991017915,152.409197294,1128.13199646,-2.12166426409,-0.0111419666013,-0.000482179369207,0.426626787425,0.75802624
1590602712041232838,152.409179834,1128.13294138,-2.12166398051,-0.0121912628265,-0.000398896747833,0.37290655277,0.808241152
1590602712081994726,152.409164115,1128.13402015,-2.12166362099,-0.0124715514481,-0.000304033157056,0.322345861914,0.849003008
1590602712142502086,152.40862105,1128.13516204,-2.12166323576,-0.0124241741655,0.000475324010944,0.241651998729,0.9095104
1590602712185863092,152.408306935,1128.13627523,-2.12165890883,-0.0121355595426,0.000471430155172,0.180594241126,0.952871424
1590602712239110592,152.408124444,1128.13726049,-2.12165695245,-0.0117673595025,0.000335129991995,0.126759083928,1.006118912
1590602712293071111,152.408020587,1128.13835721,-2.12165710749,-0.0107060789351,0.000233873931704,0.0761608203007,1.06007936
1590602712335041690,152.407967793,1128.13944715,-2.12165812896,-0.00786490106188,0.000221715179173,-0.000688447492449,1.102050048
1590602712382259912,152.40793622,1128.14051387,-2.12165909633,-0.00547684905372,0.000226516486888,-0.059655467774,1.149268224
1590602712436563862,152.407920516,1128.14167185,-2.12165977962,-0.00278344913351,0.000231343784329,-0.11016684694,1.203572224
1590602712490291139,152.40791078,1128.14263027,-2.12166032245,0.000152135387733,0.000245776334784,-0.158040587559,1.257299456
1590602712538733898,152.407916828,1128.14356278,-2.12166032067,0.00509023781269,0.000224713344675,-0.224314328159,1.30574208
1590602712592315785,152.407917613,1128.14450204,-2.12166045252,0.00762701718915,0.000243108347582,-0.276118819137,1.35932416
1590602712649841956,152.407922546,1128.14497233,-2.12166035161,0.00999461209843,0.000230997130027,-0.293833987471,1.416850176
1590602712695137443,152.407932047,1128.14570291,-2.12165991576,0.012545624569,0.000209614446064,-0.321376638276,1.462145792
1590602712735499416,152.407411179,1128.14636382,-2.12165967541,0.0175020478639,0.000755003789635,-0.372632684015,1.502507776
1590602712784943595,152.407117231,1128.14723297,-2.12165602672,0.020931865585,0.000587475754845,-0.409972151464,1.551951872
1590602712835371289,152.406953449,1128.14790712,-2.12165469202,0.0230890269375,0.000301346614589,-0.44063993694,1.60237952
1590602712887367035,152.406865241,1128.14843114,-2.12165543154,0.0245974898988,6.45356035242e-05,-0.467316440587,1.654375168
1590602712945431092,152.406821498,1128.14908223,-2.12165709932,0.026713504408,-0.000117380957433,-0.503155465319,1.712439296
1590602712994865827,152.406804436,1128.14962254,-2.12165909462,0.0276132915068,-0.00021706086574,-0.527145797202,1.761874176
1590602713034727064,152.406802872,1128.15026838,-2.12166080685,0.0282057972613,-0.000253223140519,-0.544870174097,1.801735424
1590602713081415559,152.406281207,1128.15070314,-2.12166211231,0.0281520563251,0.00035911191755,-0.563278584444,1.848423936
1590602713132515799,152.405992314,1128.15102492,-2.12165940333,0.027386448151,0.000249783578932,-0.573180991915,1.899524096
1590602713181890477,152.405835664,1128.15123522,-2.12165868199,0.0260649079489,2.73528285405e-05,-0.577909524026,1.948898816
1590602713232465644,152.405755342,1128.15158889,-2.12165973878,0.0244164326652,-0.000141780910022,-0.578887488524,1.99947392
1590602713282256524,152.405717481,1128.15177317,-2.12166153637,0.0205243250017,-0.00025403120922,-0.572261766759,2.049264896
1590602713354625306,152.405703339,1128.15182108,-2.12166339525,0.0169777470034,-0.000308517729968,-0.563749191706,2.121633536
1590602713408288617,152.405703021,1128.15177843,-2.12166489454,0.0134386007996,-0.000321020806536,-0.552928366156,2.175296768
1590602713435106979,152.405181853,1128.1516702,-2.12166590906,0.0104689864981,0.000318134617895,-0.539396937598,2.202115328
1590602713489666492,152.404891438,1128.15175134,-2.12166267987,0.00519242830149,0.000235559203059,-0.510459285501,2.256674816
1590602713540929513,152.404731378,1128.15162079,-2.1216612404,0.000353091487992,3.40127054528e-05,-0.485480764254,2.307937792
1590602713582112898,152.40464855,1128.15139006,-2.12166148234,-0.00402642112075,-0.000114467620338,-0.46138194807,2.34912128
1590602713637023279,152.404607685,1128.15111301,-2.12166237229,-0.00811160550788,-0.000181660042716,-0.435980434545,2.404031488
1590602713687107729,152.404593937,1128.15079705,-2.12166315114,-0.0132913468984,-9.55603608382e-05,-0.38946097691,2.454116096
1590602713754430888,152.404597887,1128.15033193,-2.12166297236,-0.0165030360625,3.64631064079e-05,-0.350905327001,2.521439232
1590602713789695976,152.404611612,1128.1498292,-2.12166197715,-0.0188736763285,0.000179028521556,-0.313781601673,2.556704256
1590602713837815148,152.404089683,1128.14931559,-2.12166044875,-0.0242933576455,0.00100726743378,-0.248596188085,2.604823296
1590602713882951551,152.403813666,1128.14887954,-2.12165459912,-0.0239633340128,0.000863931390357,-0.201484250112,2.64995968
1590602713932050673,152.403655966,1128.14834936,-2.12165198212,-0.0265398466146,0.000648663314955,-0.155396248612,2.699058944
1590602713981582320,152.403572358,1128.14777439,-2.12165169945,-0.0281318706488,0.000448090206766,-0.111120412155,2.748590592
1590602714031918203,152.40353037,1128.14718506,-2.12165266917,-0.0298546444647,0.000222312680878,-0.0397687958927,2.798926336
1590602714082531812,152.40351038,1128.14642793,-2.121654481,-0.0306465998241,3.85057827176e-05,0.0145869257411,2.849540096
1590602714131991955,152.403502714,1128.14567628,-2.12165650753,-0.0305853247167,-0.000118483773215,0.0623937826838,2.89900032
1590602714183153034,152.403501614,1128.14496647,-2.1216584775,-0.030013168116,-0.000257348633139,0.107714089257,2.950161408
1590602714234559081,152.403504297,1128.14429589,-2.12166028819,-0.0285649209105,-0.000439715168321,0.179220085202,3.001567232
1590602714285364669,152.403509678,1128.14349152,-2.12166225496,-0.0270508358033,-0.000550271459765,0.233014994294,3.052372992
