%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1590669553910547605,152.312839362,1128.2294289,-2.09703990829,-0.146590269263,0.0106294321083,0.603891233401,0.0
1590669553965186713,152.314364461,1128.23349502,-2.09786982083,-0.130108820243,0.0160745433333,0.617798072088,0.054639104
1590669554008974078,152.316010604,1128.23649546,-2.09876370892,-0.119095899815,0.0205974572311,0.625392348821,0.098426368
1590669554055997989,152.317745754,1128.23862076,-2.09971477097,-0.110462039918,0.0246943198016,0.629283711543,0.14545024
1590669554105848595,152.319835192,1128.24194925,-2.10060670968,-0.105741981068,0.0272734383869,0.643593916909,0.195300864
1590669554166329539,152.322190433,1128.24416209,-2.1015190189,-0.103186249255,0.030704662203,0.652889659922,0.255781888
1590669554215598902,152.324715832,1128.24573882,-2.10245110084,-0.100758273067,0.0349900399856,0.660463416805,0.305051136
1590669554266659249,152.32733514,1128.24672477,-2.10339226757,-0.0981268550871,0.0401360578038,0.668259594148,0.356111616
1590669554313895365,152.330317804,1128.24862195,-2.10424772057,-0.09846948685,0.0475146956056,0.696738755301,0.403347712
1590669554364194338,152.333392264,1128.24942628,-2.10522994619,-0.0953307022779,0.0548603995966,0.713955141088,0.453646592
1590669554416073370,152.336111183,1128.2499597,-2.10611097037,-0.0916944648527,0.0633648525949,0.735818446267,0.50552576
1590669554456046938,152.339230266,1128.25044176,-2.10695983182,-0.0868819950186,0.0711597127826,0.760292886918,0.545499136
1590669554506722505,152.343083425,1128.25136548,-2.10779057891,-0.0811135682236,0.0814401905379,0.814057734583,0.596174848
1590669554558137550,152.34621864,1128.25175566,-2.10856689158,-0.0751423097623,0.0910834949944,0.858336817271,0.647589888
1590669554610286409,152.349513783,1128.25204428,-2.10932925272,-0.0677251546578,0.0986444010873,0.899253543386,0.699738624
1590669554668499883,152.352822012,1128.25213633,-2.1100630447,-0.0597909384363,0.105313524683,0.941587830648,0.757952256
1590669554727372568,152.356713274,1128.25271344,-2.11079681608,-0.0479719821028,0.111585632213,1.01799575577,0.816824832
1590669554759226989,152.360394974,1128.25263059,-2.11151800381,-0.0375056214171,0.115864700984,1.07542392236,0.848679168
1590669554811669991,152.363764635,1128.25277479,-2.1121721119,-0.0271834672701,0.119770206563,1.13084089563,0.901122304
1590669554868379458,152.367047638,1128.25266659,-2.11280741319,-0.0171389069138,0.121947957234,1.18445819629,0.95783168
1590669554906157740,152.370831499,1128.25330263,-2.1134325101,-0.00239590772879,0.121228779692,1.27758556853,0.995610112
1590669554957348752,152.374008521,1128.25371162,-2.11396026422,0.00843049425532,0.123143827743,1.35789482164,1.046801152
1590669555007139992,152.377595091,1128.25314059,-2.11458843772,0.0180706499841,0.119026467852,1.41411253301,1.096592384
