%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1588503736995515771,152.412465227,1128.19244484,-2.12164931476,0.0681967554351,4.56611474008e-05,-0.440370178827,0.0
1588503737045170949,152.411927488,1128.19241443,-2.12165100239,0.0726077347209,0.000607169561348,-0.449304236733,0.049655296
1588503737099321259,152.411621866,1128.19242845,-2.12164924748,0.0730924572862,0.00046426363466,-0.454250653519,0.103805696
1588503737146680081,152.411449178,1128.19221996,-2.12164959663,0.0709879844952,0.00021822063342,-0.457115220071,0.151164416
1588503737197031536,152.411353514,1128.19211759,-2.12165156474,0.067272629353,2.77290962844e-05,-0.458712919544,0.201515776
1588503737244040115,152.411303184,1128.19184107,-2.12165396411,0.0582862787502,-4.5193117454e-05,-0.459258250608,0.248524544
1588503737300029101,152.411281092,1128.19170929,-2.12165566597,0.0499468064478,-5.13480001006e-05,-0.45902234366,0.304513536
1588503737345209034,152.41127525,1128.19165818,-2.12165646347,0.041262276204,-1.51867832184e-05,-0.458342520955,0.34969344
1588503737394146010,152.410750422,1128.19165602,-2.12165636343,0.0258343606525,0.000674723645741,-0.456696918329,0.3986304
1588503737443919606,152.410457849,1128.19145012,-2.12165186084,0.0135966411831,0.000608292184477,-0.455219079937,0.448403968
1588503737493700875,152.410299041,1128.19135881,-2.12164927639,0.00320656867533,0.000413542815976,-0.453581215267,0.498185216
1588503737542170296,152.410216895,1128.19132768,-2.12164860013,-0.00626490895455,0.000260859893285,-0.451514010053,0.54665472
1588503737595189047,152.410179739,1128.19132434,-2.12164883519,-0.0148490289631,0.000177579989825,-0.448768426676,0.599673344
1588503737642309789,152.410167096,1128.1913325,-2.12164926252,-0.0281808013718,0.000100743317525,-0.442257298268,0.64679424
1588503737692748924,152.41016677,1128.19133329,-2.12164984814,-0.0375190428787,3.69451345388e-05,-0.436437812489,0.697233152
1588503737746115624,152.410172593,1128.19132714,-2.1216505144,-0.0450361961687,-2.23913357868e-05,-0.430636314898,0.750599936
