%time,field.star_effort,field.port_effort,secs_since_start
1590598179162443786,-0.0973403453827,-0.022079795599,0.0
1590598179364939924,-0.101568177342,-0.0325337052345,0.202496256
1590598179560790712,-0.104684010148,-0.0402741134167,0.398347008
1590598179759075105,-0.106995925307,-0.0459641218185,0.596631296
1590598179962900795,-0.108674913645,-0.0500690191984,0.80045696
1590598180162675671,-0.109735876322,-0.0528760254383,1.000231936
1590598180364010917,-0.110445171595,-0.0547457486391,1.201567232
1590598180565032029,0.0680383294821,0.101535394788,1.40258816
1590598180759249884,-0.0452041625977,0.0811945647001,1.596806144
1590598180962012371,-0.0574547797441,0.0482361763716,1.79956864
1590598181163587218,-0.0721551477909,0.0220883637667,2.001143552
1590598181360757733,-0.0807348638773,0.00293478369713,2.198313984
1590598181562312446,-0.0868503004313,-0.0108428299427,2.399868672
1590598181766543455,-0.0913422554731,-0.0209555029869,2.604099584
1590598181959309886,-0.0941917300224,-0.0280477106571,2.796866048
1590598182162420588,-0.0965163111687,-0.0332750380039,2.999976704
1590598182360747549,-0.0982526689768,-0.0370688736439,3.198303744
1590598182562536791,-0.0996481627226,-0.0398732721806,3.400092928
1590598182760187484,0.04708096385,0.0881876796484,3.597743616
1590598182962109541,-0.00339522957802,0.108950585127,3.799665664
1590598183163859139,-0.041264295578,0.0764571130276,4.001415424
1590598183360988373,-0.0562556087971,0.0468730926514,4.19854464
1590598183563773935,-0.0672116875648,0.0246040523052,4.401330176
1590598183759737608,-0.0746354460716,0.00848695635796,4.597293824
1590598183962339482,-0.0798158347607,-0.00314973294735,4.799895808
1590598184160032821,-0.0836629420519,-0.0116799026728,4.997588992
1590598184366310889,-0.0868033617735,-0.0181693583727,5.203867136
1590598184562055836,-0.0891376286745,-0.022978335619,5.39961216
1590598184763212339,-0.0910308212042,-0.0265538692474,5.600768512
1590598184959577580,0.0794272869825,0.122046843171,5.797133824
1590598185162111077,-0.014254078269,0.115084275603,5.9996672
1590598185360674258,-0.0360108911991,0.081342831254,6.198230528
1590598185565622899,-0.0437781214714,0.0597208738327,6.403179008
1590598185761368433,-0.0641904771328,0.0328876078129,6.598924544
1590598185962233015,-0.0672217458487,0.0177934765816,6.799789312
1590598186162067522,-0.0725481659174,0.00707842409611,6.99962368
1590598186358714079,-0.0763569027185,-0.00104568898678,7.196270336
1590598186565744555,-0.0794462859631,-0.00720210373402,7.403300864
1590598186759355805,-0.0817265361547,-0.011782348156,7.596912128
1590598186959888669,-0.0833220779896,-0.0150177627802,7.797444864
1590598187162157881,0.0637955963612,0.112912803888,7.999714048
1590598187363678964,0.0136040151119,0.132083147764,8.2012352
1590598187559248451,-0.0237982720137,0.0997789204121,8.396804608
1590598187759844815,-0.0377923250198,0.0716101378202,8.597401088
1590598187962311006,-0.043310970068,0.0550407916307,8.799867136
1590598188161265174,-0.0595975667238,0.0343382358551,8.998821376
1590598188362464221,-0.0619329512119,0.0228486955166,9.20002048
1590598188561875949,-0.0665433704853,0.0141780823469,9.399432192
1590598188761180147,-0.0697240233421,0.00757053494453,9.598736384
1590598188964530316,0.573137402534,-0.664350762963,9.802086656
1590598189159080100,0.638323649764,-0.819467380643,9.996636416
1590598189363222869,0.651127099991,-0.524243339896,10.200779008
1590598189558791824,0.473232194781,-0.32625310123,10.39634816
1590598189758836099,-0.106272473931,0.196512416005,10.596392448
1590598189972441139,-0.299081206322,0.408137962222,10.809997312
1590598190168261561,1.41259767115,-1.46808065474,11.005817856
1590598190360160233,5.49580603838,-6.43845424056,11.19771648
1590598190562719368,12.9231989384,-15.8919692039,11.400275712
1590598190763644834,23.3916133642,-28.4786254168,11.601201152
1590598190960834181,33.2230836153,-44.5594489574,11.798390528
1590598191161780061,44.5994734764,-59.8962247372,11.999336192
1590598191358813416,58.7450683117,-73.5527515411,12.196369664
1590598191558586717,75.2935171127,-84.486156702,12.396142848
1590598191766103354,93.9269959927,-93.0371403694,12.60365952
1590598191960830713,100.0,-100.0,12.798386944
1590598192162886950,100.0,-100.0,13.000443136
1590598192360160518,100.0,-100.0,13.197716736
1590598192561233419,100.0,-100.0,13.398789632
1590598192768064652,100.0,-100.0,13.605620992
1590598192964068138,100.0,-100.0,13.80162432
1590598193161125185,100.0,-100.0,13.998681344
1590598193363108967,100.0,-100.0,14.200665088
1590598193565431311,100.0,-100.0,14.40298752
1590598193760385811,100.0,-100.0,14.597942016
1590598193962025183,100.0,-100.0,14.79958144
1590598194160257647,100.0,-100.0,14.99781376
1590598194362571318,100.0,-100.0,15.200127488
1590598194560055564,100.0,-100.0,15.397611776
1590598194759992222,100.0,-100.0,15.597548544
1590598194966348020,100.0,-100.0,15.803904256
1590598195163943215,100.0,-100.0,16.001499392
1590598195362648529,100.0,-100.0,16.2002048
1590598195563033466,100.0,-100.0,16.400589568
1590598195759860376,100.0,-100.0,16.597416704
1590598195960673017,100.0,-100.0,16.798229248
1590598196162588100,100.0,-100.0,17.000144384
1590598196364651379,100.0,-100.0,17.202207488
1590598196562811370,100.0,-100.0,17.400367616
1590598196762953600,100.0,-100.0,17.600509952
1590598196963178833,100.0,-100.0,17.800734976
1590598197167595448,100.0,-100.0,18.005151744
1590598197361734506,100.0,-100.0,18.199290624
1590598197560680704,100.0,-100.0,18.398236928
1590598197760081291,100.0,-100.0,18.597637632
1590598197963507484,100.0,-100.0,18.80106368
1590598198160996735,100.0,-100.0,18.998552832
1590598198359605157,100.0,-100.0,19.197161472
1590598198561512875,100.0,-100.0,19.399069184
1590598198761732585,100.0,-100.0,19.599288832
1590598198964251727,100.0,-100.0,19.801807872
1590598199161283238,100.0,-100.0,19.998839552
1590598199363909005,100.0,-100.0,20.201465344
1590598199563268000,100.0,-100.0,20.40082432
1590598199760895677,100.0,-100.0,20.598451968
1590598199964956755,100.0,-100.0,20.802512896
1590598200162918226,100.0,-100.0,21.000474368
1590598200365349536,100.0,-100.0,21.202905856
1590598200562396644,100.0,-100.0,21.399952896
1590598200762078171,100.0,-100.0,21.599634432
1590598200961272824,100.0,-100.0,21.798829056
1590598201163738000,100.0,-100.0,22.001294336
1590598201362370751,100.0,-100.0,22.19992704
1590598201562544787,100.0,-96.4106500149,22.40010112
1590598201759101003,100.0,-89.1207814217,22.596657152
1590598201960904867,92.4075007439,-79.5259416103,22.798461184
1590598202163119255,74.2961585522,-65.4725849628,23.000675584
1590598202362724241,60.5102837086,-57.864677906,23.200280576
1590598202563082003,51.5832960606,-51.1851668358,23.400638208
1590598202759656759,40.6580090523,-41.2792026997,23.597212928
1590598202964210991,35.8526349068,-37.5353515148,23.801767168
1590598203163599935,26.8314301968,-27.3268252611,24.001156096
1590598203360991433,18.1580603123,-19.9485808611,24.198547712
1590598203560668790,9.83893573284,-11.6206526756,24.398224896
1590598203762184513,4.75101843476,-4.87391613424,24.599740672
1590598203959125030,0.255401432514,2.59045623243,24.796681216
1590598204162531358,-1.78239159286,8.70178043842,25.000087552
1590598204367263344,-7.70255327225,18.8939124346,25.204819456
1590598204562895342,0.904095172882,17.8417354822,25.400451584
1590598204763745818,5.14736324549,21.6840580106,25.601302016
1590598204964313050,3.50459069014,27.3286700249,25.801869312
1590598205162598288,-10.0624188781,45.3245341778,26.000154624
1590598205363726848,-21.3194519281,57.2223365307,26.201283072
1590598205563601773,-27.1952629089,68.0436968803,26.401157888
1590598205766195263,-39.2657101154,82.8777730465,26.603751424
1590598205960365683,-47.8727936745,93.7487959862,26.797921792
1590598206159145742,-51.7603516579,100.0,26.996701952
1590598206358824178,-54.1808247566,100.0,27.196380416
1590598206566164255,-53.3799886703,100.0,27.403720448
1590598206762503958,-57.1778833866,100.0,27.60006016
1590598206960032672,-59.4314455986,100.0,27.797588992
1590598207172435280,-48.151153326,100.0,28.009991424
1590598207362870429,-50.3732740879,100.0,28.200426752
1590598207566398464,-61.0314965248,100.0,28.403954688
1590598207765206161,-67.312091589,100.0,28.602762496
1590598207961192217,-72.1648097038,100.0,28.798748416
1590598208163207624,-79.2599499226,100.0,29.000763904
1590598208367370918,-83.342653513,100.0,29.204927232
1590598208564741109,-87.8850281239,100.0,29.402297344
1590598208759176121,-91.1818683147,100.0,29.596732416
1590598208963107189,-92.9189920425,100.0,29.800663296
1590598209161759706,-94.0972983837,100.0,29.999315968
1590598209363662277,-94.7554349899,100.0,30.20121856
1590598209562953553,-93.8243985176,100.0,30.400509696
1590598209764983776,-87.368619442,100.0,30.602540032
1590598209959199359,-88.2217526436,100.0,30.796755456
1590598210163013301,-95.3077495098,100.0,31.0005696
1590598210364076910,-97.6179897785,100.0,31.201633024
1590598210559541675,-100.0,99.6022522449,31.397097984
1590598210759333556,-100.0,95.6397712231,31.596889856
1590598210966218068,-100.0,90.2139663696,31.803774208
1590598211165084816,-100.0,84.6121609211,32.002641152
1590598211367616797,-100.0,79.1604459286,32.205172992
1590598211566892087,-100.0,73.5339105129,32.404448256
1590598211761730843,-100.0,67.895501852,32.59928704
1590598211959795630,-100.0,63.3636713028,32.797351936
1590598212164156782,-100.0,58.9347660542,33.001712896
1590598212360734205,-100.0,52.4012506008,33.198290432
1590598212563034178,-100.0,47.2076892853,33.400590336
1590598212760197473,-100.0,42.4943625927,33.5977536
1590598212961787304,-96.1727499962,39.273455739,33.799343616
1590598213158659243,-95.5417394638,36.1515820026,33.996215552
1590598213366369920,-91.2338972092,32.4753463268,34.203926016
1590598213562929522,-82.5195074081,30.9824287891,34.400485632
1590598213761926339,-82.0389807224,27.5821059942,34.599482624
1590598213962944420,-78.6889255047,27.4839609861,34.800500736
1590598214160746793,-76.3870358467,28.9997547865,34.998302976
1590598214360340819,-72.1594214439,30.0493985415,35.19789696
1590598214559773082,-67.9403364658,30.4094791412,35.397329408
1590598214763064735,-62.839370966,30.6659579277,35.600621056
1590598214966799832,-59.1355681419,31.259393692,35.804356096
1590598215163264963,-55.2146553993,31.9683969021,36.000821248
1590598215359712696,-51.1556625366,32.3173046112,36.197268992
1590598215563229937,-47.4629163742,32.0587843657,36.400786176
1590598215760147977,-43.9890921116,32.0111721754,36.597704192
1590598215961291250,-41.152086854,31.9142460823,36.798847488
1590598216160799693,-37.5537097454,30.9597432613,36.998355968
1590598216362575009,-34.9620252848,29.8957616091,37.200131328
1590598216562543405,-32.613414526,28.8335233927,37.400099584
1590598216758374540,-31.1941534281,27.7018725872,37.59593088
1590598216959359837,-29.2712032795,26.2769013643,37.796915968
1590598217161890602,-27.4873971939,24.5684489608,37.999446784
1590598217360954566,-26.00877285,22.9047015309,38.198510848
1590598217560980241,-24.7327461839,21.3624790311,38.398536448
1590598217762551571,-23.4984993935,20.347289741,38.600107776
1590598217962561327,-21.5930297971,18.7044396996,38.800117504
1590598218160337172,-20.3647449613,17.0717999339,38.997893376
