%time,field.star_effort,field.port_effort,secs_since_start
1588288846801499854,-42.0648813248,-21.0087761283,34.598579456
1588288847002431784,-35.2506101131,-20.3812375665,34.799511296
1588288847202295701,-33.5580796003,-18.2606309652,34.99937536
1588288847401501718,-32.7157974243,-11.7253392935,35.198581248
1588288847602072299,-36.107814312,-9.78287011385,35.399151872
1588288847802277842,-29.3617606163,-5.59231266379,35.59935744
1588288848001824328,-35.6291234493,-11.0301882029,35.798903808
1588288848202130197,-34.9847018719,-14.0495151281,35.999209728
1588288848401580101,-30.1188200712,-12.9262626171,36.198659584
1588288848604192802,-37.9050225019,-9.08105373383,36.40127232
1588288848802240275,-28.9466142654,-16.1952704191,36.599319808
1588288849003303020,-30.2006214857,-2.32109948993,36.800382464
1588288849203470490,-24.6836602688,-16.4154082537,37.000550144
1588288849404039817,-25.269779563,-14.5521223545,37.201119488
1588288849604612579,-24.0988522768,-10.2693207562,37.40169216
1588288849805088878,-23.6114054918,0.0442031770945,37.60216832
1588288850003910997,-13.6426508427,3.8662340492,37.800990464
1588288850203638663,-20.9277868271,4.01050783694,38.000718336
1588288850405150857,-14.2511963844,2.31491029263,38.202230528
1588288850604989981,-17.152158916,3.40200811625,38.402069504
1588288850803301831,-18.4359565377,0.784231256694,38.60038144
1588288851003122431,-12.1771559119,-0.505453720689,38.800201984
1588288851204852915,-22.0477104187,0.941964052618,39.001932544
1588288851404672212,-15.0952786207,4.03887405992,39.201751808
1588288851602167783,-11.2724855542,3.1883649528,39.39924736
1588288851801357559,-13.7873709202,-3.24044749141,39.59843712
1588288852002553353,-14.1576811671,3.93549799919,39.799632896
1588288852206789796,-7.79739022255,7.69385844469,40.00386944
1588288852404553412,-5.50854876637,4.29933816195,40.201633024
1588288852604690277,-6.91683590412,-1.330922544,40.401769728
1588288852804132800,-7.86319077015,8.57867076993,40.601212416
1588288853002111001,-12.4459117651,6.57292529941,40.799190528
1588288853201708790,-3.37126068771,14.5953923464,40.998788352
1588288853403537464,-2.45111137629,4.0974508971,41.20061696
1588288853604810634,-2.23891306669,-0.295364111662,41.401890304
1588288853804337938,-5.74543662369,7.21823871136,41.601417472
1588288854004910315,-1.03225167841,6.8095035851,41.801989888
1588288854204727653,-0.391084793955,7.88477659225,42.001807104
1588288854406214007,-1.93565376103,11.8073999882,42.20329344
1588288854603517649,-5.58110140264,3.95234562457,42.400597248
1588288854804568914,-3.27244251966,11.9740508497,42.601648384
1588288855005144231,8.93244668841,11.8659324944,42.802223872
1588288855204722966,-1.32034337148,7.16050192714,43.001802496
1588288855404096061,-4.60102036595,4.29778061807,43.201175552
1588288855602832800,-1.92026551813,12.9990205169,43.399912448
1588288855804050841,-5.35657815635,7.56084099412,43.601130496
1588288856002995673,-1.00910346955,13.7699827552,43.800075264
1588288856202887249,-1.78173035383,6.75190016627,43.99996672
1588288856402284824,-0.336767593399,10.1180404425,44.199364352
1588288856604588638,-10.800858587,4.89887930453,44.401668096
1588288856802771473,4.60566580296,8.66508930922,44.599851008
1588288857003504498,-3.97857129574,3.38651947677,44.800583936
1588288857202094518,-1.33175626397,5.25969564915,44.999174144
1588288857401568995,-0.054282695055,5.24895638227,45.198648576
1588288857601642247,-0.59924274683,15.0846108794,45.398721792
1588288857801637826,-1.29631534219,5.87577596307,45.59871744
1588288858005200819,2.75733564049,11.8115976453,45.802280448
1588288858204762477,0.781351327896,10.9060458839,46.00184192
1588288858402580201,2.1270012483,13.3033141494,46.199659776
1588288858602532743,3.27031239867,6.55134469271,46.399612416
1588288858805379512,-0.294585106894,11.0361479223,46.602459136
1588288859003818472,-2.13628932834,7.71441608667,46.800898048
1588288859203248503,0.0140630174428,8.89649316669,47.000327936
1588288859406448753,-6.1894737184,6.99491277337,47.203528192
1588288859605560479,-4.18074391782,11.6322517395,47.402640128
1588288859807428800,-8.09348523617,10.9466671944,47.604508416
1588288860007559360,2.27686092257,7.50147029757,47.804638976
1588288860209034223,6.09218403697,14.4889891148,48.006113792
1588288860406521621,3.70843559504,11.0769629478,48.203601152
1588288860604069939,3.8016539067,18.9266383648,48.40114944
1588288860802973607,5.5707283318,12.1385797858,48.600053248
1588288861003460908,-1.89074072987,8.72826352715,48.800540416
1588288861204921305,1.89738702029,4.47939112782,49.002000896
1588288861404999578,2.6316659525,7.79844522476,49.202079232
1588288861603580289,-3.30093353987,7.32820853591,49.400659968
1588288861807049056,-1.57226081938,7.49964416027,49.604128512
1588288862005792972,-2.95271016657,9.48041975498,49.802872576
1588288862206413462,3.16728651524,9.03239771724,50.00349312
1588288862404274605,-4.18459624052,7.81952887774,50.20135424
1588288862603162859,1.4647513628,13.2398098707,50.400242432
1588288862805609918,-2.15939749032,2.84334681928,50.602689536
1588288863006581353,-3.88914272189,9.7928956151,50.8036608
1588288863208885286,1.47436447442,-0.43289065361,51.0059648
1588288863403092032,0.802399311215,6.38277232647,51.20017152
1588288863604189938,-8.66401642561,-2.34395340085,51.401269504
1588288863805615594,0.499169528484,10.0920394063,51.602695168
1588288864004513251,-4.9647461623,4.74591851234,51.801592832
1588288864203842729,-7.78161659837,9.06672030687,52.000922368
1588288864406608662,-3.52287366986,6.01858049631,52.203688192
1588288864605905792,-7.72658586502,2.3975379765,52.402985472
1588288864806218070,-5.30072003603,5.55597990751,52.603297536
1588288865005573958,-2.71067842841,-1.55225768685,52.80265344
1588288865202918139,-0.289560854435,4.30016666651,52.999997696
1588288865405466124,-10.6427460909,0.407178513706,53.202545664
1588288865606082581,-1.4393966645,-0.571501627564,53.403162112
1588288865805550015,-1.99870150536,4.07693013549,53.602629632
1588288866005445905,-3.86313088238,3.28844003379,53.80252544
1588288866205609731,-3.52131202817,1.90027225763,54.00268928
1588288866404960712,-3.88534143567,0.999897066504,54.20204032
1588288866605208570,3.64963598549,-5.38235604763,54.402288128
1588288866805957958,-2.61698439717,-0.457025319338,54.60303744
1588288867007595218,-5.70793189108,7.36028701067,54.804674816
1588288867204589069,-5.57778552175,0.754267536104,55.001668608
1588288867404688701,-7.84331336617,3.7836894393,55.201768192
1588288867603291091,-1.65868885815,0.128827616572,55.400370688
1588288867803254973,-2.75423191488,-0.98218228668,55.600334592
1588288868008001805,-2.12781317532,9.90743786097,55.805081344
1588288868205944090,-7.43116512895,1.92422382534,56.003023616
1588288868402699662,0.416129827499,-0.388069078326,56.199779328
1588288868607216315,-6.48169666529,4.20863814652,56.404295936
1588288868805930061,7.27655887604,-0.574915111065,56.603009536
1588288869005449364,1.42852589488,6.82044550776,56.802529024
1588288869205819276,-4.0208004415,11.9455844164,57.002898944
1588288869404797205,-8.64055380225,-2.26730778813,57.201876736
1588288869606645483,-1.77535451949,1.45387016237,57.403725056
1588288869806487768,-12.4644868076,4.28580753505,57.60356736
1588288870006480504,-6.39713034034,9.6781000495,57.803559936
1588288870208393802,-6.41253590584,0.741160288453,58.00547328
1588288870405638134,-0.712797278538,3.88207025826,58.202717696
1588288870604995642,-3.78134287894,6.54661506414,58.402075136
1588288870811216581,-2.27278396487,8.03705006838,58.608296192
1588288871004150522,-0.65981503576,1.14759355783,58.80123008
1588288871206691121,3.88671681285,0.156977400184,59.003770624
1588288871407807875,-2.9334846884,1.71559937298,59.204887552
1588288871607560938,-9.79317128658,8.63452553749,59.404640512
1588288871803229990,-4.52992171049,7.17180669308,59.600309504
1588288872005280878,-2.27079577744,3.1215403229,59.80236032
1588288872207254960,-0.73754619807,-2.04215347767,60.004334592
1588288872404208152,-8.93782526255,-0.482644699514,60.20128768
1588288872604802161,-2.31007561088,-2.3644419387,60.4018816
1588288872806269922,-6.91901445389,-0.291948020458,60.603349504
1588288873007332255,-0.669330731034,4.43103685975,60.804411904
1588288873207269041,-10.025691241,4.33504804969,61.004348672
1588288873402511187,-0.309901125729,0.368274375796,61.199590656
1588288873603954351,-3.88206280768,-2.84350402653,61.401033984
1588288873804936196,-3.37572619319,8.06115865707,61.602015744
1588288874006828730,-27.4388968945,-0.966072455049,61.803908352
1588288874205289127,-42.4498587847,-5.59719465673,62.002368768
1588288874403655102,-64.3547713757,-2.22563296556,62.20073472
1588288874603206046,-78.9964973927,-9.50666591525,62.400285696
1588288874804676903,-78.7806689739,-9.89022478461,62.601756416
1588288875007371835,-91.1991417408,-14.8869231343,62.804451328
1588288875207231862,-93.1176126003,-20.9576591849,63.004311296
1588288875405179651,-99.2799401283,-29.0970444679,63.2022592
1588288875605309001,-99.6841430664,-27.0523518324,63.40238848
1588288875805861597,-100.0,-35.0898087025,63.602941184
1588288876006004233,-100.0,-31.9891542196,63.803083776
1588288876211709501,-100.0,-35.3281468153,64.008788992
1588288876410428537,-100.0,-39.860445261,64.207507968
1588288876606572482,-100.0,-47.963526845,64.403652096
1588288876810195576,-100.0,-38.9334946871,64.607275008
1588288877008740310,-100.0,-42.3180639744,64.805819904
1588288877206488011,-100.0,-40.813857317,65.003567616
1588288877403383834,-99.9957323074,-40.440556407,65.20046336
1588288877606663177,-97.7561116219,-37.71019876,65.40374272
1588288877805539073,-99.4053661823,-38.433778286,65.602618624
1588288878008235592,-98.2489705086,-24.5965912938,65.805315072
1588288878208277890,-86.7017447948,-8.95636081696,66.005357568
1588288878409459599,-81.9981455803,-12.2682094574,66.206539264
1588288878604749935,-79.9547195435,-14.3051117659,66.401829376
1588288878804609558,-77.0963668823,-12.6846641302,66.601689088
1588288879003588960,-76.2735426426,-1.66304539889,66.800668416
1588288879206304389,-72.4555552006,-3.52387875319,67.003384064
1588288879408415371,-71.7555344105,1.04167442769,67.20549504
1588288879605915973,-67.6472425461,8.45613107085,67.402995456
1588288879807357824,-66.7622387409,7.23456591368,67.604437504
1588288880004405983,-64.2739355564,10.5028279126,67.801485568
1588288880205591873,-52.9963970184,18.8074737787,68.00267136
1588288880403002470,-53.1334221363,12.094322592,68.20008192
1588288880608584833,-47.5255072117,22.8954821825,68.405664512
1588288880809579861,-48.1370329857,26.4537274837,68.606659328
1588288881008862600,-41.3350522518,29.3383508921,68.805942272
1588288881206371027,-41.4850801229,23.8297700882,69.003450624
1588288881410620575,-47.8641092777,24.3250250816,69.207700224
1588288881607751222,-34.2997789383,32.28546381,69.40483072
1588288881807462665,-36.1654281616,24.7597888112,69.604542208
1588288882006231709,-33.2997322083,27.5471717119,69.80331136
1588288882201319198,-34.9169880152,40.8847361803,69.99839872
1588288882407724176,-32.472923398,47.2389310598,70.20480384
1588288882603855686,-28.8261443377,46.6914027929,70.400935168
1588288882807238042,-29.1771858931,40.4298007488,70.604317696
1588288883005849493,-20.6746190786,41.9275224209,70.802929152
1588288883207401532,-23.5053256154,40.8710300922,71.004481024
1588288883406368733,-18.4685155749,42.0181453228,71.20344832
1588288883606342535,-25.5216866732,37.4773919582,71.403422208
1588288883801694738,-24.1219595075,48.954641819,71.598774272
1588288884004838995,-29.314109683,50.5500495434,71.801918464
1588288884204827712,-18.1297764182,52.5615274906,72.0019072
1588288884405163677,-18.5465410352,51.0262727737,72.202243328
1588288884607368994,-21.405993402,55.0327062607,72.404448512
1588288884808352867,-24.9787479639,56.9557368755,72.60543232
1588288885004967365,-21.0508674383,60.0968360901,72.802046976
1588288885205633446,-24.4173184037,58.9371263981,73.002713088
1588288885403234530,-21.8322947621,64.1242921352,73.200314112
1588288885606950099,-22.3852232099,62.9209637642,73.404029696
1588288885806498808,-28.6184072495,62.1087253094,73.603578368
1588288886002252599,-20.9544494748,63.0811095238,73.799332096
1588288886208031322,-29.1840672493,58.086925745,74.005110784
1588288886406476053,-28.3000677824,66.3403511047,74.203555584
1588288886606075223,-20.6867814064,70.733332634,74.403154688
1588288886803087669,-24.9364823103,75.0160753727,74.600167168
1588288887007757049,-26.7459988594,64.8451328278,74.804836608
1588288887207107953,-24.9499365687,69.6881949902,75.004187392
1588288887405507481,-23.8861709833,64.6634578705,75.202587136
1588288887605991239,-26.5558928251,65.8048033714,75.40307072
1588288887806108127,-22.8784844279,65.384298563,75.603187712
1588288888004367325,-25.2087384462,72.1655845642,75.801446912
1588288888209571051,-22.7340891957,77.8932631016,76.006650624
1588288888405764156,-20.708180964,75.2595543861,76.202843648
1588288888605403648,-27.1858215332,73.7643897533,76.4024832
1588288888806167904,-22.9426980019,82.0926845074,76.60324736
1588288889005037150,-26.3870626688,75.9952902794,76.802116608
1588288889204955117,-29.1520833969,78.2945334911,77.002034688
1588288889406887871,-27.1008998156,84.9229753017,77.203967488
1588288889602416108,-20.540368557,82.8074872494,77.39949568
1588288889806577869,-27.4674147367,65.9729480743,77.603657472
1588288890005653811,-25.4986286163,72.0750689507,77.802733312
1588288890208330705,-27.453148365,69.9669599533,78.005410304
1588288890405444549,-25.1899033785,72.5933372974,78.20252416
1588288890607902162,-33.0102264881,76.73355937,78.40498176
1588288890806694321,-25.9272158146,80.2803456783,78.603773952
1588288891009060604,-32.9916596413,75.6547570229,78.80614016
1588288891206951020,-21.1155712605,76.4350116253,79.004030464
1588288891408383155,-21.615062654,63.9890730381,79.205462784
1588288891606047407,-28.1904608011,77.9739439487,79.40312704
1588288891803144767,-26.2046486139,72.7186918259,79.600224256
1588288892007000277,-19.2493632436,76.0331690311,79.804079872
1588288892210175598,-24.0301907063,76.5603840351,80.00725504
1588288892405659241,-17.9138958454,81.4728736877,80.202738688
1588288892604414628,-15.7741487026,80.8204472065,80.401494272
1588288892810386375,-17.2518223524,79.0519118309,80.607465984
1588288893005555809,-16.683845222,76.2402296066,80.802635264
1588288893207501420,-24.1089075804,83.8396131992,81.004580864
1588288893411193572,-10.841640085,84.2013657093,81.208273152
1588288893609944688,-16.3131028414,80.5777728558,81.407024128
1588288893806405321,-17.7616789937,72.0118820667,81.603484928
