%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,
1.58764371371821E+018,157.317876022,1128.23225656,-2.1215269105,-0.0655138025,-0.0031863309,0.6520552475,31.051484672
1.58764371376685E+018,157.321685381,1128.23204197,-2.1215322494,-0.0748420178,-0.0024239912,0.6367867037,31.100118528
1.58764371381913E+018,157.324699415,1128.23179863,-2.1215337016,-0.0814639021,-0.0012306812,0.6235099025,31.15239936
1.58764371386494E+018,157.329364609,1128.23128185,-2.1215309863,-0.0886458065,-0.0027331643,0.6047922334,31.19820928
1.5876437139163E+018,157.332873397,1128.23087707,-2.1215419645,-0.0912323453,-0.001747541,0.5912424897,31.249567232
1.58764371396477E+018,157.336250057,1128.23049407,-2.1215460061,-0.0909411003,-0.0012412484,0.5796977613,31.298043904
1.58764371401491E+018,157.340614981,1128.2296278,-2.1215487991,-0.0875026469,-0.0020934116,0.5624204622,31.348184064
1.58764371406373E+018,157.343968571,1128.22898628,-2.1215585285,-0.0820653547,-0.000964953,0.5494363501,31.397003264
1.58764371411551E+018,157.347275419,1128.2284446,-2.1215601031,-0.0751208699,-0.0003782098,0.5381698445,31.44878208
1.58764371416464E+018,157.350035275,1128.22770858,-2.1215598031,-0.0673230791,0.0006047867,0.5276238399,31.49790976
1.58764371421539E+018,157.354074038,1128.2266149,-2.1215555119,-0.0531461774,-0.0002865761,0.5114340854,31.548664576
1.58764371426493E+018,157.357261208,1128.22581392,-2.1215593234,-0.0404230191,0.000617906,0.4997250131,31.598204928
1.58764371431398E+018,157.359973238,1128.22491866,-2.1215568305,-0.0285002266,0.0016027053,0.4902484134,31.64725248
1.58764371436499E+018,157.36240518,1128.2239611,-2.1215497379,-0.0166333994,0.0022310181,0.4825438131,31.698255872
1.58764371441455E+018,157.365748102,1128.22272054,-2.1215416865,0.000912644,0.0011924234,0.4740216921,31.747819008
1.58764371446513E+018,157.368542528,1128.22156119,-2.1215422758,0.0136704503,0.0012861357,0.4690376279,31.79839616
1.58764371451333E+018,157.371030072,1128.22044009,-2.1215408556,0.0240529956,0.0014179555,0.4657378975,31.846599168
1.5876437145654E+018,157.373347616,1128.21910229,-2.1215378238,0.0326728256,0.0013589927,0.463143263,31.898667776
1.58764371461701E+018,157.376631665,1128.21740483,-2.1215346277,0.0448640758,-0.0002268544,0.4588305275,31.9502784
1.58764371466405E+018,157.379409656,1128.21598784,-2.1215399212,0.0530981378,-0.0003255126,0.4548577727,31.997323264
1.58764371471459E+018,157.381932546,1128.21472856,-2.1215412494,0.0596097067,-0.0001453114,0.4503314843,32.047860736
1.58764371476555E+018,157.384772926,1128.21289887,-2.1215383967,0.0630996072,-0.0007405702,0.4404836112,32.098821632
1.58764371481735E+018,157.387323997,1128.21123508,-2.1215377473,0.0643830304,-0.0006523603,0.4314552192,32.150616064
1.58764371486373E+018,157.389704862,1128.20991416,-2.121534324,0.0636255105,-0.000493671,0.4219572171,32.197003776
1.58764371491717E+018,157.391456482,1128.20880638,-2.1215290316,0.0606708718,0.0002034675,0.4114590031,32.250436608
1.58764371496438E+018,157.394441745,1128.20712636,-2.1215198442,0.051225607,-0.0011209951,0.3909833628,32.297649152
1.58764371501492E+018,157.396540384,1128.20566933,-2.1215206472,0.0431883027,-0.0005188607,0.3739612094,32.348187136
1.58764371506292E+018,157.398668755,1128.20455201,-2.1215160893,0.0355810475,-0.000394145,0.357618233,32.396188416
1.58764371511493E+018,157.401349267,1128.20315039,-2.1215118524,0.0221995499,-0.000996937,0.3304644958,32.448197632
1.58764371516516E+018,157.403285697,1128.20189817,-2.121512646,0.0120982172,-0.0002976407,0.3094499292,32.498425344
1.58764371521457E+018,157.405330652,1128.2009217,-2.1215089961,0.004075233,-0.0002322467,0.2909733676,32.54783616
1.58764371526553E+018,157.406907161,1128.20007881,-2.121506981,-0.002463435,0.0002805846,0.2739334758,32.598798848
1.58764371532087E+018,157.409282219,1128.19881443,-2.121503872,-0.0100784789,-0.0005520579,0.250623434,32.654141696
1.58764371536472E+018,157.411584147,1128.1975776,-2.1215085941,-0.0137542863,-0.0007211539,0.2358953001,32.697986048
1.58764371541366E+018,157.413318768,1128.1965326,-2.121514052,-0.0150547117,-8.89845655758E-05,0.2265997421,32.746928128
1.5876437154634E+018,157.414728426,1128.19555909,-2.1215153111,-0.0149828288,0.000422386,0.2217586717,32.796673792
1.58764371552142E+018,157.41701485,1128.19388226,-2.1215150862,-0.0142284448,-0.0005869504,0.2250687194,32.854693632
1.58764371556526E+018,157.418736473,1128.19247153,-2.1215229312,-0.0122342496,-0.0003241211,0.2328488069,32.898525696
1.58764371561523E+018,157.420673092,1128.19094931,-2.1215277829,-0.0106451253,-0.0005391379,0.2446973162,32.948502272
1.58764371566287E+018,157.422736402,1128.18887643,-2.1215336171,-0.0106261118,-0.0006899048,0.272933919,32.996143872
1.587643715714E+018,157.424346859,1128.18687905,-2.1215392935,-0.0112414512,-0.0001337649,0.2971990054,33.047268864
1.58764371576355E+018,157.426229611,1128.18519521,-2.1215404072,-0.0123928419,-0.0002228594,0.320429439,33.096818432
1.58764371581442E+018,157.427738613,1128.18346577,-2.1215425016,-0.0147527097,0.0002023156,0.3432828128,33.147685632
1.58764371586367E+018,157.429560142,1128.1812448,-2.1215418583,-0.0215122825,-0.0001780413,0.3788154313,33.19694336
1.5876437159164E+018,157.431021133,1128.17915734,-2.1215440071,-0.0265299674,-8.29738374868E-05,0.4043457382,33.249669376
1.58764371596494E+018,157.432284175,1128.17743142,-2.1215448058,-0.0307142771,-7.45275753546E-05,0.4250808131,33.298212352
1.58764371601841E+018,157.433445555,1128.17568778,-2.121545361,-0.0348268019,-0.0001846561,0.443158831,33.351678976
1.58764371606522E+018,157.43502099,1128.17378148,-2.1215461015,-0.0377186312,-0.0010465439,0.4677475372,33.398488832
1.58764371611619E+018,157.436391954,1128.17187792,-2.1215519579,-0.0397329053,-0.001122496,0.4858491184,33.449456128
1.58764371616559E+018,157.437616468,1128.17028445,-2.1215558969,-0.0395906103,-0.0010217215,0.5011403788,33.498857984
1.58764371621456E+018,157.438751994,1128.168889,-2.1215577201,-0.0377768487,-0.0009245907,0.5154013304,33.5478336
1.58764371626375E+018,157.440379483,1128.16687685,-2.1215587894,-0.0336281779,-0.0014312295,0.5389316156,33.597020672
1.58764371631829E+018,157.441776368,1128.16513513,-2.121563271,-0.0287241396,-0.0012810409,0.5483291352,33.6515648
1.58764371636454E+018,157.442463673,1128.16346196,-2.1215654486,-0.0227219181,-0.0004450182,0.5611538226,33.697814528
1.58764371641549E+018,157.443312078,1128.16199472,-2.1215626652,-0.0167722182,-0.000441381,0.5759222682,33.748762624
1.58764371646812E+018,157.444774019,1128.15994323,-2.1215619694,-0.009480383,-0.0012546358,0.5909395852,33.801394176
1.58764371651646E+018,157.445526062,1128.15885806,-2.121562131,-0.003271858,-0.000715875,0.6168206333,33.849733376
1.5876437165735E+018,157.445890007,1128.15748895,-2.1215678679,-0.0013443247,-0.0001382248,0.6366408996,33.90676864
1.58764371661931E+018,157.446563122,1128.15602106,-2.1215651151,0.0012170995,-0.0003693036,0.652244344,33.95257856
1.58764371667191E+018,157.446884344,1128.15445256,-2.1215652576,0.0037221048,-4.94712104194E-05,0.664894847,34.005182976
1.5876437167178E+018,157.447538238,1128.15261354,-2.1215634214,0.0069066054,-0.000238933,0.6783413888,34.051069952
1.5876437167657E+018,157.448390383,1128.15084462,-2.1215630978,0.0089390657,-0.0004685042,0.6850298405,34.098971648
1.58764371681556E+018,157.448827557,1128.14940266,-2.1215635023,0.0103920197,3.84024592144E-05,0.6871782521,34.148830976
1.58764371686321E+018,157.449562998,1128.14745632,-2.1215597606,0.0121425025,8.43298199241E-05,0.6822191146,34.196476416
1.58764371691416E+018,157.450473302,1128.14596744,-2.1215559164,0.0145998418,2.40979046577E-05,0.6755812486,34.247429376
1.58764371696411E+018,157.450955242,1128.14475124,-2.1215525157,0.0170005011,0.0006425557,0.6674949181,34.297380352
1.5876437170136E+018,157.451195774,1128.14369483,-2.1215453184,0.0191776929,0.0012036243,0.6582411663,34.346874368
1.58764371706552E+018,157.451829366,1128.14202258,-2.1215363438,0.0220386497,0.0009858395,0.6413504382,34.398789376
1.58764371711448E+018,157.452158861,1128.1407529,-2.1215308404,0.024809716,0.0012468619,0.6281721768,34.44774528
1.58764371717052E+018,157.452846431,1128.13968923,-2.1215245942,0.0271677686,0.0008418043,0.6164886263,34.503791616
1.58764371721277E+018,157.453208048,1128.13826216,-2.1215220506,0.0295139745,0.0009061543,0.5989567752,34.546039296
1.58764371726176E+018,157.453910648,1128.13690815,-2.1215189718,0.0304494949,0.0003494649,0.5858128695,34.59503232
1.58764371731529E+018,157.454281227,1128.13580356,-2.1215193289,0.0308885789,0.0003959172,0.5740829179,34.648559872
1.58764371736467E+018,157.454462968,1128.134836,-2.1215182292,0.0306387583,0.0004422198,0.5625135723,34.697943296
1.58764371741333E+018,157.455067513,1128.13347719,-2.1215165718,0.0284011992,-0.0003614128,0.5421816202,34.746595072
1.58764371746438E+018,157.455386161,1128.13218926,-2.1215197965,0.026042032,-0.000383566,0.5256339574,34.79765248
1.58764371751429E+018,157.45554545,1128.1311557,-2.1215213136,0.0235433431,-0.0002733237,0.5098784515,34.847564288
1.58764371756641E+018,157.455615539,1128.13026278,-2.1215212217,0.0205314251,-0.0001937495,0.4937926132,34.899684864
1.58764371761572E+018,157.455635458,1128.12945576,-2.1215205969,0.0169603031,-0.0001621019,0.4770056897,34.948990464
1.58764371766552E+018,157.456158481,1128.12822537,-2.1215202842,0.0104261977,-0.0007218192,0.4476172703,34.998785536
1.58764371771626E+018,157.456444713,1128.127286,-2.1215236679,0.0060781191,-0.0005656557,0.4242807892,35.049532672
1.58764371776628E+018,157.456585398,1128.12652324,-2.1215256924,0.0023801749,-0.0002967059,0.4038776486,35.099552768
1.58764371781472E+018,157.457182673,1128.12531578,-2.1215259652,-0.0035458899,-0.0006589217,0.3719564338,35.147989504
1.58764371786398E+018,157.457508028,1128.12441161,-2.1215292957,-0.007054255,-0.0004080578,0.3483570969,35.197249024
1.58764371791902E+018,157.45767724,1128.12362684,-2.1215308263,-0.0097115729,-0.0001311605,0.3284467553,35.252292096
1.5876437179657E+018,157.457755631,1128.12288741,-2.1215312049,-0.0119436306,0.000022837,0.3106008116,35.298972672
1.58764371801583E+018,157.457780136,1128.12168218,-2.1215316935,-0.0158967944,-0.000041959,0.2852188,35.349102592
1.58764371806419E+018,157.457770446,1128.12073608,-2.1215334207,-0.0181427485,-0.0001890608,0.2674989849,35.397458432
1.58764371811459E+018,157.458271125,1128.11988901,-2.1215362381,-0.0200681096,-0.0009943524,0.2534462084,35.447860224
1.58764371816512E+018,157.458535902,1128.1186001,-2.1215435783,-0.0236679633,-0.0011158518,0.2355154567,35.49838848
1.58764371821308E+018,157.458669041,1128.11756179,-2.1215492964,-0.0248240638,-0.0009811615,0.2234127271,35.546347776
1.58764371826382E+018,157.458731314,1128.11662007,-2.1215525041,-0.0250540775,-0.0007950635,0.2139675061,35.597093632
1.58764371831495E+018,157.458755637,1128.11595251,-2.121553877,-0.0243755838,-0.0005965087,0.2058879674,35.648221184
1.58764371836386E+018,157.458761063,1128.11471722,-2.1215542496,-0.0233523696,-0.0002342893,0.1942934822,35.69712896
1.58764371841528E+018,157.458757682,1128.11365165,-2.1215530041,-0.0216308373,3.93002986731E-05,0.1858109757,35.748550144
1.58764371846505E+018,157.458749075,1128.11266513,-2.1215513425,-0.0198736423,0.0002533589,0.1786019955,35.798317568
1.58764371851598E+018,157.458736637,1128.11124262,-2.1215498767,-0.0184972636,0.000489924,0.1682431488,35.849253376
1.58764371856367E+018,157.458721471,1128.1103094,-2.1215481984,-0.0169346456,0.0005859975,0.1607731047,35.896943872
1.58764371861407E+018,157.458704173,1128.10939883,-2.1215472078,-0.0160506486,0.0005939892,0.1544232545,35.947341824
1.58764371866491E+018,157.458684689,1128.10849645,-2.1215470013,-0.0155023128,0.0005267026,0.1484830951,35.9981824
1.58764371871605E+018,157.458663426,1128.10735941,-2.1215475015,-0.014771225,0.0003243044,0.1388531766,36.049323776
1.5876437187649E+018,157.458641218,1128.10634123,-2.1215489466,-0.0135752182,0.0001277791,0.1314070654,36.098168832
1.5876437188135E+018,157.458620555,1128.10537836,-2.1215507244,-0.0122555487,-4.02907297919E-05,0.1248623926,36.14676736
1.58764371886516E+018,157.458604946,1128.10419823,-2.1215524187,-0.0101718313,-0.0001676566,0.1152787594,36.198427136
1.58764371891622E+018,157.458596358,1128.10314364,-2.1215536341,-0.0080179561,-0.0001955571,0.1084393994,36.249489152
1.58764371896627E+018,157.45859584,1128.10240397,-2.1215537788,-0.0056559673,-0.0001435883,0.1061802565,36.299537152
1.58764371901604E+018,157.45859972,1128.10154386,-2.1215530783,-0.0033616426,-3.68915346295E-05,0.0993997642,36.349313792
1.58764371906478E+018,157.458610035,1128.10043325,-2.1215515247,0.0003119013,0.0002120099,0.0968171637,36.398051328
1.58764371911804E+018,157.458624911,1128.09935144,-2.1215487914,0.00368107,0.0004349417,0.0877638185,36.4513088
1.58764371916628E+018,157.458642796,1128.09860446,-2.121545497,0.0065630127,0.0005971206,0.0841080428,36.499548672
1.58764371921843E+018,157.458660311,1128.09774875,-2.1215423997,0.0093545157,0.0007241899,0.0796305799,36.551702016
1.58764371926708E+018,157.45867437,1128.09732797,-2.1215403641,0.0134546484,0.0007149408,0.0748624119,36.600352256
1.5876437193217E+018,157.458150952,1128.09616189,-2.1215383784,0.0174452954,0.0013382384,0.0613948804,36.654967296
1.58764371936731E+018,157.457860548,1128.09560243,-2.121537082,0.0170808793,0.0011111751,0.056741754,36.700580352
1.58764371941702E+018,157.457692685,1128.09489525,-2.1215337077,0.0213356055,0.0006522406,0.0476555803,36.750289408
1.58764371946747E+018,157.457601995,1128.09433274,-2.121531619,0.0211050656,0.0003634938,0.0444739912,36.800742656
1.58764371952161E+018,157.457548177,1128.09337966,-2.1215344992,0.0232594163,-7.23493926162E-05,0.0371539031,36.854884096
1.58764371956855E+018,157.457517129,1128.09244103,-2.1215383024,0.0242387222,-0.0003983185,0.0317941072,36.901817344
1.58764371961887E+018,157.457499559,1128.09174707,-2.1215418937,0.0243605307,-0.0006419798,0.0273937673,36.952144896
1.58764371966791E+018,157.457487686,1128.09070474,-2.1215448101,0.0225140532,-0.000941685,0.0211965946,37.00117504
1.58764371972018E+018,157.457477902,1128.08972394,-2.1215475991,0.0202077209,-0.0011283731,0.0165834385,37.053447168
1.58764371977085E+018,157.457467931,1128.08900848,-2.1215496276,0.0175974786,-0.0012633906,0.012432565,37.104118272
1.58764371981877E+018,157.457456027,1128.08844398,-2.1215509724,0.0143582367,-0.0013741709,0.008194984,37.152039424
1.58764371988149E+018,157.457444491,1128.08749321,-2.1215520468,0.0076344994,-0.0013935832,0.0007453089,37.214758656
1.58764371991973E+018,157.457437637,1128.08682076,-2.1215526123,0.0026987547,-0.0013004401,-0.0049781414,37.253001728
1.58764371996513E+018,157.457435444,1128.08605573,-2.121552471,-0.0019054083,-0.0011248292,-0.0098433878,37.298397696
1.58764372002082E+018,157.45743735,1128.08546579,-2.1215516005,-0.0058601967,-0.0008930135,-0.014047823,37.354093056
1.58764372006293E+018,157.457441357,1128.0847334,-2.1215503359,-0.0120848461,-0.0005090756,-0.0195455273,37.396203008
1.58764372011798E+018,157.45744539,1128.0841663,-2.1215481804,-0.0164000229,-0.0002391346,-0.0232737453,37.451247616
1.58764372016492E+018,157.45744886,1128.08368252,-2.1215463577,-0.0198976801,-3.74936865879E-05,-0.0262259038,37.498190336
1.58764372021902E+018,157.457451771,1128.08323577,-2.1215452047,-0.0231186884,0.0001266794,-0.0288717886,37.552288
1.58764372026695E+018,157.456922906,1128.08256281,-2.121544812,-0.0279265111,0.0009450275,-0.0333313857,37.600221184
1.58764372031435E+018,157.456629912,1128.08202913,-2.1215409916,-0.0292144651,0.0008888592,-0.03699264,37.647619584
1.58764372036368E+018,157.456463737,1128.08153802,-2.1215402165,-0.0303529915,0.0007011938,-0.0408627949,37.69694848
1.58764372041401E+018,157.456372375,1128.08084143,-2.1215418489,-0.031121196,0.0005046535,-0.0486400619,37.747275264
1.58764372046307E+018,157.456322754,1128.08028661,-2.1215446205,-0.0307179478,0.0003193272,-0.0556282264,37.796343296
1.58764372051349E+018,157.456295042,1128.07980511,-2.1215477587,-0.0297656753,0.0001414596,-0.0630879755,37.846760448
1.58764372056345E+018,157.456279054,1128.07960251,-2.1215508196,-0.0281750451,-2.46818052507E-05,-0.0715484496,37.896721152
1.58764372061404E+018,157.456269952,1128.07932642,-2.1215536031,-0.0265178223,-0.0001756672,-0.0812215031,37.947305984
1.58764372066299E+018,157.455736377,1128.07877271,-2.1215559678,-0.0228817598,0.0002687105,-0.099740815,37.996254976
1.58764372071524E+018,157.455435359,1128.0785786,-2.1215542901,-0.01872933,6.77841153542E-05,-0.1146040495,38.048514816
1.58764372076323E+018,157.455268213,1128.07832811,-2.1215540859,-0.0146422686,-0.0001916794,-0.1280430336,38.09650176
1.58764372081641E+018,157.455179115,1128.07779599,-2.1215550882,-0.0076667625,-0.0003247825,-0.1480497101,38.149683712
1.58764372086335E+018,157.455136118,1128.07760935,-2.1215559767,-0.0016775871,-0.0003602992,-0.1624116084,38.196616704
1.58764372091457E+018,157.455120516,1128.07735262,-2.1215563249,0.003342263,-0.0003225008,-0.1740362007,38.247843072
1.58764372096572E+018,157.454590193,1128.07703822,-2.1215560367,0.0080965532,0.0003684741,-0.1840650022,38.298994176
1.5876437210152E+018,157.454296598,1128.07668157,-2.1215516212,0.0156995493,0.0003533312,-0.1973002353,38.348466688
1.58764372106464E+018,157.454135638,1128.07631251,-2.1215491242,0.0213618937,0.0001644265,-0.2062045441,38.397911552
1.58764372111562E+018,157.454049097,1128.07591392,-2.121548803,0.0260745703,-2.69985594169E-05,-0.2130218138,38.448887296
1.58764372116371E+018,157.454004762,1128.07549113,-2.1215497681,0.0298331001,-0.0001874447,-0.218706736,38.496981504
1.58764372121475E+018,157.453453532,1128.07505318,-2.121551273,0.0341511541,0.000206833,-0.2266853644,38.548015104
1.587643721264E+018,157.45314199,1128.07462291,-2.1215497423,0.0362730101,-6.74836741122E-05,-0.2324454272,38.597272832
1.58764372131479E+018,157.452968987,1128.07418936,-2.121550372,0.0370625247,-0.0004054032,-0.2372032215,38.64805888
1.58764372136558E+018,157.452877278,1128.07375299,-2.1215525585,0.0367742632,-0.0006437538,-0.2412083627,38.698845696
1.58764372141469E+018,157.452304074,1128.07331694,-2.1215549693,0.0340769669,-0.0001350961,-0.2456601749,38.747961856
1.58764372146532E+018,157.451987714,1128.07289293,-2.1215530091,0.0305478987,-0.0002565111,-0.2479272528,38.798587136
1.58764372151294E+018,157.451818589,1128.07246588,-2.1215522618,0.0262972486,-0.0004234562,-0.2487838956,38.846206464
1.5876437215639E+018,157.451734137,1128.07203054,-2.1215525015,0.0214966447,-0.0004985409,-0.2485351701,38.897168384
1.58764372161353E+018,157.451167479,1128.07158423,-2.1215528256,0.01353188,0.000160224,-0.245949972,38.94680064
1.58764372166477E+018,157.450853714,1128.07112045,-2.1215489283,0.0074412376,7.59584493332E-05,-0.2432650157,38.998044416
1.58764372171711E+018,157.450682916,1128.07087851,-2.1215470449,0.0024575642,-0.0001353359,-0.2403798638,39.050376192
1.58764372176388E+018,157.450593055,1128.07052218,-2.1215472045,-0.0024576939,-0.0003072855,-0.2373133627,39.09715328
1.5876437218142E+018,157.450018916,1128.07009912,-2.1215484295,-0.0097252338,0.0001230352,-0.2321863914,39.147472384
1.58764372186523E+018,157.449694587,1128.06986408,-2.1215467241,-0.0145642202,-0.000152659,-0.2283489465,39.19850368
1.5876437219169E+018,157.449512563,1128.06950296,-2.1215476111,-0.0187146461,-0.0005203203,-0.2251058494,39.250170368
1.5876437219649E+018,157.448885016,1128.06907375,-2.1215506206,-0.0244440882,-0.0002436641,-0.2207502938,39.298164992
1.58764372201593E+018,157.448533477,1128.06883703,-2.1215510436,-0.0280992438,-0.0005289093,-0.2177701622,39.3492032
1.58764372206405E+018,157.447817453,1128.06848005,-2.121553423,-0.030959001,-0.0001645683,-0.2155066214,39.397321472
1.5876437221159E+018,157.447423935,1128.06829269,-2.1215530664,-0.0333552562,-0.000367366,-0.2136842354,39.44916608
1.58764372216437E+018,157.446690605,1128.067968,-2.1215546279,-0.0372033219,0.0002369137,-0.211431624,39.4976384
1.5876437222171E+018,157.446296454,1128.06779944,-2.121552541,-0.0391609927,0.0001903835,-0.2098688687,39.550369536
1.58764372226292E+018,157.446097902,1128.06771968,-2.121552226,-0.0401457444,0.0001284666,-0.2084785021,39.59618688
1.58764372231437E+018,157.445481318,1128.06744947,-2.12155309,-0.0410124037,0.0009207137,-0.2057013454,39.647642624
1.58764372236348E+018,157.445157651,1128.06729474,-2.1215494948,-0.0402758874,0.0009496098,-0.2030895675,39.696747776
1.58764372241712E+018,157.444471022,1128.06720032,-2.1215477753,-0.0382467224,0.0014497891,-0.200237464,39.750392576
1.58764372246373E+018,157.444103279,1128.06713137,-2.1215442314,-0.0353131442,0.0012222395,-0.1970147213,39.796997376
1.58764372251455E+018,157.443387749,1128.06683108,-2.1215437646,-0.0289258601,0.0014098428,-0.1909136524,39.847816704
1.5876437225628E+018,157.442999964,1128.06660917,-2.1215423136,-0.0229766055,0.0009105991,-0.1860227815,39.896068096
1.5876437226126E+018,157.44279821,1128.06643997,-2.1215441786,-0.0171071114,0.0003541077,-0.1814880538,39.945867264
1.58764372266344E+018,157.442172483,1128.06630302,-2.1215481354,-0.0111621038,0.0005053744,-0.176977996,39.99670912
1.58764372271293E+018,157.44183487,1128.06618299,-2.1215488799,-0.001347046,-0.0001299211,-0.1690055679,40.04619648
1.58764372276426E+018,157.441660717,1128.06580925,-2.1215523206,0.0056434083,-0.0006693839,-0.162455933,40.097530112
1.58764372281481E+018,157.441051377,1128.06554217,-2.121556694,0.011815458,-0.0004160194,-0.1562459281,40.148080128
1.58764372286349E+018,157.440723395,1128.06534102,-2.1215569275,0.0173399147,-0.0007397148,-0.1500288094,40.196755968
1.58764372291442E+018,157.440026917,1128.06518106,-2.1215583046,0.024937049,-0.00047668,-0.1400971878,40.247690496
1.58764372296497E+018,157.439647274,1128.06478375,-2.1215570377,0.0295061987,-0.0008037211,-0.1329115689,40.29824128
1.587643723014E+018,157.439449381,1128.064511,-2.121557865,0.032952876,-0.0011069085,-0.1269875799,40.347270656
1.58764372306452E+018,157.439354591,1128.06431892,-2.1215599185,0.0356709956,-0.0012620804,-0.1217215391,40.397789952
1.58764372311413E+018,157.438791033,1128.06394445,-2.1215620965,0.0380861104,-0.000604469,-0.1135884527,40.447404544
1.58764372316422E+018,157.438487869,1128.06368714,-2.1215596919,0.0389639471,-0.0006120014,-0.1071569967,40.497488384
1.58764372321262E+018,157.437804676,1128.06351382,-2.1215587185,0.0384342924,-0.000072696,-0.1011353181,40.54589184
1.58764372326351E+018,157.437435777,1128.06339791,-2.1215554431,0.0352514387,-9.56217049396E-05,-0.0910367486,40.596779008
1.58764372331356E+018,157.43724845,1128.06306087,-2.1215543012,0.031228721,-0.000191064,-0.0831895633,40.646834688
1.58764372336459E+018,157.436637504,1128.06285127,-2.1215547842,0.0268998771,0.0004300803,-0.0762448592,40.697858048
1.58764372341448E+018,157.436312978,1128.06271881,-2.1215519264,0.0224746296,0.0004150278,-0.0697081808,40.747747328
1.58764372346482E+018,157.435626626,1128.06263427,-2.1215508437,0.015155824,0.0010265729,-0.0599541508,40.798091776
1.58764372351927E+018,157.435256724,1128.06255725,-2.1215469776,0.0095839725,0.000899991,-0.0528899866,40.852540672
1.58764372356646E+018,157.435073364,1128.06249905,-2.1215457737,0.004711553,0.0006785929,-0.0471681326,40.89973376
1.58764372361764E+018,157.434994237,1128.06245775,-2.1215465289,0.0001407956,0.0004992078,-0.0452377674,40.950906368
1.58764372366603E+018,157.434969915,1128.06245003,-2.1215470306,-0.0014742671,0.0004152308,-0.0415161661,40.999303936
1.5876437237196E+018,157.434433368,1128.06243929,-2.1215488569,-0.0112811477,0.0007492904,-0.0347011249,41.052871168
1.58764372376637E+018,157.434154005,1128.06245334,-2.1215494233,-0.0163883852,0.0003924523,-0.0296619225,41.099637248
1.58764372381745E+018,157.434000602,1128.0624312,-2.1215495455,-0.0186013885,9.84958300493E-05,-0.025175629,41.15072128
1.58764372386818E+018,157.43392524,1128.06265059,-2.1215508341,-0.0272615006,-0.0004146813,-0.0206804777,41.201454336
1.58764372391737E+018,157.433366353,1128.06278207,-2.1215540645,-0.0302761154,-7.45486162161E-06,-0.0131061098,41.250635776
1.58764372396787E+018,157.433061995,1128.06283338,-2.1215529802,-0.0336427542,-0.0002450475,-0.0074048024,41.301142528
1.58764372401896E+018,157.432900818,1128.06288088,-2.1215518258,-0.0375939994,-0.0005339581,-0.0026434809,41.352233216
1.58764372407699E+018,157.432829606,1128.06310384,-2.1215538354,-0.0391837872,-0.000695242,0.0013745143,41.41026048
1.58764372411967E+018,157.432797732,1128.06345858,-2.1215555045,-0.0424673593,-0.0008147525,0.0065543509,41.45294336
1.58764372416988E+018,157.432261323,1128.06364022,-2.1215569471,-0.0439309387,-0.0002388382,0.0099214442,41.503154688
1.5876437242188E+018,157.431964873,1128.06372763,-2.1215542284,-0.0442561095,-0.0003482472,0.0123702512,41.552074496
1.58764372426711E+018,157.431808577,1128.06399579,-2.1215533043,-0.0420000075,-0.0004365107,0.0149289612,41.600377856
1.587643724318E+018,157.431736655,1128.06435705,-2.1215534541,-0.0388069053,-0.0004327501,0.0163258975,41.651269632
1.58764372436818E+018,157.43118376,1128.06453688,-2.1215537901,-0.0350750672,0.0002755626,0.0170321218,41.701454336
1.58764372441633E+018,157.430886107,1128.06484951,-2.1215500532,-0.0302572163,0.0003023762,0.0172251196,41.749603328
1.58764372446764E+018,157.430730737,1128.06523579,-2.1215480194,-0.0212161176,0.0002236283,0.0165502224,41.800907776
1.58764372451542E+018,157.430652416,1128.06542542,-2.1215476083,-0.0143581951,0.000101133,0.0155960142,41.848685056
1.58764372456695E+018,157.430616654,1128.0657465,-2.1215483194,-0.0081325589,-1.39922310345E-05,0.0142288187,41.900218368
1.58764372461758E+018,157.430603814,1128.06591142,-2.1215496261,-0.002757976,-0.0001144797,0.0122817505,41.950852352
1.5876437246716E+018,157.430077299,1128.06623011,-2.1215511157,0.0054364662,0.0004594695,0.0071829302,42.004869632
1.58764372471892E+018,157.429791601,1128.0666513,-2.1215486613,0.0112423761,0.0003691975,0.0023206262,42.052194304
1.58764372476325E+018,157.429643522,1128.06689605,-2.1215478639,0.0156079661,0.000204135,-0.0029291201,42.096520704
1.58764372481653E+018,157.429573654,1128.06728189,-2.1215483804,0.019707049,0.0001084062,-0.0087950005,42.14980096
1.58764372486472E+018,157.429546508,1128.06775246,-2.1215491998,0.0251882844,6.83114774714E-05,-0.0199060667,42.197994496
1.58764372491374E+018,157.429540417,1128.06806415,-2.1215498813,0.0280930225,3.09621258178E-05,-0.028883592,42.247006208
1.58764372496477E+018,157.429014745,1128.06851495,-2.1215504495,0.0302021882,0.0006019089,-0.037186142,42.298036224
1.58764372501459E+018,157.428721531,1128.06880448,-2.1215474037,0.0311804878,0.0004199422,-0.0452398502,42.347858432
1.5876437250676E+018,157.428559603,1128.06947478,-2.1215466937,0.0333677975,5.16605817855E-05,-0.0580860002,42.400871936
1.58764372511544E+018,157.428472212,1128.06991333,-2.1215485565,0.0341719073,-0.0002316906,-0.0677386806,42.448712704
1.58764372516373E+018,157.428428481,1128.07043747,-2.1215513742,0.0345257068,-0.0004168506,-0.076075521,42.496996864
1.58764372521461E+018,157.42840983,1128.07100413,-2.1215541943,0.0344429146,-0.0005447456,-0.0885086398,42.547881984
