%time,field.star_effort,field.port_effort,secs_since_start
1588503737099398354,3.50003242493,-14.0705883503,0.0
1588503737299388856,-18.4497654438,1.89975425601,0.199990528
1588503737497476906,-0.0538386404514,-3.08246091008,0.398078464
1588503737697062565,-6.30076229572,13.3895933628,0.597664256
1588503737899915674,-13.1588548422,10.9185300767,0.800517376
1588503738096929579,8.1736817956,-10.9303176403,0.997531136
1588503738296847227,9.91405397654,13.8093650341,1.197448704
1588503738499539445,-17.2933295369,-7.16496407986,1.400141056
1588503738700818667,8.3871088922,8.81318747997,1.601420288
1588503738900484076,11.0394924879,17.3748075962,1.801085696
1588503739097898393,-19.2618191242,15.0127157569,1.998500096
1588503739296438487,-22.494892776,4.70649674535,2.197040128
1588503739495934944,-4.68748509884,-2.44351979345,2.396536576
1588503739696041500,-12.9125162959,-8.14516693354,2.596643072
1588503739896124268,1.26704573631,-0.243980437517,2.79672576
1588503740096206984,-0.244376063347,-17.8921848536,2.996808704
1588503740296210675,-12.9909038544,-5.55779971182,3.196812288
1588503740500251238,-2.79391556978,-6.43643736839,3.400852736
1588503740696358588,4.23224568367,-5.34620694816,3.596960256
1588503740896069558,-7.08435624838,-9.71848666668,3.796671232
1588503741097912159,-22.6059421897,11.2550467253,3.998513664
1588503741296045393,-47.1170306206,16.0999983549,4.196646912
1588503741497733775,-11.173029989,14.3559157848,4.398335488
1588503741698939000,-9.85605865717,25.5824714899,4.59954048
1588503741897559799,-3.11362370849,24.3970096111,4.798161408
1588503742100335648,5.9291370213,21.9218850136,5.000937216
1588503742302240678,3.5169146955,3.35960164666,5.202842368
1588503742502223833,-2.83478572965,7.49759376049,5.402825472
1588503742702914613,-2.5489449501,-6.0764003545,5.60351616
1588503742901259443,-7.45411962271,4.43537309766,5.80186112
1588503743102402579,-7.5226649642,-16.891746223,6.00300416
1588503743300059598,-2.09168493748,-5.31449951231,6.200661248
1588503743497360499,-32.0413559675,1.05956820771,6.397961984
1588503743697832130,-7.67130106688,30.6210517883,6.598433792
1588503743909385834,-9.58550050855,12.6920104027,6.809987328
1588503744097941783,-16.7380139232,3.70071604848,6.99854336
1588503744296490414,1.72742083669,19.3615704775,7.197092096
1588503744498781348,-5.86401186883,-4.85566779971,7.39938304
1588503744697711473,-34.3581020832,6.77998811007,7.59831296
1588503744896065448,-10.1732328534,4.27577346563,7.796667136
1588503745096152081,4.4395711273,22.6162463427,7.996753664
1588503745299386757,-14.4921824336,11.6906225681,8.19998848
1588503745496481349,-9.30493324995,3.86249423027,8.39708288
1588503745696176968,-29.014480114,9.53368321061,8.596778496
1588503745896376713,4.31208238006,40.2271389961,8.796978432
1588503746096140317,2.40772888064,12.1670924127,8.996741888
1588503746296227820,-5.56826554239,19.0876960754,9.19682944
1588503746496428447,-8.65868628025,3.32730673254,9.397030144
1588503746696275555,-4.91934642196,21.4987754822,9.596877056
1588503746896334038,-13.3950918913,-16.6293531656,9.79693568
1588503747096071470,-14.9512916803,0.99584273994,9.996673024
1588503747296800523,-13.1106585264,-16.8515041471,10.197402112
1588503747497573514,1.43869891763,0.568746030331,10.398175232
1588503747696185010,-12.9741311073,-4.25486266613,10.596786688
1588503747897188827,-11.0780991614,35.060402751,10.797790464
1588503748100471250,-44.2354887724,29.0230900049,11.001072896
1588503748300151353,-100.0,84.7190260887,11.200752896
1588503748497442591,-100.0,100.0,11.39804416
1588503748696068784,-100.0,100.0,11.596670464
1588503748898733118,-100.0,100.0,11.799334656
1588503749096030315,-100.0,100.0,11.996631808
1588503749296559065,-100.0,100.0,12.197160704
1588503749496237622,-100.0,100.0,12.396839168
1588503749698211252,-100.0,100.0,12.598812928
1588503749896188757,-100.0,100.0,12.796790272
1588503750100661046,-100.0,100.0,13.001262592
1588503750301485031,-100.0,100.0,13.202086656
1588503750499280888,-100.0,100.0,13.399882496
1588503750704737284,-100.0,100.0,13.60533888
1588503750902434197,-100.0,100.0,13.803035904
1588503751097326097,-100.0,100.0,13.99792768
1588503751297245042,-100.0,100.0,14.197846528
1588503751502838471,-100.0,100.0,14.403440128
1588503751696973827,-100.0,100.0,14.597575424
1588503751896501833,-100.0,100.0,14.79710336
1588503752097105985,-100.0,100.0,14.99770752
1588503752297898256,-100.0,100.0,15.19849984
1588503752504260995,-100.0,100.0,15.40486272
1588503752697480490,-100.0,100.0,15.598082048
1588503752897746014,-100.0,100.0,15.79834752
1588503753097732004,-100.0,100.0,15.998333696
1588503753297791978,-100.0,100.0,16.1983936
1588503753498178169,-100.0,100.0,16.398779648
1588503753696341024,-100.0,100.0,16.596942592
1588503753897895366,-100.0,100.0,16.798497024
1588503754099693830,-100.0,100.0,17.000295424
1588503754297249283,-100.0,100.0,17.19785088
1588503754497667881,-100.0,100.0,17.39826944
1588503754697184703,-100.0,76.441937685,17.597786368
1588503754897110756,-100.0,61.1749231815,17.797712384
1588503755096529090,-100.0,39.7265791893,17.997130752
1588503755297189530,-100.0,39.5887732506,18.197791232
1588503755496870008,-100.0,15.6057715416,18.397471488
1588503755700364026,-100.0,40.0610923767,18.600965632
1588503755897298503,-100.0,-7.30310156941,18.797900032
1588503756100863939,-100.0,15.5481398106,19.0014656
1588503756297150737,-100.0,-12.6675978303,19.19775232
1588503756497290920,-100.0,2.91468948126,19.397892608
1588503756699375007,-100.0,7.81972929835,19.599976704
1588503756898244653,-100.0,-8.03628787398,19.798846208
1588503757098161328,-100.0,13.2409781218,19.998763008
1588503757307295615,-100.0,16.1440074444,20.207897088
1588503757497838940,-100.0,24.3757098913,20.398440448
