%time,field.pos_north,field.pos_east,field.pos_heading,field.vel_north,field.vel_east,field.vel_heading,field.acc_north,field.acc_east,field.acc_heading,secs_since_start
1.59290571264263E+018,209.119201256,1143.77301335,3.2745144127,3.33935089536E-14,2.4645549945E-13,-2.3933914187E-14,1.38394680373E-15,5.12868962793E-15,-1.28924456901E-16,0
1.59290571264271E+018,209.119201256,1143.77301335,3.2745144127,3.35317223547E-14,2.4696769662E-13,-2.39467897452E-14,1.38394680373E-15,5.12868962793E-15,-1.28924456901E-16,0.000077824
1.59290571264273E+018,209.119201256,1143.77301335,3.2745144127,3.36698832924E-14,2.47479699369E-13,-2.39596604161E-14,1.38394680373E-15,5.12868962793E-15,2.98346861333E-17,0.000098048
1.59290571264279E+018,209.119201256,1143.77301335,3.2745144127,3.38083731989E-14,2.47992921225E-13,-2.39566748946E-14,1.38394680373E-15,5.12868962793E-15,1.88971843377E-16,0.00015232
1.59290571264286E+018,209.119201256,1143.77301335,3.2745144127,3.39466944964E-14,2.48505518242E-13,-2.39377877304E-14,1.38394680373E-15,5.12868962793E-15,3.4791525412E-16,0.000224768
1.59290571264288E+018,209.119201256,1143.77301335,3.2745144127,3.40849963264E-14,2.49018043116E-13,-2.3903019547E-14,1.38394680373E-15,5.12868962793E-15,3.4791525412E-16,0.000247296
1.59290571264295E+018,209.119201256,1143.77301335,3.2745144127,3.42232080778E-14,2.49530234173E-13,-2.38682740087E-14,1.38394680373E-15,5.12868962793E-15,1.89097721729E-16,0.000315904
1.59290571264311E+018,209.119201256,1143.77301335,3.2745144127,3.43616897352E-14,2.50043425459E-13,-2.38493523523E-14,1.38394680373E-15,5.12868962793E-15,1.89097721729E-16,0.000471552
1.59290571264316E+018,209.119201256,1143.77301335,3.2745144127,3.450003314E-14,2.50556104402E-13,-2.38304495863E-14,1.38394680373E-15,2.28757171625E-15,1.89097721729E-16,0.000527872
1.59290571264334E+018,209.119201256,1143.77301335,3.2745144127,3.46381346851E-14,2.50784377041E-13,-2.38115798671E-14,1.38394680373E-15,-5.48579194223E-16,1.89097721729E-16,0.00070784
1.59290571272001E+018,209.119201256,1143.77301335,3.2745144127,3.47767605345E-14,2.50729427489E-13,-2.37926385088E-14,1.38394680373E-15,-3.39549758753E-15,1.89097721729E-16,0.077374976
1.59290571281893E+018,209.119201256,1143.77301335,3.2745144127,3.49150805123E-14,2.50390061012E-13,-2.37737389437E-14,1.38394680373E-15,-6.23613438449E-15,1.89097721729E-16,0.176299776
1.59290571291897E+018,209.119201256,1143.77301335,3.2745144127,3.50532619074E-14,2.49767408648E-13,-2.37548583141E-14,1.38394680373E-15,-9.07392515076E-15,1.89097721729E-16,0.276336896
1.59290571301899E+018,209.119201256,1143.77301335,3.2745144127,3.51915584581E-14,2.48860659526E-13,-2.373596195E-14,1.38394680373E-15,-6.2337694685E-15,1.89097721729E-16,0.376355072
1.59290571311909E+018,209.119201256,1143.77301335,3.2745144127,3.53296600032E-14,2.4823860296E-13,-2.37170922308E-14,1.38394680373E-15,-6.2337694685E-15,1.89097721729E-16,0.476455936
1.59290571321935E+018,209.119201256,1143.77301335,3.2745144127,3.54683551439E-14,2.47613872638E-13,-2.36981414048E-14,1.38394680373E-15,-6.2337694685E-15,1.89097721729E-16,0.57671936
1.59290571331946E+018,209.119201256,1143.77301335,3.2745144127,3.56066335468E-14,2.46991019444E-13,-2.36792475204E-14,1.38394680373E-15,-6.2337694685E-15,1.89097721729E-16,0.676825344
1.59290571341922E+018,209.119201256,1143.77301335,3.2745144127,3.57450657105E-14,2.46367473659E-13,-2.36603326266E-14,1.38394680373E-15,-6.2337694685E-15,1.89097721729E-16,0.776583424
1.59290571352169E+018,209.119201256,1143.77301335,3.2745144127,3.58835005139E-14,2.45743915985E-13,-2.36414173722E-14,1.38394680373E-15,-6.2337694685E-15,3.00238828136E-17,0.879055616
1.59290571361919E+018,209.119201256,1143.77301335,3.2745144127,3.60217234838E-14,2.45121312481E-13,-2.3638418709E-14,1.38394680373E-15,-6.2337694685E-15,-1.28806540734E-16,0.976559104
1.59290571371958E+018,209.119201256,1143.77301335,3.2745144127,3.61600434615E-14,2.4449827202E-13,-2.36512924104E-14,1.38394680373E-15,-6.2337694685E-15,-2.8774843487E-16,1.07694976
1.59290571381886E+018,209.119201256,1143.77301335,3.2745144127,3.62982994273E-14,2.43875519891E-13,-2.36800384125E-14,1.38394680373E-15,-6.2337694685E-15,-2.8774843487E-16,1.176228608
1.59290571391928E+018,209.119201256,1143.77301335,3.2745144127,3.64366289738E-14,2.4325243633E-13,-2.37087997135E-14,6.73738476576E-16,-6.2337694685E-15,-1.28795545335E-16,1.276644864
1.59290571402256E+018,209.119201256,1143.77301335,3.2745144127,3.65039327218E-14,2.42629707981E-13,-2.37216658674E-14,-3.60649688282E-17,-6.2337694685E-15,-1.28795545335E-16,1.37993088
1.59290571412013E+018,209.119201256,1143.77301335,3.2745144127,3.65003265465E-14,2.42006386619E-13,-2.37345442734E-14,-7.46544346524E-16,-6.2337694685E-15,-1.28795545335E-16,1.47749376
1.59290571422059E+018,209.119201256,1143.77301335,3.2745144127,3.64256736069E-14,2.41383022157E-13,-2.374742357E-14,-1.45707285213E-15,-6.2337694685E-15,-1.28795545335E-16,1.577956864
1.59290571431991E+018,209.119201256,1143.77301335,3.2745144127,3.628015579E-14,2.40760455809E-13,-2.37602863768E-14,-2.16669164435E-15,-6.2337694685E-15,-1.28795545335E-16,1.677273856
1.59290571441958E+018,209.119201256,1143.77301335,3.2745144127,3.60635343575E-14,2.40137216191E-13,-2.3773163094E-14,-2.16669164435E-15,-6.2337694685E-15,-1.28795545335E-16,1.77694976
1.59290571451932E+018,209.119201256,1143.77301335,3.2745144127,3.5846919124E-14,2.39513994409E-13,-2.37860394427E-14,-1.45632576907E-15,-6.2337694685E-15,-1.28795545335E-16,1.876686592
