%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z,secs_since_start
1592906117325923419,209.12644958,1143.66837363,-0.912145439925,-6.23048778718,0.635529354278,5.30364015873,0.0
1592906117379493301,209.127312591,1143.66141999,-0.91312086759,-6.75089533153,0.627221797474,5.47194114268,0.053570048
1592906117424587180,209.128597218,1143.65406943,-0.9109786235,-7.19609417699,0.618199795859,5.63848328742,0.098663936
1592906117477041623,209.129074184,1143.64563885,-0.912242308315,-7.55000322186,0.611985168857,5.81098514487,0.151118336
1592906117524234123,209.129547898,1143.63848883,-0.911733640714,-7.79063780632,0.601550814515,5.97705081131,0.198310912
1592906117577936818,209.130556589,1143.63312092,-0.911185548738,-7.9029112231,0.588325580372,6.1296459514,0.252013568
1592906117624537693,209.131428036,1143.62893754,-0.910137234836,-7.89337038771,0.585403052656,6.28274206749,0.298614272
1592906117680809649,209.131372277,1143.62355087,-0.909671268458,-7.75519653246,0.586082736589,6.42669970558,0.3548864
1592906117725395590,209.133213749,1143.61930957,-0.908172400237,-7.49248486896,0.592095901129,6.56852143774,0.399472384
1592906117775706947,209.134235807,1143.61494251,-0.907797661447,-7.10822566508,0.603598149398,6.70595565433,0.449783552
1592906117826460321,209.134128474,1143.611583,-0.905648641247,-6.6173547194,0.627102237019,6.8424337819,0.500537088
1592906117873067907,209.13476806,1143.6099699,-0.90343203594,-6.03472009896,0.652535135961,6.97777667693,0.547144704
1592906117925319956,209.133744036,1143.60781578,-0.902426009963,-5.38148508557,0.678941570046,7.1091289879,0.599396608
1592906117972994256,209.133919137,1143.60635414,-0.902123340557,-4.67179097386,0.707894707593,7.23532183449,0.647070976
1592906118026994010,209.134092848,1143.60513011,-0.903639611639,-3.92697248348,0.732243534809,7.35260843936,0.701070592
1592906118079058864,209.13417927,1143.60581666,-0.905240930679,-3.1622209437,0.759215179907,7.46687688491,0.753135616
1592906118126873907,209.133802518,1143.60681725,-0.908744720187,-2.40257641821,0.780670538658,7.56937259968,0.800950528
1592906118172112512,209.134307175,1143.60710598,-0.909140352419,-1.67395947923,0.803654551196,7.66807209801,0.846189056
1592906118227249246,209.133826511,1143.606303,-0.911514736972,-0.992687312166,0.821579640659,7.76283617029,0.901325824
1592906118275778883,209.13365999,1143.60762362,-0.911776733223,-0.376133560198,0.833661638855,7.84801775472,0.949855488
1592906118328927309,209.134269368,1143.60903233,-0.910876884723,0.158863401225,0.841203358798,7.92850742459,1.003003904
1592906118372124580,209.134234422,1143.60991378,-0.910288319777,0.588491674068,0.846402147155,8.00567935999,1.046201344
1592906118426096591,209.132561696,1143.61107468,-0.907541016117,0.910765580585,0.858560960162,8.08644560084,1.100173312
1592906118474055126,209.132238083,1143.61138617,-0.906816170904,1.10648172113,0.861571037951,8.17239870157,1.14813184
1592906118528779589,209.131149059,1143.61118414,-0.906840911949,1.17430889318,0.864397463581,8.26667479664,1.202856192
1592906118573845769,209.131619169,1143.60884434,-0.909172475243,1.10938808607,0.865166693824,8.36487378664,1.247922432
1592906118625781715,209.132501906,1143.60679014,-0.910481030819,0.921986503856,0.865886827437,8.4681020902,1.299858432
1592906118673102584,209.133067449,1143.60409447,-0.91541679099,0.62290127092,0.867335521478,8.57254604275,1.347179264
1592906118726917019,209.132284604,1143.60187047,-0.918171091141,0.226559714552,0.863170842731,8.67466807304,1.400993792
1592906118772791894,209.132543083,1143.5982777,-0.91875360851,-0.267212384831,0.856150724441,8.76801460165,1.44686848
1592906118824156386,209.133003866,1143.59457854,-0.921394144343,-0.841832463239,0.842864638908,8.85855386763,1.498233088
1592906118873235417,209.132836226,1143.59092395,-0.924794074435,-1.46765242898,0.829632359022,8.94080466023,1.547312128
1592906118927366807,209.132900406,1143.58774178,-0.923928717056,-2.13587813901,0.812055019378,9.01772421808,1.601443584
1592906118976768058,209.131737129,1143.58460073,-0.922085318938,-2.82340929015,0.794559087017,9.08983768569,1.650844672
1592906119027199859,209.131521671,1143.58116633,-0.921125406909,-3.51018366079,0.773523258489,9.16310947976,1.701276416
1592906119072675002,209.1305958,1143.57713277,-0.918329717578,-4.18234605624,0.754754417456,9.23551458651,1.746751744
1592906119125049287,209.129699849,1143.57460686,-0.915907961619,-4.80861725791,0.735348560028,9.30582232052,1.799126016
1592906119174141188,209.130855965,1143.57200367,-0.914692685611,-5.37400621265,0.71334893504,9.37864296403,1.848217856
1592906119231277890,209.130545359,1143.56934279,-0.914223476309,-5.85725686415,0.705045869648,9.4497514348,1.905354496
1592906119273583543,209.130577145,1143.56767254,-0.915962086598,-6.24606943808,0.693376537996,9.51942005279,1.947660288
1592906119326370826,209.12915257,1143.56706627,-0.918959741666,-6.52346346374,0.682567485075,9.59024790263,2.000447488
1592906119372735534,209.127645998,1143.56576109,-0.919903793304,-6.69854619138,0.673169211679,9.6574015806,2.04681216
1592906119429406270,209.128163041,1143.56571983,-0.917732671696,-6.75652140433,0.658493464286,9.716062149,2.10348288
1592906119474126213,209.127392191,1143.56593496,-0.919858714851,-6.70590204326,0.646002207806,9.76836051025,2.148203008
1592906119529278562,209.126269152,1143.56700995,-0.920243299594,-6.53978533638,0.638075301535,9.81676047691,2.203355136
1592906119575206142,209.124805868,1143.56830728,-0.921871318209,-6.25822799456,0.634891565371,9.8615747917,2.249282816
1592906119625581361,209.125136224,1143.5699668,-0.924138080227,-5.87426056906,0.622742665172,9.90659254507,2.299657984
1592906119675502619,209.124751392,1143.57205523,-0.922586263379,-5.40167368313,0.623045907411,9.94896047524,2.349579264
