%time,field.throttle_bow,field.position_bow,field.lin_act_bow,secs_since_start
1588288812203513882,-5.28907850385,90,2,0.0
1588288812405567774,-1.24736502767,90,2,0.202053888
1588288812603383950,-1.81611198932,90,2,0.399870208
1588288812803451055,1.61886140704,90,2,0.59993728
1588288813003463177,0.327607616782,90,2,0.799949312
1588288813208296879,-8.38324651122,90,2,1.004783104
1588288813408344335,-3.48442569375,90,2,1.204830464
1588288813605583769,3.56022715569,90,2,1.402070016
1588288813805282240,-3.87283451855,90,2,1.601768448
1588288814005375382,0.727072544396,90,2,1.801861632
1588288814206715159,8.75102952123,90,2,2.00320128
1588288814402240578,-7.04128369689,90,2,2.198726656
1588288814604917580,-10.4945637286,90,2,2.401403648
1588288814806041373,-3.28598208725,90,2,2.602527488
1588288815003097831,-2.88951992989,90,2,2.799584
1588288815201899150,-4.62374016643,90,2,2.998385408
1588288815415043137,-3.55782881379,90,2,3.211529216
1588288815612023978,-7.04878717661,90,2,3.408510208
1588288815807471013,0.619913171977,90,2,3.603957248
1588288816005941741,1.17292329669,90,2,3.802427904
1588288816206591326,-0.868468172848,90,2,4.003077376
1588288816405280555,-0.0180779956281,90,2,4.201766656
1588288816602431273,5.79980164766,90,2,4.398917376
1588288816804749422,-0.0164110213518,90,2,4.601235456
1588288817004327412,0.972021557391,90,2,4.800813568
1588288817204950323,0.963420979679,90,2,5.001436416
1588288817404807764,9.98346880078,90,2,5.201293824
1588288817604934281,-5.92223182321,90,2,5.401420544
1588288817803067946,-3.9576523006,90,2,5.599554048
1588288818003047587,3.72976660728,90,2,5.799533824
1588288818203789981,-6.37187883258,90,2,6.000276224
1588288818401931930,-7.68231749535,90,2,6.198418176
1588288818609774686,-4.88182641566,90,2,6.406260736
1588288818802275033,-2.02399604023,90,2,6.598761216
1588288819005862836,-4.22542281449,90,2,6.802349056
1588288819205095054,-4.11930792034,90,2,7.001581312
1588288819404745100,-5.12517094612,90,2,7.20123136
1588288819605247538,1.24395955354,90,2,7.401733632
1588288819805053330,-8.41828808188,90,2,7.601539584
1588288820007027846,4.80300709605,90,2,7.803514112
1588288820205489301,-4.64130565524,90,2,8.001975552
1588288820404453122,0.934649072587,90,2,8.200939264
1588288820605470118,-0.523971766233,90,2,8.401956352
1588288820804819705,6.53509497643,90,2,8.601305856
1588288821004389835,-2.47532650828,90,2,8.800876032
1588288821205731293,-3.63463610411,90,2,9.002217472
1588288821403489185,4.6647913754,90,2,9.199975424
1588288821604230400,-4.21780049801,90,2,9.400716544
1588288821804869726,6.47526308894,90,2,9.601355776
1588288822005482201,-6.02145753801,90,2,9.801968384
1588288822204315574,4.23730239272,90,2,10.000801792
1588288822404565034,2.53045558929,90,2,10.201051136
1588288822605758023,7.16498494148,90,2,10.402244096
1588288822805315302,-7.20122978091,90,2,10.601801472
1588288823005130911,1.07377916574,90,2,10.801617152
1588288823205224810,-0.293263047934,90,2,11.001710848
1588288823403730412,-5.01620285213,90,2,11.200216576
1588288823605541090,-4.37985956669,90,2,11.402027264
1588288823806177342,8.24897289276,90,2,11.602663424
1588288824006539477,39.971268177,90,2,11.803025664
1588288824205903348,51.9386768341,90,2,12.002389504
1588288824404684741,75.3628671169,90,2,12.201170944
1588288824602568585,95.1010465622,90,2,12.399054848
1588288824802490525,93.8222944736,90,2,12.598976768
1588288825002341693,100.0,90,2,12.798827776
1588288825205796610,100.0,90,2,13.002282752
1588288825407322028,100.0,90,2,13.203808256
1588288825605832947,100.0,90,2,13.402319104
1588288825805239654,100.0,90,2,13.601725696
1588288826004317820,100.0,90,2,13.80080384
1588288826204890840,100.0,90,2,14.001377024
1588288826403753475,100.0,90,2,14.200239616
1588288826602814904,92.0563280582,90,2,14.39930112
1588288826804516782,95.1794505119,90,2,14.601003008
1588288827004836279,86.0746502876,90,2,14.801322496
1588288827204263102,81.3649475574,90,2,15.000749312
1588288827404945677,72.1074879169,90,2,15.201431808
1588288827602800800,70.5717563629,90,2,15.39928704
1588288827804146888,63.913244009,90,2,15.600633088
1588288828003827791,56.8167150021,90,2,15.800313856
1588288828203572048,57.8999519348,90,2,16.000058112
1588288828401993029,55.7533919811,90,2,16.198479104
1588288828604133866,59.3056023121,90,2,16.400620032
1588288828801573745,51.0741233826,90,2,16.598059776
1588288829005501531,47.8178799152,90,2,16.801987584
1588288829203170785,43.1386172771,90,2,16.99965696
1588288829402896164,53.7110686302,90,2,17.199382272
1588288829602214454,38.974365592,90,2,17.398700544
1588288829801308881,49.3881165981,90,2,17.597795072
1588288830004134755,42.2177016735,90,2,17.8006208
1588288830202478970,44.7158545256,90,2,17.998964992
1588288830402560311,45.9375828505,90,2,18.1990464
1588288830602831537,41.3686782122,90,2,18.39931776
1588288830802545161,44.8044598103,90,2,18.599031296
1588288831003100105,33.7099969387,90,2,18.799586304
1588288831203100774,34.3820512295,90,2,18.999586816
1588288831403601740,31.13720119,90,2,19.200087808
1588288831604402819,37.7738714218,90,2,19.400889088
1588288831804287598,39.8625433445,90,2,19.600773632
1588288832006062628,33.1011980772,90,2,19.802548736
1588288832203410408,29.3325215578,90,2,19.999896576
1588288832403652638,17.9695531726,90,2,20.200138752
1588288832602813186,27.916187048,90,2,20.399299328
1588288832802717603,25.8203417063,90,2,20.59920384
1588288833004275866,28.5509824753,90,2,20.800762112
1588288833203084520,22.1808493137,90,2,20.999570688
1588288833403327399,30.0089299679,90,2,21.199813632
1588288833604910130,26.784569025,90,2,21.401396224
1588288833805642378,17.1773761511,90,2,21.60212864
1588288834006117508,21.0532873869,90,2,21.802603776
1588288834206565216,20.1137557626,90,2,22.003051264
1588288834405179421,23.5792681575,90,2,22.201665536
1588288834606570104,17.6709190011,90,2,22.403056128
1588288834804534597,13.4582445025,90,2,22.601020672
1588288835003540104,8.56682956219,90,2,22.800026368
1588288835204281926,7.48993903399,90,2,23.000768
1588288835403792068,4.63577881455,90,2,23.200278272
1588288835605019984,-2.20173671842,90,2,23.401506048
1588288835811938801,-8.35508406162,90,2,23.60842496
1588288836005461385,-11.5169815719,90,2,23.801947648
1588288836209978431,-11.4057816565,90,2,24.006464512
1588288836405901617,-11.3079831004,90,2,24.202387712
1588288836605232714,-17.441380024,90,2,24.401718784
1588288836804200537,-24.9834731221,90,2,24.600686592
1588288837005504616,-31.2416195869,90,2,24.801990656
1588288837205503278,-35.3127539158,90,2,25.001989376
1588288837405199766,-32.1164608002,90,2,25.201686016
1588288837604732424,-25.4901140928,90,2,25.40121856
1588288837804116291,-20.4128086567,90,2,25.600602368
1588288838002708620,-21.6730415821,90,2,25.79919488
1588288838201742855,-25.6539702415,90,2,25.998228992
1588288838402435864,-29.3299615383,90,2,26.198921984
1588288838605095087,-33.6823046207,90,2,26.401581312
1588288838805328450,-39.4261717796,90,2,26.601814528
1588288839004672171,-37.4587208033,90,2,26.8011584
1588288839202693249,-34.3499153852,90,2,26.99917952
1588288839404831946,-26.4836847782,90,2,27.201318144
1588288839604875445,-15.9830719233,90,2,27.401361664
1588288839804171392,4.19829301536,90,2,27.600657408
1588288840005016642,-4.58164997399,90,2,27.80150272
1588288840204349022,-12.4875128269,90,2,28.000835072
1588288840405209614,-15.9092158079,90,2,28.201695744
1588288840606433341,-10.6864184141,90,2,28.402919424
1588288840803703980,-17.9591044784,90,2,28.600190208
1588288841005483221,-22.3963469267,90,2,28.801969408
1588288841206092319,-29.1346341372,90,2,29.002578432
1588288841403754197,-29.312813282,90,2,29.200240384
1588288841603657043,-29.1825652122,90,2,29.400143104
1588288841802207930,-21.7963457108,90,2,29.598694144
1588288842006542426,-24.7993499041,90,2,29.80302848
