%time,field.port,field.star,secs_since_start
1588773968903699373,-27.6603820173,-17.1203188442,50.304737024
1588773969106727325,-39.2619259041,-23.6337649114,50.507764992
1588773969307657264,-61.6710658874,-34.1297799251,50.708694784
1588773969507233722,-82.0045843832,-42.4256333496,50.90827136
1588773969705857768,-93.9865589315,-44.2380989246,51.10689536
1588773969902558975,-119.023269201,-48.79809512,51.303596544
1588773970100807495,-149.023269201,-78.79809512,51.501844992
1588773970300819486,-160.577763747,-108.078171715,51.701857024
1588773970503128110,-169.482990683,-138.078171715,51.904165632
1588773970695745491,-174.627488631,-168.078171715,52.096783104
1588773970820396154,-172.399021494,-168.985846498,52.2214336
1588773971008749012,165.051677368,168.3159813,52.409786624
1588773971214097879,135.051677368,149.564903167,52.615135488
1588773971393629097,105.051677368,119.564903167,52.794666752
1588773971517677624,75.0516773677,112.339686265,52.918715136
1588773971704294182,65.3391307147,105.53780491,53.105331712
1588773971904473701,48.7274022744,87.7045627114,53.305511168
1588773972104871387,37.172989634,80.0857831344,53.505908992
1588773972302955218,27.0956293084,83.8942113229,53.703992832
1588773972507717824,17.4869633152,104.813791418,53.908755456
1588773972704413625,6.97890657866,79.3621275276,54.105451264
1588773972906050449,4.31241870268,109.362127528,54.307088128
1588773973104452339,9.08648466696,139.362127528,54.50548992
1588773973306757352,27.3758776344,161.477326646,54.707794944
1588773973507835423,37.0891303058,156.745041409,54.90887296
1588773973706478979,41.7587674977,156.022420564,55.107516672
1588773973902088634,42.5971985894,155.246697958,55.303126272
1588773974103888450,50.019708992,156.796140815,55.504925952
1588773974296774087,44.2831033712,153.774467108,55.697811712
1588773974498061873,45.2707208862,152.10740316,55.899099392
1588773974702897349,49.6156143624,149.403804278,56.103934976
1588773974903894800,45.5224712486,141.240150592,56.304932352
1588773975107479140,54.7126941613,143.721934416,56.508516608
1588773975303529545,53.9528272247,142.527355388,56.70456704
1588773975505308212,45.972153208,139.423228836,56.906345728
1588773975619535247,42.7434296239,138.273735853,57.020572928
1588773975789914794,44.4735542011,144.400787616,57.190952448
1588773976006452740,48.6115982764,149.862222831,57.407490304
1588773976177437781,42.5374690958,148.49474781,57.578475264
1588773976306897963,39.5045073958,146.855997136,57.707935488
1588773976504842695,36.8076246171,143.080963856,57.90588032
1588773976702871325,37.164300507,139.538993085,58.103908864
1588773976903386108,54.2807043347,148.750866391,58.30442368
1588773977105036745,52.1452166027,146.747686659,58.506074368
1588773977284586332,45.2124848527,142.734637438,58.685623808
1588773977502772450,39.9628046424,140.459323116,58.903810048
1588773977704997042,36.4092041807,141.331482009,59.106034688
1588773977903078549,54.5286904308,152.892553962,59.304116224
1588773978106715320,53.3282855727,153.187306674,59.50775296
1588773978292644487,44.8676565615,148.324075075,59.693682176
1588773978504592634,40.7931134537,142.551299222,59.905630208
1588773978705095034,40.5867207677,139.311921094,60.10613248
1588773978911378560,41.0416431836,138.650589666,60.312416
1588773979112834060,71.0416431836,108.650589666,60.513871616
1588773979305952703,101.041643184,78.650589666,60.706990336
1588773979505243253,131.041643184,48.650589666,60.906280704
1588773979704916984,161.041643184,18.650589666,61.10595456
1588773979902930086,-171.271976,-8.74080484289,61.303967744
1588773980101651428,-167.100676101,-12.8193834489,61.502689024
1588773980302458146,-152.67160108,-26.281923432,61.70349568
1588773980501705653,-122.67160108,-56.281923432,61.902743296
1588773980701781555,-92.6716010798,-76.6805754617,62.102819072
1588773980905443107,-80.7329433599,-73.0625769969,62.30648064
1588773981106987691,-50.7329433599,-43.0625769969,62.508025344
1588773981304186379,-20.7329433599,-13.0625769969,62.705223936
1588773981419510124,9.26705664014,16.9374230031,62.820547584
1588773981607402781,27.0844380122,45.740569498,63.00844032
1588773981805228250,25.5154726479,39.1867339068,63.206265856
1588773982005864564,26.0169520758,36.7838865001,63.406902016
1588773982206660954,26.8666701072,35.5917929659,63.607698432
1588773982403524245,27.7496822061,35.0570895679,63.80456192
1588773982516796840,28.0768451061,34.8156356268,63.917834496
1588773982704030369,28.754986622,34.5506848388,64.105068032
1588773982903306850,29.1272286885,34.2890147075,64.30434432
1588773983101891078,28.7993491277,33.4395557507,64.50292864
1588773983302030562,27.9649160891,32.2589845822,64.70306816
1588773983501691356,26.9051464236,30.9098316591,64.90272896
1588773983706984852,25.672307364,29.4550981733,65.108022528
1588773983905158912,24.2664724299,27.838184675,65.30619648
1588773984106536045,22.8244168379,26.2223079007,65.507573504
1588773984304906005,21.3793741095,24.6343544752,65.705943552
1588773984503268517,19.7946362214,22.901550868,65.904306176
1588773984706156394,18.2328676552,21.2187464095,66.107193856
1588773984910996869,17.1182237409,19.9386496309,66.31203456
1588773985109803103,15.4271687052,18.0712451995,66.510840576
1588773985303063092,13.9009915863,16.439269418,66.704100608
1588773985500889690,12.2514356715,14.6989153894,66.901927168
1588773985703560384,10.95516498,13.255711123,67.104598016
1588773985910251688,9.78792858693,11.9372160294,67.311289344
1588773986105613604,7.79881689704,9.51386763345,67.506651136
1588773986303775311,3.0895189165,3.69354715014,67.7048128
1588773986501509633,-1.0500563772,-1.22991879817,67.9025472
1588773986708048486,-4.63562617555,-5.32801661241,68.109085952
1588773986903422396,-7.76687313584,-8.78068216862,68.304460032
1588773987104173529,-10.4207612189,-11.5997706835,68.505211136
1588773987218389045,-11.7693084329,-13.0293551125,68.61942656
1588773987405945834,-13.9539103771,-15.2454968392,68.806983424
1588773987604746266,-15.1622636956,-16.2806015613,69.005783808
1588773987805100639,-17.3243064626,-18.4623809647,69.206138112
1588773988006596680,-18.7723383159,-19.7936812514,69.407634176
1588773988204004609,-20.3796616545,-21.2794982254,69.605042176
1588773988407028806,-22.0359348401,-22.7858523454,69.808066304
1588773988607577120,-23.9553830774,-24.529537035,70.008614656
1588773988722512516,-25.0503805891,-25.50520757,70.123550208
1588773988892911967,-27.1243108853,-27.2890903168,70.29394944
1588773989100756384,-29.6406966153,-29.4113502721,70.501794048
1588773989295606865,-33.6639649943,-32.866563544,70.696644352
1588773989503949708,-37.9109728921,-36.3244691911,70.904987392
1588773989694571932,-43.7389792041,-40.9699562936,71.0956096
1588773989903502157,-51.46805368,-46.878163366,71.304539648
1588773990091883717,-62.3333809319,-54.9219262725,71.492921344
1588773990298114315,-79.8954775232,-68.1833547119,71.699151872
1588773990498571720,-98.2920727162,-82.678727951,71.899609344
1588773990702048468,-117.13614391,-99.8874625829,72.10308608
1588773990897897470,-147.13614391,-69.8874625829,72.29893504
1588773991103005809,-163.523352068,-39.8874625829,72.504043264
1588773991301711508,-168.612333874,-22.6424018181,72.702749184
1588773991506778296,-171.134884719,-16.8553784731,72.907815936
1588773991703885012,-172.311944916,-14.3663592688,73.104922624
1588773991818545830,-172.704004458,-13.1883485236,73.219583488
1588773992006245471,-173.528502219,-12.3966091355,73.407282944
1588773992205941885,-173.994072669,-12.8207116075,73.606979328
1588773992409058396,-174.357381598,-13.26063502,73.810095872
1588773992601768459,-174.597987468,-13.6058915867,74.002806016
1588773992802357535,-174.775991558,-14.0593742619,74.203395072
1588773993001863751,-174.896888934,-14.6442100875,74.402901248
1588773993203327898,-175.017989445,-16.1372610646,74.604365568
1588773993404874096,-175.048485177,-17.6122763833,74.805911552
1588773993605436308,-175.042733076,-19.4205964349,75.006473984
1588773993804772414,-175.017980486,-21.6457099898,75.20580992
1588773994003820311,-175.001926334,-24.8370500738,75.404857856
1588773994203565352,-174.956460339,-27.5104192268,75.60460288
1588773994326234480,-174.91637754,-27.6550636807,75.727271936
1588773994506503913,-174.862794266,-30.4217856608,75.907541504
1588773994704121004,-174.789134972,-32.0792544557,76.105158656
1588773994905381593,-174.699646711,-32.2104583472,76.3064192
1588773995105350983,-174.631057831,-35.4584191967,76.50638848
1588773995307174132,-174.547728467,-39.2015948036,76.708211712
1588773995423357265,-174.509542487,-42.1584191982,76.824394752
1588773995606052244,-174.411947646,-45.2789034551,77.00708992
1588773995803888718,-174.313905649,-47.7182940232,77.204926208
1588773996007601337,-174.223296967,-50.275424938,77.408638976
1588773996202070781,-174.132759801,-51.6613727797,77.603108352
1588773996402192340,-174.048172021,-52.5202140781,77.803229952
1588773996600681827,-173.966507917,-53.3732604209,78.001719296
1588773996804466891,-173.878872053,-53.6327229731,78.205504512
1588773997003152928,-173.787345082,-54.132047565,78.404190464
1588773997206086346,-173.68767551,-54.2810264327,78.607123968
1588773997403500477,-173.602640461,-55.7850830375,78.804538112
1588773997604451504,-173.497127326,-55.8133440431,79.005489152
1588773997805268504,-173.388818494,-55.3961740724,79.206306048
1588773998004000820,-173.282273586,-55.1718328087,79.405038336
1588773998206588927,-173.178618256,-55.3037960223,79.607626496
1588773998317250668,-173.105758488,-54.4220750202,79.718288128
1588773998506585773,-172.981191453,-58.9773496858,79.907623424
1588773998713663272,-172.844320401,-64.4643580204,80.1147008
1588773998904169135,-172.694008994,-70.1822122989,80.305206784
1588773999106060840,-172.528572194,-76.4148265733,80.507098368
1588773999303954559,-172.388069521,-81.9239580999,80.704992
1588773999504867139,-172.250557148,-87.5375435711,80.90590464
1588773999705283865,-172.137334932,-91.7239487223,81.106321408
1588773999904885146,-171.980222015,-96.4398507207,81.305922816
1588774000105618773,-171.812893951,-101.145451317,81.506656256
1588774000301784222,-171.603916115,-106.304264483,81.702821888
1588774000505636229,-171.363809243,-112.141775755,81.90667392
1588774000700184982,-171.069834068,-118.072064271,82.101222656
1588774000904618296,-170.717334494,-124.220385009,82.305655808
1588774001103136504,-170.268944308,-130.019194328,82.50417408
1588774001302730480,-169.723478785,-135.823901911,82.703768064
1588774001504078387,-169.04469246,-141.021590097,82.905115904
1588774001703605123,-168.190847794,-145.657622335,83.104642816
1588774001905834562,-167.097893862,-149.832754422,83.306872064
1588774002106668466,-165.626128864,-153.35903309,83.507706112
1588774002222610302,-164.698767533,-155.165477763,83.623647744
1588774002405819320,-162.684525505,-157.822238361,83.80685696
1588774002606199777,-160.510466539,-158.437903815,84.007237376
1588774002804409693,-159.069569949,-156.913373739,84.205447168
1588774003005134639,-157.465588651,-155.227396672,84.40617216
1588774003208534219,-155.675256451,-153.354063548,84.60957184
1588774003407258989,-153.545200085,-151.11832202,84.808296448
1588774003605904494,-151.074951371,-148.53223,85.006941952
1588774003808642394,-148.42465865,-145.784077265,85.209679872
1588774004002700719,-145.552015192,-142.829127683,85.403738368
1588774004203364791,-142.130699731,-139.309520593,85.604402432
1588774004397914079,-138.684489151,-135.817450738,85.79895168
1588774004598562730,-132.880334804,-129.792974619,85.999600384
1588774004800917755,-128.230729307,-125.110344464,86.201955328
1588774004993286455,-123.54564458,-120.42409415,86.394323968
1588774005200939174,-118.614358622,-115.51301791,86.601976832
1588774005385792509,-111.753931866,-108.630421423,86.78683008
1588774005606340224,-106.732453351,-103.706757915,87.007377664
1588774005806453337,-101.637957001,-98.6826680909,87.207490816
1588774005991282205,-102.629642413,-99.8939448982,87.392319744
1588774006205759502,-97.6714413701,-94.9464177848,87.606797056
1588774006405580544,-91.9776978926,-89.295827559,87.806618112
1588774006609843543,-85.828379372,-83.2038372145,88.010881024
1588774006783433730,-81.248334211,-78.6699814961,88.184471296
1588774007006709492,-77.5685739876,-75.0160299729,88.407747072
1588774007202946759,-74.3110505043,-71.7744999041,88.603984384
1588774007403323822,-71.1926806576,-68.669998764,88.804361472
1588774007605159536,-69.0445180177,-66.504407069,89.006196992
1588774007801839907,-67.0170543769,-64.4554754777,89.20287744
1588774008002727462,-62.5280720241,-59.9528726799,89.403764992
1588774008127054746,-62.3209185838,-59.7384530756,89.528092416
1588774008304142203,-61.0827403448,-58.4553725668,89.705179648
1588774008506812113,-60.2114741804,-57.5137975463,89.907849728
1588774008705463180,-59.2578599476,-56.48938184,90.106500864
1588774008903455180,-57.8655077316,-55.0527515362,90.3044928
1588774009105176626,-57.0098355373,-54.2167828372,90.506214144
1588774009306166121,-56.3088987519,-53.4529618022,90.707203584
1588774009505704918,-55.3712229323,-52.4569415494,90.906742528
1588774009708230729,-57.7321195823,-54.5101842171,91.109268224
1588774009907383078,-56.7133742216,-53.4081349277,91.308420608
1588774010105514635,-54.8340994523,-51.5174767861,91.50655232
1588774010304048148,-51.1293284339,-47.8867113989,91.705085696
1588774010504831818,-51.6837252417,-48.3697622281,91.905869312
1588774010703759360,-48.7665587976,-45.5342118345,92.104796928
1588774010904611779,-47.5341314953,-44.3302043974,92.305649408
1588774011102793853,-45.8074638792,-42.6956121299,92.503831296
1588774011307352912,-45.0125574795,-41.9477003985,92.7083904
1588774011502774713,-44.0629678428,-41.0774495292,92.903812352
1588774011707483639,-42.7512117975,-39.9033272928,93.108521216
1588774011905203925,-41.8302080077,-39.1054495642,93.306241536
1588774012107132847,-40.6971283888,-38.1428386745,93.508170496
1588774012310306249,-39.2534681285,-36.9273837545,93.711343872
1588774012504641764,-40.9302796024,-38.6086373088,93.90567936
1588774012704123315,-39.4195209918,-37.3365495605,94.10516096
1588774012907056401,-36.9286377217,-35.2127339224,94.308093952
1588774013105243619,-34.1199000135,-32.812473339,94.506281216
1588774013308964160,-31.4981983825,-30.5918139112,94.710001664
1588774013505440321,-28.9592225918,-28.4539503103,94.906477824
1588774013706004054,-24.7073240193,-24.6312052555,95.107041536
1588774013904611110,-22.0055494555,-22.2818523104,95.30564864
1588774014110005172,-19.2033212992,-19.7804624179,95.511042816
1588774014289715520,-15.8033964798,-16.603204928,95.690753024
1588774014504158644,-12.8322627682,-13.7511693759,95.905196288
1588774014698699744,-10.099917239,-11.0624972241,96.099737344
1588774014906629723,-6.83616766198,-7.65968600617,96.3076672
1588774015104207507,-3.97012755795,-4.56152098112,96.505245184
1588774015304018910,-1.04431797752,-1.2304652752,96.705056512
1588774015508922420,2.10746804255,2.54717709973,96.909959936
1588774015706757564,5.21266137556,6.48495341917,97.1077952
1588774015906399795,6.80777594945,8.707535968,97.307437312
1588774016104700266,9.99863543577,13.1644459283,97.505737728
1588774016223151127,12.0861720235,16.0702677428,97.624188672
1588774016411392720,15.2864510916,20.8849130732,97.812430336
1588774016604502697,18.2538085884,25.7873323473,98.005540352
1588774016809673674,21.1217687189,30.9093101456,98.210711296
1588774017001814190,23.6798418925,36.1291946615,98.40285184
1588774017205957095,25.8041659303,41.1349425914,98.606994688
1588774017404387031,27.8540336169,46.685626958,98.80542464
1588774017605170834,29.6322040046,52.5774430342,99.006208512
1588774017805568070,31.7283680993,60.3693016658,99.206605568
1588774018004918495,33.7215139761,69.0517784119,99.405956096
1588774018188610449,36.0631111289,79.9928937886,99.589648128
1588774018407851260,37.5104296929,89.5199087714,99.808888832
1588774018610974596,38.6089731591,99.2741805758,100.012012288
1588774018718518715,39.5883365567,104.51748019,100.119556352
1588774018905146666,38.2769428243,110.150761905,100.306184192
1588774019105286990,39.9457328426,119.052904625,100.50632448
1588774019307888650,41.7264976738,127.575251066,100.708926208
1588774019499106762,45.4973242841,136.810587458,100.900144384
1588774019708876626,46.2349484108,141.108489943,101.109914112
1588774019901640382,48.3188750989,145.624071786,101.302678016
1588774020020786853,47.7272027252,146.473989232,101.421824512
1588774020201470484,49.5789677698,149.637543076,101.602508032
1588774020403356427,52.4958155776,152.353909808,101.804393984
1588774020603924059,52.0720695064,153.536045128,102.004961536
1588774020789529362,54.3717485912,155.210764147,102.190566912
1588774021000235581,54.7807702853,156.05164543,102.401273088
1588774021190820828,56.8274494791,157.039069402,102.591858432
1588774021302678440,58.3764972306,157.455784952,102.703716096
1588774021414936808,60.3122243137,157.899485736,102.8159744
1588774021605439282,61.5695817667,158.303261235,103.0064768
1588774021805710965,60.7697283422,158.216278199,103.206748416
1588774022002899187,62.4426263899,158.464942856,103.403936768
1588774022207200619,63.6667547927,158.521872057,103.60823808
1588774022405958883,60.6828917225,157.772838907,103.80699648
1588774022607110971,56.5648480815,156.838469749,104.00814848
1588774022806510717,56.898251786,156.580946005,104.20754816
1588774023005302217,57.0009573666,156.064052756,104.40633984
1588774023206510020,57.960848078,155.674261277,104.607547648
1588774023403877105,59.1199476,155.331225012,104.804914688
1588774023605877882,58.4636755502,154.49164957,105.006915328
1588774023807550692,59.413076964,154.085426443,105.208588288
1588774024005506931,58.8370776902,153.243674911,105.406544384
1588774024204973057,58.3422458513,152.436609468,105.606010624
1588774024407387661,58.3146785109,151.753490891,105.808425216
1588774024601004867,58.3972202828,151.12995711,106.002042368
1588774024803590483,57.5420432508,150.269159682,106.204627968
1588774024992083888,55.5075869952,148.960225607,106.393121536
1588774025208834151,56.3986763802,148.784874507,106.609871616
1588774025403107817,55.8566496432,148.076381722,106.804145408
1588774025604671998,55.6200103468,147.595368472,107.005709568
1588774025803135660,55.3378040273,147.167482392,107.204173312
1588774026004995807,55.5711296702,147.087333611,107.406033408
1588774026204359736,53.8921239553,146.168353592,107.605397248
1588774026406677393,54.0149568101,145.920411926,107.807715072
1588774026607984868,53.3530049903,145.694062774,108.009022464
1588774026803852514,51.6193062271,144.727278675,108.204890112
1588774026917677071,52.1984437558,144.997104198,108.318714624
1588774027110006542,51.2812293818,144.794923757,108.511044096
1588774027306544437,49.932202183,144.724563719,108.707581952
1588774027502338086,50.717529559,145.679802407,108.903375616
1588774027703084800,50.1357025745,145.814270216,109.104122368
1588774027902264901,47.353237764,144.963291909,109.3033024
1588774028105451259,46.9677212591,145.283522689,109.506488832
1588774028304262904,47.0176460569,146.016284302,109.70530048
1588774028505286100,47.1043640097,146.63018928,109.906323712
1588774028620564967,47.6162702924,147.317550296,110.02160256
1588774028807719729,45.8288630883,146.976412958,110.208757248
1588774029004077666,45.7732538449,148.022080155,110.405115136
1588774029204563409,75.7732538449,118.022080155,110.605601024
1588774029402963841,105.773253845,88.0220801548,110.804001536
1588774029521749034,135.773253845,58.0220801548,110.92278656
1588774029710451920,150.347188555,30.2035069674,111.111489536
1588774029906280893,151.244379421,29.0886220204,111.307318528
1588774030108370209,153.851473552,26.0887736456,111.509407744
1588774030303561823,157.103091525,22.4194448708,111.704599296
1588774030503291283,161.271158807,18.0748259982,111.90432896
1588774030706974939,164.240318418,14.9892495618,112.108012544
1588774030904242069,134.240318418,44.9892495618,112.305279744
1588774031096682237,104.240318418,59.5175352791,112.497719808
1588774031304029294,74.2403184179,29.5175352791,112.705066752
1588774031501330626,44.2403184179,-0.482464720944,112.902368256
1588774031701995106,14.2403184179,-30.4824647209,113.103032576
1588774031902276597,-15.7596815821,-60.4824647209,113.303314176
1588774032109009390,-45.7596815821,-67.9361556858,113.510046976
1588774032303703016,-54.9743627568,-68.9594575621,113.704740608
1588774032508281268,-55.8304219712,-68.6376244054,113.909318912
1588774032703287967,-56.4561597577,-67.6520846738,114.104325632
1588774032909258712,-56.6504849495,-65.5419448346,114.31029632
1588774033026105965,-56.334694089,-63.7990127123,114.427143424
1588774033208444523,-56.4646359605,-60.8183451183,114.609481984
1588774033404833744,-57.3132537611,-57.6169926254,114.80587136
1588774033516442610,-58.381487975,-56.766355655,114.917480192
1588774033704643520,-58.8064985498,-51.6079737121,115.105681152
1588774033903378512,-59.2214278811,-45.2742755985,115.304416
1588774034105529708,-61.7149346244,-38.604057456,115.506567168
1588774034303421232,-63.2257532816,-29.4223296362,115.704458752
1588774034503887300,-68.3495225491,-19.6873466893,115.904924928
1588774034709086198,-98.3495225491,-7.40149172109,116.110123776
1588774034897590787,-128.349522549,-3.10658947961,116.298628352
1588774035106527128,-158.349522549,-2.19148910657,116.5075648
1588774035305324624,-177.980634505,-1.88769302088,116.706362112
1588774035504158272,-178.200865447,-1.74095269793,116.905195776
1588774035623740167,-178.252285874,-1.7163080911,117.024777728
1588774035784742433,-178.328102671,-1.66163382781,117.185779968
1588774035908965575,-178.319916841,-1.67983416786,117.3100032
1588774036112732639,-178.276926099,-1.73499439836,117.51377024
1588774036281531202,-178.191136822,-1.82501362521,117.682568704
1588774036412187421,-178.125938848,-1.89801252178,117.81322496
1588774036606092268,-177.970030425,-2.0668806596,118.007129856
1588774036802315280,-177.760875065,-2.28312048425,118.203352832
1588774037004590243,-177.460026539,-2.59530470557,118.405627904
1588774037209627484,-177.192169768,-2.8706967703,118.61066496
1588774037406355116,-176.652952369,-3.41943810435,118.807392768
1588774037603312101,-175.895335722,-4.20017834229,119.004349696
1588774037806836523,-174.584555633,-5.59851297227,119.207874048
1588774037921001583,-173.944449547,-6.26914205367,119.32203904
1588774038106787579,-170.307650114,-10.1889500386,119.507825152
1588774038303780903,-162.18661922,-19.4633040946,119.704818432
1588774038491813606,-132.18661922,-49.4633040946,119.8928512
1588774038711495924,-112.74394676,-78.7573063366,120.112533504
1588774038897861297,-107.171502652,-80.5472099461,120.298898944
1588774039100558251,-103.652958034,-81.9166603889,120.501595904
1588774039297929857,-102.235124063,-83.7535313603,120.698967552
1588774039495567430,-100.78241729,-84.6770837314,120.896604928
1588774039702269636,-100.568945463,-86.2675562328,121.103307264
1588774039905943313,-100.810997093,-87.8741350399,121.306980864
1588774040105853246,-101.450956029,-89.3505601053,121.506890752
1588774040303578295,-102.679193548,-91.1268834359,121.704615936
1588774040502373462,-103.760602855,-92.52655316,121.903410944
1588774040708539247,-105.226651523,-94.0564930638,122.109576704
1588774040906692554,-104.31591401,-92.7351047867,122.307730176
1588774041106189889,-105.847122091,-93.9692147082,122.507227392
1588774041307519801,-108.638448936,-96.4670052612,122.708557312
1588774041505209940,-113.027849007,-100.383545804,122.906247424
1588774041702601055,-115.495115685,-102.204287672,123.103638528
1588774041905546921,-117.95479616,-103.832044624,123.306584576
1588774042103378663,-120.887558826,-105.791364073,123.504416256
1588774042302589352,-124.930872578,-108.912354286,123.703627008
1588774042493865122,-127.937989985,-110.548821936,123.894902784
1588774042702288821,-130.930585768,-111.889943703,124.103326464
1588774042903618605,-135.077187095,-114.684581128,124.304656128
1588774043102446556,-139.913724512,-118.203328879,124.50348416
1588774043294992636,-145.366323979,-122.950625606,124.696030208
1588774043498988029,-151.65053606,-129.032198971,124.9000256
1588774043696273366,-160.009703653,-139.03756547,125.097310976
1588774043813995132,-165.436147398,-147.639955353,125.215032576
1588774044007423494,-167.945812053,-143.992924175,125.408461056
1588774044205582281,167.417035619,-173.992924175,125.606619904
1588774044411074279,137.417035619,156.007075825,125.812111872
1588774044607739657,113.845786454,126.007075825,126.008777216
1588774044810048304,94.9583216455,100.985030034,126.211085824
1588774045003297760,81.1159621967,97.8144472073,126.40433536
1588774045208722941,68.3037888192,94.9189978373,126.609760512
1588774045402961483,56.8432364076,95.1471676487,126.803998976
1588774045602549027,47.9851982886,100.969936964,127.00358656
1588774045804119830,43.6961750751,112.956505186,127.205157376
1588774046003727027,41.2442945535,123.937109649,127.404764672
1588774046202932334,40.358995346,131.106526961,127.603969792
1588774046403077861,40.6830236829,138.154706506,127.804115456
1588774046603879880,39.8742911654,141.183844377,128.004917504
1588774046804260097,38.6397221187,144.529052758,128.205297664
1588774047006707553,37.9590718269,147.675757318,128.407745024
1588774047204358943,34.8117956405,152.361429086,128.60539648
1588774047404821099,34.5726454387,152.589960815,128.80585856
1588774047604901780,36.9061454515,152.732880605,129.005939456
1588774047724935110,38.5694057626,151.760721743,129.125972736
1588774047903967810,40.1639626011,150.548982419,129.305005312
1588774048108957156,40.7754439387,149.045103495,129.509994752
1588774048309731409,41.8706331456,148.267299086,129.710768896
1588774048500988093,42.2903128842,147.518191044,129.902025728
1588774048700811878,43.1695600348,147.58212912,130.101849344
1588774048903986821,42.6202012134,147.230132324,130.305024512
1588774049106297722,42.9145447199,147.523923816,130.507335168
1588774049305636002,43.6346359379,147.821223823,130.706673664
1588774049505528804,44.0483384882,147.649349376,130.9065664
1588774049703417411,43.4489497604,146.714081695,131.104454912
1588774049904742497,44.5547649917,146.752230651,131.305779968
1588774050102148590,43.9400684399,145.776917334,131.503186176
1588774050305592485,44.4988935299,146.059250514,131.706630144
1588774050503860065,43.8358507596,145.609950479,131.904897536
1588774050706656305,41.6303671445,144.651148898,132.107693824
1588774050905338223,42.8249573367,145.63300366,132.30637568
1588774051104566251,44.1975673579,145.854074709,132.50560384
1588774051303188999,43.5406110481,144.940754002,132.70422656
1588774051425098388,43.5722172864,144.689887651,132.826136064
1588774051602962866,43.8862508322,144.414551382,133.004000512
1588774051803961081,43.7067347404,143.731335982,133.204998656
1588774052001633107,43.2369032227,142.812833209,133.402670592
1588774052200119662,43.2979748179,142.501648965,133.60115712
1588774052403068685,43.5579914509,142.605834912,133.80410624
1588774052602234366,44.1996757249,142.991354752,134.003271936
1588774052805375396,44.1870567386,143.097911721,134.206413056
1588774053007704728,43.7885609245,142.572721676,134.4087424
1588774053207926338,44.0471635384,142.562671023,134.60896384
1588774053407028566,43.7882795191,142.406880888,134.808066048
1588774053602883238,44.3191216379,142.522543578,135.003920896
1588774053803471985,44.0594646815,142.177925125,135.20450944
1588774053976265697,43.4924618734,141.589526728,135.377303296
1588774054114594970,43.6285561527,141.875230105,135.51563264
1588774054308010734,43.2516302421,141.653408261,135.70904832
1588774054422339681,43.5177256183,142.03941967,135.823377152
1588774054609430634,43.5882565359,142.447322821,136.010468096
1588774054804112687,43.5979810193,143.010225513,136.205150208
1588774055003736443,43.1229535251,142.781104076,136.404773888
1588774055204127913,42.9794838432,142.738028954,136.605165568
1588774055409351068,42.7339158771,142.784794274,136.810388736
1588774055520797330,43.5095683323,143.530316757,136.921835008
1588774055694637886,42.8684681233,143.046054407,137.095675392
1588774055906332143,43.2664382449,143.741321868,137.307369728
1588774056104472966,43.2802621694,144.003140675,137.505510656
1588774056305300949,42.6968754833,142.940057107,137.70633856
1588774056510488657,43.0941039319,143.878216442,137.911526144
1588774056704573250,42.9364526591,144.540050742,138.105610752
1588774056900516981,43.9558293806,147.216214205,138.301554432
1588774057101992919,41.685503158,145.686619326,138.503030528
1588774057298273972,43.3072768064,148.064093002,138.699311616
1588774057407058023,44.7900915525,148.845445786,138.808095488
1588774057591191021,43.8000211722,148.107028929,138.992228608
1588774057796691633,43.0560382932,149.409453728,139.19772928
1588774057993771417,42.4898743218,149.613207105,139.394809088
1588774058201040418,46.1529337608,151.833902913,139.602077952
1588774058404515690,43.7629545772,151.225365502,139.805553152
1588774058609640912,47.5112106126,153.00249539,140.010678528
1588774058803399576,51.4986727362,156.208967705,140.204437248
1588774059006403752,47.8950537609,156.385043645,140.407441408
1588774059206732070,77.8950537609,-173.614956355,140.6077696
1588774059401619741,107.895053761,-162.026100464,140.80265728
1588774059601853402,137.895053761,-163.717526428,141.002891008
1588774059806777523,167.895053761,-159.746710539,141.207815168
1588774060004566066,-174.683372316,-155.030069116,141.405603584
1588774060205966273,-174.248060668,-150.405564848,141.607003904
1588774060404645516,-173.732710304,-146.550140695,141.8056832
1588774060601454517,-173.194989931,-143.812448534,142.00249216
1588774060803258827,-172.978440185,-145.976104651,142.204296448
1588774061000432794,-172.815946455,-172.196376515,142.401470464
1588774061200474641,157.184053545,157.803623485,142.601512192
1588774061401868284,127.184053545,127.803623485,142.802905856
1588774061602737052,97.1840535454,97.8036234853,143.00377472
1588774061803327506,67.1840535454,67.8036234853,143.204365056
1588774062007903661,37.1840535454,37.8036234853,143.408941312
1588774062205516325,12.921855,13.5387572382,143.606553856
1588774062406476507,12.8034870498,13.4319255476,143.807514112
1588774062603146979,12.0642316087,12.7585074247,144.004184576
1588774062810177582,11.2990349462,12.0499507371,144.211215104
1588774063002880136,10.7671341212,11.5503501636,144.403917824
1588774063202490228,10.5151862294,11.3116395741,144.60352768
1588774063407942421,10.6741446267,11.4624018624,144.808979968
1588774063604956914,10.875779193,11.6528757994,145.005994496
1588774063804628350,12.4406765866,13.4986691854,145.205665792
1588774064005313474,14.631535119,16.1427269777,145.406351104
1588774064206413286,17.5236711769,19.7937857954,145.60745088
1588774064406585640,21.3697922503,24.9754645873,145.807623168
1588774064603535173,26.8068936639,32.8523948135,146.004572672
1588774064804530508,34.5399017705,45.1256531788,146.205568
