Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
26	94.537834	56.027187	139.71309	15.576749	417.0	13.984827	9.901798	36.37663	-10.94501	43200	2.1755696e-08	206.19643	-0.04341273	-196.88324	4.134631	0.015067938	0.2275	73.0	1291.309415102005	-0.60149467
27	32.92807	52.247734	136.18947	-6.0179615	199.57143	21.080425	12.822403	68.55597	-5.264724	44800	-1.1026859e-08	200.1543	-0.017122867	-187.42836	4.0969777	0.014749084	0.198125	6.0	1339.0119316577911	-0.60234576
28	54.647938	63.51895	162.19759	-6.424749	232.4	16.223988	10.476972	38.23246	-20.444292	46400	2.3841857e-09	70.83765	-0.026664102	-47.639343	4.08355	0.015273747	0.18125	17.0	1387.648591518402	-0.6058685
29	24.288761	33.942398	90.15034	-10.792461	151.75	17.702904	11.995478	45.390705	-6.628278	48000	5.90086e-08	78.924995	-0.035252575	-66.60159	4.0739183	0.015355122	0.21625	19.0	1436.287749528885	-0.61250114
30	264.27963	216.74844	553.7245	32.172527	361.0	16.012806	16.907202	56.56368	-8.749329	49600	2.130866e-08	2252.5732	-0.011660824	-2208.9355	4.074818	0.019151438	0.1925	6.0	1485.038268327713	-0.6144267
31	20.266953	20.66207	59.61165	-2.354899	167.22223	20.808382	36.22064	114.751755	-43.006687	51200	2.4884939e-08	1562.8666	-0.028182684	-1486.995	4.0338383	0.014573608	0.1925	15.0	1533.7204508781433	-0.6176359
32	32.162964	30.858343	65.32631	0.72631985	202.5	15.1520815	12.889084	49.90736	-20.48139	52800	3.6358834e-08	429.06058	-0.034650765	-391.47125	3.972666	0.015630282	0.219375	24.0	1582.8426835536957	-0.6225492
33	75.938705	133.90054	372.41962	-7.1362667	248.83333	21.241247	21.056236	92.86844	-10.295498	54400	-6.1839818e-09	199.38246	-0.03470079	-180.28539	3.9512079	0.016402084	0.21875	24.0	1631.4666244983673	-0.6272814
34	35.018917	54.742138	101.20971	-27.650448	305.6	24.916475	12.409394	52.896034	-2.8695095	56000	-1.9669534e-08	680.4426	-0.043899607	-635.8517	3.998053	0.015002435	0.209375	34.0	1680.8354089260101	-0.63387907
35	19.742035	24.998116	75.15403	-9.878659	133.28572	8.721119	8.983086	33.116856	-28.215675	57600	-1.7285346e-08	303.58884	-0.014823198	-253.95387	3.9801939	0.023560312	0.239375	4.0	1729.0734119415283	-0.6346021
36	402.4167	28.220612	430.6373	374.19608	800.0	28.992006	8.090037	48.566948	5.795813	59200	-9.0897085e-09	675.9514	-0.04359072	-654.60394	3.9601018	0.015210798	0.21875	42.0	1777.3785643577576	-0.640045
37	121.49769	95.34932	258.67267	9.37521	392.25	16.280973	15.104352	45.033463	-11.850961	60800	2.6524066e-08	151.74521	-0.028305227	-134.04192	3.872807	0.015537837	0.200625	19.0	1825.4163284301758	-0.64070845
38	84.31656	118.81068	288.70178	-5.531727	267.5	41.352695	16.636585	99.22116	2.9068046	62400	-2.2351742e-08	463.04297	-0.018008973	-418.69757	3.86557	0.01573347	0.220625	8.0	1874.3205983638763	-0.6417994
39	169.80606	91.43638	261.24243	78.36968	578.5	34.79764	15.570526	84.00775	3.7429311	64000	-5.2005053e-08	287.3761	-0.03689216	-270.0955	3.9073887	0.015340382	0.229375	27.0	1922.1225981712341	-0.6457693
40	491.67114	166.77846	658.4496	324.89267	766.0	39.912823	24.11008	101.220566	-2.4296367	65600	8.396805e-08	708.85547	-0.016106546	-678.67267	3.8935614	0.016156683	0.23125	9.0	1970.6933772563934	-0.6473843
41	16.403168	34.724625	95.18207	-23.766094	189.0	61.14431	31.529797	140.28671	12.676873	67200	-1.6987324e-08	4123.227	-0.04381576	-4001.2239	3.8280346	0.015169058	0.201875	33.0	2007.480884552002	-0.6554214
