%time,field.throttle_bow,field.position_bow,field.lin_act_bow,secs_since_start
1590675725283919602,98.9216566086,90,2,0.0
1590675725489949353,100.0,90,2,0.206029824
1590675725689970846,100.0,90,2,0.406051328
1590675725896203214,100.0,90,2,0.612283648
1590675726083281597,100.0,90,2,0.799362048
1590675726288285966,100.0,90,2,1.004366336
1590675726488472831,100.0,90,2,1.204553216
1590675726695863549,100.0,90,2,1.411943936
1590675726891707394,100.0,90,2,1.607787776
1590675727086211886,100.0,90,2,1.802292224
1590675727285477691,100.0,90,2,2.001558016
1590675727490396132,100.0,90,2,2.206476544
1590675727688292046,100.0,90,2,2.40437248
1590675727888956987,100.0,90,2,2.605037312
1590675728087067616,91.0773813725,90,2,2.803148032
1590675728285883694,71.5114414692,90,2,3.001964032
1590675728485554103,47.2985118628,90,2,3.20163456
1590675728684953344,22.6636618376,90,2,3.401033728
1590675728886182987,-1.51901617646,90,2,3.602263296
1590675729085686861,-23.7457811832,90,2,3.801767168
1590675729289079843,-33.042049408,90,2,4.005160192
1590675729491566778,-39.810308814,90,2,4.207647232
1590675729691301384,-44.5454418659,90,2,4.40738176
1590675729885076839,-46.6447204351,90,2,4.60115712
1590675730088948949,-43.8745826483,90,2,4.805029376
1590675730297280387,-35.8998984098,90,2,5.013360896
1590675730486644048,-20.5764204264,90,2,5.202724352
1590675730685718030,-1.48315355182,90,2,5.4017984
1590675730883678463,22.6857721806,90,2,5.599758848
1590675731089618236,51.1224508286,90,2,5.80569856
1590675731299535558,72.3553955555,90,2,6.015616
1590675731490212595,95.5445766449,90,2,6.206292992
1590675731683772644,100.0,90,2,6.399853056
1590675731890720112,100.0,90,2,6.606800384
1590675732087747088,100.0,90,2,6.803827456
1590675732290360675,100.0,90,2,7.00644096
1590675732485764652,100.0,90,2,7.201844992
1590675732684671426,100.0,90,2,7.400751872
1590675732889591475,100.0,90,2,7.605671936
1590675733087905325,100.0,90,2,7.803985664
1590675733287419252,100.0,90,2,8.00349952
1590675733489951499,100.0,90,2,8.206031872
1590675733683476500,100.0,90,2,8.399556864
1590675733891244399,100.0,90,2,8.607324672
1590675734093851019,100.0,90,2,8.80993152
1590675734297434756,100.0,90,2,9.013515264
1590675734493977901,89.9431824684,90,2,9.21005824
1590675734684287127,77.8965711594,90,2,9.400367616
1590675734889737486,65.6659305096,90,2,9.605817856
1590675735091140418,58.1527650356,90,2,9.807220736
1590675735289869613,52.2981107235,90,2,10.005949952
1590675735490652898,48.5599517822,90,2,10.206733312
1590675735687902931,46.9551414251,90,2,10.40398336
1590675735884246587,44.0923392773,90,2,10.600326912
1590675736087165358,41.278731823,90,2,10.803245824
1590675736288059003,39.8626148701,90,2,11.004139264
1590675736488194517,40.3970062733,90,2,11.204274944
1590675736691324780,41.7275518179,90,2,11.407405056
1590675736887704359,42.5035357475,90,2,11.603784704
1590675737084207403,42.1501129866,90,2,11.800287744
1590675737285961888,41.5305048227,90,2,12.002042368
1590675737486519786,40.5267626047,90,2,12.202600192
1590675737693357041,38.8038963079,90,2,12.40943744
1590675737888408009,38.4807914495,90,2,12.604488448
1590675738090137810,40.5153274536,90,2,12.80621824
1590675738286839647,44.0573900938,90,2,13.002919936
1590675738491214002,50.1635670662,90,2,13.207294464
1590675738687987870,59.6848547459,90,2,13.404068352
1590675738890303629,69.0088868141,90,2,13.606384128
1590675739085045033,80.7634651661,90,2,13.801125376
1590675739287057468,92.9846644402,90,2,14.003137792
1590675739484290072,100.0,90,2,14.200370432
1590675739687220810,100.0,90,2,14.40330112
1590675739887783799,100.0,90,2,14.603864064
1590675740087983489,100.0,90,2,14.804064
1590675740287525490,100.0,90,2,15.00360576
1590675740487849105,100.0,90,2,15.2039296
1590675740688511472,100.0,90,2,15.404591872
1590675740888093451,100.0,90,2,15.604173824
1590675741086807465,100.0,90,2,15.802887936
