%time,field.star_effort,field.port_effort,secs_since_start
1591010624841179619,72.762876749,-62.0857417583,0.0
1591010625037847111,58.2405686378,-34.7855746746,0.196667392
1591010625239510008,39.0702724457,-2.80732698739,0.398330368
1591010625436323571,16.0739347339,27.7722507715,0.595143936
1591010625642113474,-9.975335747,47.5471496582,0.800933888
1591010625837448595,-29.9585103989,58.5924327374,0.996269056
1591010626040433175,-44.8649734259,64.3849074841,1.199253504
1591010626241728381,-55.6451916695,68.3371305466,1.400548608
1591010626436666603,-64.4813776016,70.0763046741,1.595486976
1591010626637654235,-69.0027058125,68.2280898094,1.796474624
1591010626836841280,-69.7182476521,62.7249062061,1.995661568
1591010627038042944,-63.6739432812,57.6443254948,2.196863232
1591010627235561270,-52.7202367783,51.2170255184,2.394381568
1591010627437304870,-41.5830045938,40.9624129534,2.596125184
1591010627638425431,-32.4629575014,28.5138577223,2.797245696
1591010627837940293,-23.6827760935,14.4297227263,2.996760576
1591010628038499165,-11.8629463017,-4.39476296306,3.197319424
1591010628237688673,2.66479626298,-26.006436348,3.396508928
1591010628437805565,13.0071401596,-43.7779307365,3.59662592
1591010628637527028,22.5973784924,-57.6266407967,3.796347392
1591010628837040773,29.6975880861,-67.748016119,3.995861248
1591010629038095923,31.7444145679,-70.5291152,4.196916224
1591010629238932967,28.542894125,-59.1364622116,4.397753344
1591010629435795986,24.0736335516,-46.9039559364,4.59461632
1591010629637018790,17.5718024373,-32.2662472725,4.795839232
1591010629837746102,8.68195146322,-18.2498782873,4.996566528
1591010630038020233,-0.427197292447,-0.767577439547,5.196840704
1591010630238091919,-5.52257075906,17.3925176263,5.396912384
1591010630442116130,-11.6110578179,32.2209089994,5.600936448
1591010630641576281,-16.5025442839,44.5790827274,5.800396544
1591010630838412272,-22.0128893852,55.8781325817,5.99723264
1591010631037300971,-28.040510416,65.9933567047,6.196121344
1591010631242601343,-38.2485449314,73.3992695808,6.401421568
1591010631437584759,-47.4190205336,78.3429801464,6.596404992
1591010631638071047,-56.2637865543,81.7955553532,6.796891392
1591010631839901603,-64.5090341568,84.2127740383,6.998722048
1591010632037587126,-69.7388470173,83.9247226715,7.196407552
1591010632237662451,-72.9876160622,83.2980871201,7.396482816
1591010632436550073,-75.2970814705,81.5690994263,7.595370496
1591010632639257134,-74.3606746197,77.2034883499,7.79807744
1591010632841965432,-68.0530250072,68.1982517242,8.000785664
1591010633037217205,-67.4992740154,54.8826634884,8.196037632
1591010633237045918,-68.0232524872,40.5245929956,8.395866368
1591010633438366690,-66.5708065033,24.7576221824,8.597187072
1591010633644267761,-61.0222458839,3.88870351017,8.803088128
1591010633836685121,-50.4457712173,-16.7439952493,8.995505408
1591010634037839989,-37.3526066542,-39.1485571861,9.196660224
1591010634239171261,-24.0700781345,-66.7078852654,9.39799168
1591010634437368030,-5.74138872325,-89.923119545,9.596188416
1591010634638596117,12.8896787763,-100.0,9.797416448
1591010634839005005,27.9593139887,-100.0,9.99782528
1591010635037322037,36.7909044027,-100.0,10.196142336
1591010635237592711,50.1985788345,-100.0,10.396413184
1591010635436252512,62.3758137226,-100.0,10.595072768
1591010635638259574,68.6938405037,-100.0,10.797079808
1591010635840002860,68.71971488,-94.6463942528,10.998823168
1591010636037146457,63.9640390873,-71.2151706219,11.19596672
1591010636241720514,62.5766515732,-43.0455058813,11.400540928
1591010636441293138,57.8797340393,-16.2722840905,11.600113408
1591010636641910448,45.7853406668,5.195062235,11.80073088
1591010636838375743,26.3998746872,11.4372029901,11.997196032
1591010637037107526,-3.64133119583,19.9185296893,12.195927808
1591010637236927619,-31.7537277937,29.5154780149,12.395748096
1591010637438177545,-50.4940032959,33.0195128918,12.596997888
1591010637641574786,-61.8842542171,32.0094048977,12.800395264
1591010637837794581,-78.3448636532,30.3047537804,12.996614912
1591010638037233870,-87.6460671425,31.9365203381,13.196054272
1591010638238617991,-91.5743708611,32.1159958839,13.397438464
1591010638435798640,-91.3389801979,31.2519997358,13.59461888
1591010638636564408,-87.3926281929,33.5021525621,13.795384832
1591010638838407092,-84.2284560204,39.1139358282,13.99722752
1591010639037664886,-85.1415932178,43.4989362955,14.19648512
1591010639237680716,-85.270524025,48.3194887638,14.396500992
1591010639437188790,-87.0889365673,52.1713614464,14.596009216
1591010639640537522,-87.7210497856,56.2402844429,14.799357952
1591010639838266991,-86.9778513908,59.1395795345,14.997087232
1591010640042700495,-84.4398379326,61.0803604126,15.201520896
1591010640236627382,-82.3408722878,62.4858558178,15.395447808
1591010640438527803,-78.0846953392,63.073515892,15.597348096
1591010640639412913,-75.9572386742,59.7804427147,15.798233344
1591010640843447443,-72.922372818,53.4415125847,16.002267904
1591010641036951517,-69.7257399559,43.6027914286,16.195771904
1591010641236770470,-64.5209372044,33.2507640123,16.395590912
1591010641436820797,-56.8556547165,22.9296222329,16.595641088
1591010641638678735,-46.1074143648,9.52201187611,16.797499136
1591010641836460334,-28.0432313681,-4.42321300507,16.99528064
1591010642039722961,-14.29027915,-14.5601704717,17.19854336
1591010642235940789,16.8339818716,-38.9833331108,17.394761216
1591010642439091405,29.6441584826,-63.3063793182,17.597911808
1591010642636825383,39.1573220491,-76.7166912556,17.795645696
1591010642842896162,53.5721302032,-89.83746171,18.00171648
1591010643036089674,72.2593426704,-100.0,18.194909952
1591010643236553441,83.740645647,-100.0,18.395373824
1591010643436584736,95.427685976,-100.0,18.595405056
1591010643649185902,100.0,-100.0,18.808006144
1591010643837015508,100.0,-100.0,18.995835904
1591010644039086333,97.3271310329,-100.0,19.197906688
