%time,field.port,field.star,secs_since_start
1591010624839675505,-151.543893304,-27.5444026867,0.0
1591010625036513424,-149.153436377,-30.2124299633,0.196838144
1591010625237487775,-145.251158059,-33.6493606631,0.39781248
1591010625436005622,-140.909206804,-37.2065539187,0.59633024
1591010625639426475,-137.267513863,-39.9738938534,0.799751168
1591010625836302676,-135.702690203,-41.1805219023,0.9966272
1591010626038713010,-134.764768627,-41.8510757241,1.199037696
1591010626239827934,-134.548224309,-41.8105112306,1.400152576
1591010626436085338,-134.144341563,-41.4814088107,1.596409856
1591010626637617304,-134.105259221,-41.0265694384,1.797942016
1591010626836814705,-134.273923912,-40.6569127704,1.9971392
1591010627036344176,-135.056964119,-40.3946198459,2.196668672
1591010627235509728,-135.673347711,-39.8829874506,2.395834368
1591010627436006362,-136.281794622,-38.2681599761,2.596331008
1591010627638398031,-137.216710916,-35.7902390622,2.79872256
1591010627837908236,-138.594947468,-33.1125214547,2.998232832
1591010628038018846,-141.237725243,-30.5138564567,3.198343424
1591010628236719584,-144.160035339,-28.1315872194,3.397044224
1591010628436961248,-146.981122033,-26.780895113,3.597285888
1591010628637840474,-149.105843619,-25.7373292927,3.798164992
1591010628837164242,-150.395519938,-25.2197478027,3.997488896
1591010629037430171,-150.917182466,-25.43791429,4.19775488
1591010629237670735,-150.582284631,-26.7587055359,4.397995264
1591010629435464304,-149.566526218,-28.2052422719,4.5957888
1591010629636833847,-148.269008842,-29.8419126914,4.7971584
1591010629837470622,-146.494498375,-31.5809061748,4.997795328
1591010630036481206,-144.442163133,-33.9656018367,5.196805888
1591010630237065732,-142.38436374,-36.1187916518,5.397390336
1591010630440433858,-139.632480524,-38.2007972354,5.600758528
1591010630639763549,-137.677748685,-39.7987507276,5.800088064
1591010630836752838,-135.954382674,-41.1619779387,5.997077504
1591010631036830266,-134.613794125,-42.1652371052,6.197154816
1591010631240719595,-133.181708362,-42.3184587388,6.401044224
1591010631437330551,-132.268798938,-42.1137989505,6.59765504
1591010631637666363,-131.653849686,-41.7478647355,6.797990912
1591010631838264010,-131.371954119,-41.2167663012,6.998588672
1591010632038010680,-131.336887927,-40.6010588984,7.198335232
1591010632238681891,-131.468164163,-40.024754857,7.399006464
1591010632436054679,-131.506795713,-39.4167894737,7.596379392
1591010632640216414,-131.728326069,-38.7050632716,7.800540928
1591010632838782011,-132.183353271,-37.8743585893,7.99910656
1591010633036898962,-132.303578261,-36.7097908452,8.19722368
1591010633236517068,-134.098347069,-34.421738945,8.396841728
1591010633436683555,-136.176459445,-31.5770778538,8.597008128
1591010633641415689,-138.562695315,-28.5363169089,8.801740288
1591010633836587752,-141.759114563,-25.9041139745,8.996912384
1591010634036840569,-144.739535909,-22.6073353414,9.197165056
1591010634237990182,-147.730134237,-20.2897565333,9.398314752
