%time,field.port,field.star,secs_since_start
1591010849240765951,-137.011135882,-43.3618725874,0.0
1591010849436387763,-136.533828603,-43.9589779699,0.195621888
1591010849636913951,-136.435405577,-43.951109592,0.396147968
1591010849836675766,-136.196895371,-43.5546546767,0.595909888
1591010850037369927,-135.625864236,-43.0326677147,0.796603904
1591010850236138972,-135.478687319,-42.5258369424,0.995373056
1591010850436127588,-135.78451587,-42.1222752153,1.195361536
1591010850640257160,-135.907104105,-41.7886136441,1.399491328
1591010850842845127,-135.9466509,-41.365193142,1.602079232
1591010851039723460,-136.216183825,-40.9681952267,1.798957568
1591010851236665908,-136.535932301,-40.8679861063,1.995899904
1591010851440165849,-136.822294812,-41.0510864025,2.199399936
1591010851636185423,-137.138436948,-41.4206474479,2.395419392
1591010851836047487,-137.053223508,-41.868619065,2.595281408
1591010852040185349,-136.674120688,-42.2242431094,2.799419392
1591010852237486949,-136.772926205,-42.7088825971,2.996720896
1591010852437330140,-136.215500806,-43.1796294799,3.196564224
1591010852636539284,-135.797684474,-43.4071089302,3.39577344
1591010852836854122,-135.480299244,-43.4935313138,3.596088064
1591010853037356971,-135.338026404,-43.3852523249,3.796591104
1591010853238640273,-135.31694844,-42.9536116901,3.997874432
1591010853441052131,-135.352410782,-42.2531553002,4.200286208
1591010853641381656,-135.220847678,-41.3299254602,4.40061568
1591010853835857578,-135.416518938,-39.7430402896,4.595091712
1591010854038055790,-135.497538642,-37.0649538519,4.797289728
1591010854238606304,-136.630926572,-34.0208580671,4.997840384
1591010854435703448,-137.62305253,-31.1950004867,5.1949376
1591010854637203966,-140.465121564,-28.0676464035,5.396438016
1591010854835803698,-143.126272548,-25.3478975194,5.595037696
1591010855042369587,-146.644311744,-23.3469355455,5.801603584
1591010855236411895,-148.828797486,-22.7599695788,5.995645952
1591010855439752548,-150.071044972,-23.1712340517,6.198986496
1591010855639853677,-150.79527725,-23.935320484,6.399087616
1591010855836588564,-151.213339469,-25.081274255,6.595822592
1591010856040057177,-150.951073865,-27.0921263429,6.799291136
1591010856238907139,-149.909811526,-29.511348611,6.998141184
1591010856438311117,-147.766047372,-33.3029744495,7.197545216
1591010856638828048,-143.40797687,-37.8876057412,7.39806208
1591010856835321540,-137.55626694,-41.5892199317,7.594555648
1591010857036483444,-136.616569514,-43.2982288847,7.795717376
1591010857237176077,-134.405951469,-44.1205051136,7.996410112
1591010857435713827,-134.38470958,-44.4602011568,8.19494784
1591010857642640013,-134.201715152,-44.4305820415,8.401874176
1591010857835390931,-134.186169642,-44.292530258,8.594625024
1591010858039154967,-134.408423997,-43.8959455691,8.798388992
1591010858236024683,-135.18875945,-42.9221484237,8.995258624
1591010858436381267,-136.147335518,-41.388842672,9.195615232
1591010858636642112,-137.166741252,-39.6564983777,9.395876096
1591010858836511008,-136.82437119,-37.5602176988,9.595745024
1591010859036735196,-137.079027963,-35.4415613202,9.79596928
1591010859236112877,-137.921203948,-33.6678670606,9.995346944
1591010859437134938,-138.251129405,-32.3559243249,10.196368896
1591010859640621440,-138.328624732,-31.9040287641,10.399855616
1591010859837030901,-138.440107079,-32.1466404985,10.59626496
1591010860036316726,-138.199479515,-33.0292409581,10.79555072
1591010860236595322,-138.053395429,-34.5356596702,10.995829248
1591010860437716312,-137.792236316,-36.4846199989,11.196950272
1591010860637476321,-137.591838566,-38.1761983091,11.3967104
1591010860836127097,-137.916723344,-40.1299602608,11.595361024
1591010861036700729,-137.294779978,-41.3070170058,11.79593472
1591010861239807777,-136.755509222,-42.098075855,11.999041792
