%time,field.port,field.star,secs_since_start
1590676130289102766,-147.315787642,-33.2565633141,0.0
1590676130485140923,-145.102833671,-34.7074901542,0.196038144
1590676130686469791,-142.728209123,-36.508344661,0.39736704
1590676130886250396,-140.758573812,-37.7126675211,0.597147648
1590676131084561910,-138.784690123,-38.141603401,0.795459072
1590676131284835724,-137.903691343,-39.0756761662,0.995732992
1590676131486116029,-134.747501908,-37.8841428353,1.197013248
1590676131685910425,-133.902908036,-36.7562122259,1.39680768
1590676131885593886,-131.498503864,-35.4126115634,1.596491008
1590676132085521625,-129.590791047,-34.6488939613,1.796418816
1590676132284306884,-128.617967204,-34.3012100118,1.995204096
1590676132485045634,-128.317452541,-34.1149951494,2.195942912
1590676132685257973,-128.88536911,-34.1520864917,2.396155136
1590676132886322429,-130.449441449,-34.3542430156,2.597219584
1590676133085731176,-132.657805532,-34.9341670573,2.796628224
1590676133293760199,-134.079809936,-35.5691834048,3.004657408
1590676133484664593,-136.640461516,-36.1889718456,3.195561728
1590676133685644891,-139.204651134,-35.6338379755,3.396541952
1590676133891092710,-142.101033833,-35.2702499305,3.601989888
1590676134087602995,-143.870203092,-34.6398951871,3.798500096
1590676134286098711,-144.802906404,-34.0384799552,3.99699584
1590676134489238301,-146.359342592,-33.2946928451,4.200135424
1590676134686733988,-147.637393929,-32.213562692,4.397631232
1590676134887103439,-148.390545228,-31.3896745385,4.59800064
1590676135088664326,-148.276604013,-31.2501781699,4.799561472
1590676135285663851,-147.865071455,-31.4949994705,4.996560896
1590676135488042083,-147.407489761,-31.6663586715,5.198939136
1590676135689400225,-147.05397283,-31.6338367258,5.400297472
1590676135886433101,-146.664419821,-31.4107012758,5.597330176
1590676136083635176,-146.293663493,-31.3563807813,5.794532352
1590676136286296421,-145.198510961,-32.0348610376,5.997193472
1590676136489128728,-143.099839716,-32.1535150839,6.200025856
1590676136684126423,-140.3804682,-32.5398818098,6.395023616
1590676136883401801,-137.68696944,-32.755551863,6.59429888
1590676137088169549,-136.447126181,-33.2629256353,6.799066624
1590676137283707652,-135.646532388,-33.7444505567,6.9946048
1590676137485087366,-134.838725915,-34.1876717772,7.19598464
1590676137689897732,-134.227314701,-34.4678188162,7.40079488
1590676137885560360,-134.019362762,-34.7403433641,7.596457472
1590676138085877224,-134.079072275,-35.0154838744,7.7967744
1590676138290262646,-134.472737058,-35.2488065516,8.00115968
1590676138496167282,-134.927190525,-35.4831196062,8.20706432
1590676138685960024,-135.361262707,-35.6315259564,8.396857088
1590676138883588775,-135.833966439,-35.7029150937,8.594486016
1590676139084042199,-136.281166245,-35.4116211859,8.794939392
1590676139284302676,-136.53661532,-34.9241335094,8.995199744
1590676139484769440,-136.83051836,-34.3111206163,9.195666688
1590676139685924615,-137.162206006,-33.6537934559,9.39682176
1590676139888822881,-137.53640475,-33.0949234723,9.599719936
1590676140084632650,-137.863721076,-32.7803147138,9.795529728
1590676140287082494,-138.204766081,-32.6106835507,9.997979648
1590676140495315923,-138.496319536,-32.5024216373,10.20621312
1590676140686496546,-139.190922454,-32.5065607319,10.397393664
1590676140887785530,-139.652752525,-32.5015849391,10.598682624
1590676141086318624,-140.580661044,-32.4571238227,10.797215744
1590676141287489859,-141.653834027,-32.4595280493,10.998386944
1590676141486456643,-142.799051845,-32.6449813456,11.197353728
1590676141683824021,-143.89033849,-32.9174956482,11.39472128
1590676141884825240,-145.162106053,-33.0583990357,11.595722496
1590676142086175571,-145.631039521,-33.0177355045,11.79707264
1590676142284839930,-146.063458797,-32.8871115517,11.995737088
1590676142485288369,-146.754824205,-32.5421391873,12.1961856
1590676142686135576,-146.768429942,-32.2908121315,12.397032704
1590676142883731952,-147.173733367,-31.8300783059,12.59462912
1590676143086994222,-147.662529025,-31.2367705086,12.797891328
1590676143286713295,-148.225623481,-30.5375640433,12.997610496
1590676143484139562,-148.897946321,-29.8765075995,13.195036672
1590676143688317551,-149.31782537,-29.2884044063,13.399214592
1590676143887000711,-149.42253217,-29.0462844455,13.597897984
