%time,field.pos_north,field.pos_east,field.pos_heading,field.vel_north,field.vel_east,field.vel_heading,field.acc_north,field.acc_east,field.acc_heading,secs_since_start
1591963405475236828,152.395616102,1128.15208645,0.00102759021898,3.0295422255e-14,2.52028555807e-13,-3.56222251658e-14,-1.4446417966e-15,5.74000638687e-15,-3.41016189708e-20,0.0
1591963405581604469,152.395616102,1128.15208645,0.00102759021898,3.01491406589e-14,2.526097776e-13,-3.56222286189e-14,-1.4446417966e-15,5.74000638687e-15,5.21194688451e-21,0.106367488
1591963405675239115,152.395616102,1128.15208645,0.00102759021898,3.00066050775e-14,2.53176115325e-13,-3.56222281047e-14,-1.4446417966e-15,5.74000638687e-15,4.35187613977e-20,0.200002304
1591963405775511697,152.395616102,1128.15208645,0.00102759021898,2.98620931599e-14,2.53750305641e-13,-3.56222237514e-14,-1.4446417966e-15,5.74000638687e-15,8.23567214792e-20,0.300274944
1591963405879379133,152.395616102,1128.15208645,0.00102759021898,2.97172054698e-14,2.54325989017e-13,-3.56222154915e-14,-1.4446417966e-15,5.74000638687e-15,8.23567214792e-20,0.404142336
1591963405975055530,152.395616102,1128.15208645,0.00102759021898,2.95735663364e-14,2.54896711493e-13,-3.56222073029e-14,-1.4446417966e-15,5.74000638687e-15,4.37533244632e-20,0.499818752
1591963406076239835,152.395616102,1128.15208645,0.00102759021898,2.94285071205e-14,2.55473076394e-13,-3.56222029095e-14,-7.31172392597e-16,5.74000638687e-15,4.37533244632e-20,0.601003008
1591963406175229722,152.395616102,1128.15208645,0.00102759021898,2.93557276186e-14,2.56044425654e-13,-3.56221985544e-14,-2.3911740101e-17,5.74000638687e-15,4.37533244632e-20,0.699992832
1591963406275337201,152.395616102,1128.15208645,0.00102759021898,2.93533370455e-14,2.5661828205e-13,-3.56221941802e-14,6.86452441114e-16,5.74000638687e-15,4.37533244632e-20,0.800100352
1591963406375265965,152.395616102,1128.15208645,0.00102759021898,2.94219638939e-14,2.57192128866e-13,-3.5622189806e-14,1.39680476387e-15,5.74000638687e-15,4.37533244632e-20,0.900029184
