%time,field.throttle_bow,field.position_bow,field.lin_act_bow,secs_since_start
1591963928681213888,93.0955358867,90,2,0.0
1591963928856628464,67.5375106526,90,2,0.175414528
1591963929000983503,87.8684187831,90,2,0.3197696
1591963929122883836,67.3265215659,90,2,0.441669888
1591963929238208985,66.8011365741,90,2,0.556995072
1591963929384907545,72.2436042246,90,2,0.703693568
1591963929522488654,62.5284817362,90,2,0.841274624
1591963929694719166,59.4063146715,90,2,1.01350528
1591963929798666028,56.0259279894,90,2,1.117452032
1591963929959393573,54.7807952166,90,2,1.278179584
1591963930093380211,28.9751444194,90,2,1.412166144
1591963930299239084,-22.4988357449,90,2,1.618025216
1591963930417105192,38.6397679363,90,2,1.7358912
1591963930592148675,-48.5548800693,90,2,1.910934784
1591963930700753164,27.5209392766,90,2,2.0195392
1591963930812702165,19.2267498612,90,2,2.131488256
1591963930965738985,12.4554605794,90,2,2.284525056
1591963931092186819,-65.492793086,90,2,2.410972928
1591963931290394210,-83.6872660239,90,2,2.60918016
1591963931398936322,-50.587686744,90,2,2.717722368
1591963931537551020,-33.8123552286,90,2,2.856337152
1591963931693336200,-74.7510522371,90,2,3.012122368
1591963931798429096,-34.659363841,90,2,3.117215232
1591963931994173676,-75.1379793866,90,2,3.312959744
1591963932127086219,-34.659363841,90,2,3.445872384
1591963932297511406,-75.1379793866,90,2,3.616297472
1591963932490504940,-67.3873643703,90,2,3.809291008
1591963932631473873,-9.82916234105,90,2,3.950259968
1591963932802867413,-44.2522915829,90,2,4.121653504
1591963932934569690,38.8829046093,90,2,4.253355776
1591963933095607121,20.4075142247,90,2,4.414393088
1591963933205679555,46.9778227232,90,2,4.524465664
1591963933393071079,37.4831264203,90,2,4.711857152
1591963933523204848,47.6948366456,90,2,4.841990912
1591963933696033377,34.3866910022,90,2,5.014819328
1591963933799318296,42.3954426651,90,2,5.11810432
1591963933935005130,39.2598151631,90,2,5.253791232
1591963934046968705,34.8339123141,90,2,5.36575488
1591963934192695461,-14.8599636223,90,2,5.5114816
1591963934315829334,13.0979883421,90,2,5.634615296
1591963934488159603,-38.8883765715,90,2,5.806945536
1591963934642736521,-30.7230554974,90,2,5.961522688
1591963934782562132,-49.336141122,90,2,6.101348096
1591963934903434358,-42.85836822,90,2,6.222220288
1591963935050981599,-44.9612195816,90,2,6.36976768
1591963935199761063,-62.4412023754,90,2,6.5185472
1591963935389997397,-69.5169139193,90,2,6.70878336
1591963935531624566,-52.1335864749,90,2,6.850410496
1591963935642827778,-50.6672153991,90,2,6.961613824
1591963935795996033,-70.3639406947,90,2,7.114782208
1591963935910832159,-44.5147184048,90,2,7.229618176
1591963936052080878,-41.2845639166,90,2,7.370866944
1591963936196376066,-64.745155544,90,2,7.515162112
1591963936309731889,-25.699935323,90,2,7.628517888
1591963936494865413,-49.2784237481,90,2,7.813651456
1591963936599794071,17.0410750954,90,2,7.918580224
1591963936719920849,30.5899039731,90,2,8.038706944
1591963936902866938,26.2418975744,90,2,8.221652992
1591963937108706618,53.1215700518,90,2,8.427492608
1591963937281348982,69.5375721328,90,2,8.600134912
1591963937448425820,67.918589116,90,2,8.767211776
1591963937591765012,86.3976907158,90,2,8.91055104
1591963937728535817,77.3623096751,90,2,9.047321856
1591963937891554199,93.2654071783,90,2,9.210340352
1591963938024053141,84.9628921806,90,2,9.342839296
1591963938141810022,85.9882442175,90,2,9.460595968
1591963938295200596,90.7544144653,90,2,9.61398656
1591963938400632171,86.2211433988,90,2,9.719418112
1591963938509032730,85.3279038903,90,2,9.827818752
1591963938617515706,84.0144979903,90,2,9.936301824
1591963938783789113,72.2286253617,90,2,10.102575104
1591963938908893783,78.5601819893,90,2,10.227679744
1591963939038543652,76.5892777012,90,2,10.357329664
1591963939181705600,52.0278253337,90,2,10.500491776
1591963939324249312,69.0109997498,90,2,10.643035392
1591963939440391099,67.123995109,90,2,10.759177216
1591963939581285394,25.3029957508,90,2,10.900071424
