%time,field.port,field.star,secs_since_start
1591011924037252384,-138.73513027,-34.2745859344,0.0
1591011924236402342,-136.913846668,-39.5084232916,0.19915008
1591011924436670853,-134.601212917,-42.4241525011,0.399418624
1591011924637421036,-133.706307871,-43.2757712227,0.600168704
1591011924837475091,-133.966824947,-44.0612019961,0.80022272
1591011925038610485,-133.547232766,-44.8609386007,1.00135808
1591011925236369699,-133.766577461,-45.325271936,1.199117312
1591011925435580599,-133.702797154,-45.6108899565,1.39832832
1591011925636438352,-133.346411544,-45.7784515723,1.59918592
1591011925842125553,-133.439903173,-45.7354691919,1.804873216
1591011926038759337,-133.319773806,-45.409109093,2.001507072
1591011926237897024,-133.288628143,-45.1686556983,2.200644608
1591011926437756451,-133.5802499,-44.402472398,2.400504064
1591011926636877088,-134.922819204,-42.8535801546,2.599624704
1591011926841886959,-137.413160817,-40.2787764224,2.804634624
1591011927035769524,-138.705364306,-36.1390397476,2.998517248
1591011927241509157,-141.681059161,-31.0076108318,3.204256768
1591011927440027075,-146.168056314,-25.8740082082,3.402774784
1591011927636052403,-149.076364523,-22.8112062428,3.598800128
1591011927839767861,-150.746933171,-21.9067850363,3.802515456
1591011928035623610,-151.595502213,-21.5448533122,3.998371328
1591011928238976845,-151.903871594,-21.1255462915,4.201724416
1591011928435705859,-152.432091104,-20.9774268092,4.398453504
1591011928636431352,-152.737181993,-21.0420438138,4.599179008
1591011928835926711,-152.917007214,-21.1385646321,4.798674432
1591011929035958654,-152.993573635,-21.3750189509,4.998706176
1591011929235764720,-152.682062367,-22.5272479583,5.198512384
1591011929435676152,-151.516873076,-23.8751977438,5.398423808
1591011929636324308,-150.545019119,-25.4812262271,5.599072
1591011929844871290,-149.582372257,-27.1724596128,5.807618816
1591011930040048526,-148.432578212,-30.1302969385,6.002796288
1591011930240815600,-146.653641783,-33.7986856738,6.203563264
1591011930443724532,-144.149380244,-36.2510821708,6.406472192
1591011930635503111,-142.100610361,-38.5107956162,6.598250752
1591011930842171422,-139.642903392,-39.8457799951,6.80491904
1591011931035972001,-138.281387143,-40.5806776139,6.998719744
1591011931236876284,-137.441328517,-40.9997609459,7.199623936
1591011931436203938,-136.991341994,-41.0222800796,7.39895168
1591011931639363019,-137.223267898,-40.4641136056,7.60211072
1591011931837168202,-137.887777002,-39.5181289904,7.799915776
1591011932035902694,-138.497945121,-38.2007596694,7.998650368
1591011932237949479,-139.030631575,-36.8763484232,8.200697088
1591011932436684763,-139.918542506,-35.2065584165,8.399432448
1591011932642024482,-140.6476652,-33.2261109157,8.604772096
1591011932835644409,-141.040196172,-30.686602186,8.798392064
1591011933036492463,-141.560752209,-28.778503464,8.999240192
1591011933235992688,-142.152219271,-27.8480506991,9.198740224
1591011933436066533,-142.391699363,-27.1958120296,9.398814208
1591011933636190537,-142.38040223,-27.18030067,9.598938112
1591011933836370799,-142.228211955,-27.8711350309,9.799118336
1591011934036576176,-141.54199651,-28.7407325179,9.999323904
1591011934239920623,-140.576849799,-29.7707113844,10.202668288
1591011934435669442,-139.767677288,-31.201038374,10.398417152
1591011934636383657,-139.097676712,-32.6747131591,10.599131392
1591011934835520389,-138.404685718,-34.4927216859,10.79826816
1591011935050048230,-138.360781262,-36.1839755622,11.012795904
1591011935239154791,-138.735184912,-37.5902739462,11.201902336
1591011935435843312,-139.109260712,-38.5920680371,11.398590976
1591011935639852941,-139.167453924,-38.975006008,11.602600704
1591011935836746902,-139.775613968,-38.9048838709,11.799494656
1591011936039987720,-140.478016962,-38.3919195888,12.00273536
1591011936236259696,-141.169682898,-37.5070344308,12.199007232
1591011936438385799,-142.373462758,-36.3737728588,12.401133568
1591011936638720896,-143.606257262,-34.4856763458,12.601468672
1591011936839557015,-145.904779842,-32.1369313846,12.802304768
1591011937036053314,-148.142500078,-29.5105289883,12.998800896
1591011937236177372,-151.008843605,-27.1269056661,13.198925056
1591011937436545485,-152.938617932,-25.4499507909,13.399293184
1591011937642538423,-154.151290699,-24.1291988187,13.605286144
1591011937837555921,-154.639198432,-23.0257595601,13.800303616
