%time,field.port,field.star,secs_since_start
1591963928679619853,-144.675591359,-162.314100191,0.0
1591963928851214905,-174.675591359,-178.510532045,0.171595008
1591963928995042400,-144.675591359,-157.293556705,0.315422464
1591963929121331922,-174.675591359,-176.624225293,0.441712128
1591963929237437249,-174.044692384,-175.286661753,0.557817344
1591963929382725170,-144.044692384,-150.174729936,0.70310528
1591963929520773398,-166.955944089,-170.761842706,0.841153536
1591963929690927938,-136.955944089,-140.761842706,1.011308032
1591963929797947044,-136.790027854,-159.352279185,1.118327296
1591963929958303702,-106.790027854,-141.728051347,1.278683904
1591963930089942298,-88.3033178783,-115.522656525,1.410322432
1591963930295722241,-58.3033178783,-85.5226565252,1.6161024
1591963930416216637,-28.3033178783,-55.5226565252,1.736596736
1591963930589053193,1.6966821217,-25.5226565252,1.909433344
1591963930699782797,7.58228720767,4.47734347484,2.020163072
1591963930809934595,13.0016855836,13.0877918562,2.130314752
1591963930964556772,18.4612152523,17.9939235956,2.28493696
1591963931087868217,48.4612152523,47.9939235956,2.40824832
1591963931286425357,78.4612152523,72.9163297396,2.606805504
1591963931398267235,88.0579132125,72.71616333,2.718647296
1591963931536055520,103.951669777,88.8879032403,2.856435712
1591963931688261283,111.820284704,82.320143271,3.008641536
1591963931797987311,130.275515965,112.320143271,3.118367488
1591963931990143347,115.088624159,89.1989340241,3.310523392
1591963932126569243,142.583724174,119.198934024,3.446949376
1591963932291742903,118.868393965,97.6772091784,3.612123136
1591963932488499262,122.370287539,104.800315387,3.80887936
1591963932630453720,152.370287539,134.800315387,3.95083392
1591963932798356378,129.744760706,118.981977935,4.11873664
1591963932934167105,158.205433314,148.981977935,4.2545472
1591963933093376698,144.636934265,143.087762342,4.413756928
1591963933204199724,162.972581991,163.86024192,4.52457984
1591963933390735274,168.255142131,169.777452172,4.71111552
1591963933522036844,166.358165087,167.559331007,4.842416896
1591963933692353485,-163.641834913,-162.4714138,5.012733696
1591963933798411552,171.191970681,172.265890595,5.11879168
1591963933934323631,174.728844915,175.469398552,5.254703872
1591963934045117370,179.416427469,179.512200503,5.3654976
1591963934187436702,-150.583572531,-150.487799497,5.50781696
1591963934315207651,-120.583572531,-120.487799497,5.63558784
1591963934485828718,-90.5835725308,-90.487799497,5.806208768
1591963934641456156,-60.5835725308,-60.487799497,5.961836288
1591963934780990914,-67.8811660734,-46.983999614,6.101371136
1591963934902217906,-37.8811660734,-16.983999614,6.222598144
1591963935049613500,-7.88116607339,-2.79868996093,6.369993728
1591963935195990751,22.1188339266,23.4084040192,6.516370944
1591963935386349604,52.1188339266,49.4166367907,6.706729728
1591963935531602687,26.1537633301,19.6025836218,6.851982848
1591963935641645273,36.7210156537,26.9515330791,6.962025472
1591963935789258238,66.7210156537,56.9515330791,7.1096384
1591963935909974121,85.7133759563,66.2333763662,7.230354176
1591963936047132618,101.951561996,84.0825084216,7.367512832
1591963936190262788,107.363168194,87.9718000534,7.510642944
1591963936308261456,129.760693261,117.971800053,7.628641536
1591963936491726330,111.156054813,97.7242559289,7.812106496
1591963936599001440,141.156054813,127.724255929,7.919381504
1591963936718507864,146.254785595,145.089063214,8.038887936
1591963936901735091,116.871426015,115.089063214,8.222115328
1591963937105869445,121.016103995,122.478527931,8.426249728
1591963937279882004,127.162152188,134.901378463,8.600262144
1591963937447282000,157.162152188,163.133730029,8.76766208
1591963937586959076,143.757710404,156.99225048,8.907339264
1591963937722368651,165.772634695,168.00120594,9.042748928
1591963937887266013,176.175735689,178.186753291,9.207646208
1591963938022191321,171.111453227,173.037001675,9.34257152
1591963938140450322,172.54660371,174.292638414,9.460830464
1591963938293397592,-157.45339629,-160.097401662,9.613777664
1591963938400349728,176.870597498,177.773108824,9.720729856
1591963938507495272,178.229239669,178.78476626,9.827875328
1591963938616060584,179.951654149,179.96797784,9.936440832
1591963938783243137,-150.048345851,-150.03202216,10.103623424
1591963938907751976,-170.820209191,-175.169931196,10.228132096
1591963939038220877,-163.816373198,-172.70569147,10.35860096
1591963939181357737,-133.816373198,-142.70569147,10.501737984
1591963939322548728,-103.816373198,-160.68307584,10.642928896
1591963939440173508,-73.8163731975,-155.399230734,10.760553728
1591963939580590893,-103.816373198,-125.399230734,10.900971008
1591963939709708159,-73.8163731975,-95.3992307337,11.030088192
1591963939885058163,-103.816373198,-125.399230734,11.205438208
1591963940029224291,-73.8163731975,-95.3992307337,11.349604352
1591963940194378008,-103.816373198,-65.3992307337,11.514758144
1591963940322836685,-73.8163731975,-35.3992307337,11.643216896
1591963940499020439,-103.816373198,-5.3992307337,11.819400704
1591963940626860393,-133.816373198,24.6007692663,11.947240448
1591963940780961703,-163.816373198,54.6007692663,12.101341952
1591963940921939409,166.183626802,84.6007692663,12.242319616
1591963941030380086,136.183626802,111.328195674,12.350760192
1591963941177183175,108.809325109,86.9729766843,12.497563392
1591963941295495844,108.602849804,87.0147820625,12.615876096
1591963941416220727,111.341494464,110.584672852,12.736600832
1591963941593619641,107.748844041,86.1762999361,12.913999872
1591963941729634718,110.297373182,108.72717127,13.050014976
1591963941896357613,106.782468835,85.9300199439,13.216737792
1591963942041085199,106.958702579,106.260604019,13.361465344
1591963942186680258,105.597752817,86.4973168471,13.50706048
1591963942330561226,102.055404901,103.186345391,13.65094144
1591963942443949530,99.7691483137,102.278754527,13.764329728
1591963942592908264,102.8929635,88.5376201295,13.913288448
1591963942697536103,93.9034601626,100.149577166,14.01791616
1591963942877248290,100.835321907,90.5500427648,14.197628416
1591963942993656282,99.5917059157,91.9028470544,14.31403648
1591963943115136767,87.1524899884,100.302268686,14.435516928
1591963943278010708,96.9762476738,98.2128653463,14.598390784
1591963943392231347,83.4191809319,104.843481171,14.712611584
1591963943518253139,83.6286284443,107.388135958,14.838633216
1591963943695463335,89.2083083875,119.034663887,15.015843584
1591963943887432660,82.7212440426,136.242437583,15.207812864
1591963944034773632,83.4284229521,126.390363903,15.355153664
1591963944185394073,74.6717134742,156.390363903,15.505774336
1591963944295365777,87.822144599,138.734562422,15.615746048
1591963944425606865,88.420652992,141.612719811,15.745987072
1591963944580004309,58.420652992,171.612719811,15.900384512
1591963944697780127,28.420652992,-170.26371745,16.018160384
1591963944899972947,-1.579347008,-161.251836638,16.220353024
1591963945014807556,28.420652992,168.748163362,16.335187712
1591963945190515571,-1.579347008,-161.251836638,16.510895616
1591963945308239092,28.420652992,168.748163362,16.628619264
1591963945481016906,-1.579347008,-161.251836638,16.801396992
1591963945604595447,19.7577066807,168.748163362,16.924975616
1591963945751989250,15.9393671863,138.748163362,17.072369408
1591963945895082643,-14.0606328137,168.748163362,17.215462912
1591963946093132589,-44.0606328137,-161.251836638,17.413512704
1591963946286866184,-30.256877025,-131.251836638,17.607246336
1591963946434886421,-0.256877025045,-161.251836638,17.75526656
1591963946589540874,29.743122975,168.748163362,17.909921024
1591963946747005474,35.7003078864,138.748163362,18.0673856
1591963946879057372,65.7003078864,108.748163362,18.199437568
1591963947040098668,80.0158311825,117.961308897,18.36047872
1591963947189143401,106.472871084,97.4875435884,18.509523456
1591963947333018273,115.709608289,127.487543588,18.653398528
1591963947491499681,108.65408485,105.061811466,18.811879936
1591963947683620497,109.870743358,110.747146548,19.004000768
1591963947804338990,138.455244699,140.747146548,19.124719104
1591963947989898123,110.682594762,122.87920451,19.3102784
1591963948122512961,140.682594762,152.87920451,19.442893056
1591963948291579051,110.682594762,129.298600923,19.611959296
1591963948491289935,106.97483436,132.047265317,19.811670016
1591963948612607893,136.97483436,155.697238418,19.93298816
1591963948727517586,133.784234145,155.19255203,20.047897856
1591963948877916432,103.784234145,144.405116552,20.198296576
1591963948994025116,83.3828656172,146.848558588,20.314405376
1591963949108928026,60.0220672345,143.186858556,20.42930816
1591963949248616895,37.3553998126,129.677122585,20.56899712
1591963949391694770,7.35539981257,159.677122585,20.712075008
1591963949547682242,9.25732419065,129.677122585,20.868062464
1591963949681796947,-20.7426758094,159.677122585,21.002177024
1591963949803906007,1.28905354976,129.677122585,21.124286208
1591963949980694540,-28.7109464502,99.6771225853,21.301074688
1591963950088466175,-33.6191193362,69.6771225853,21.408846336
1591963950210076362,-3.6191193362,39.6771225853,21.530456576
1591963950355692489,-3.37186003297,9.67712258531,21.676072704
1591963950483369340,-30.5216654066,-20.3228774147,21.803749376
1591963950600565345,-4.08437648016,-4.61536306233,21.920945408
1591963950780334816,-22.221774374,-14.6218737077,22.100715008
1591963950928585778,-3.60548719766,-3.90648852325,22.248965888
1591963951078696714,-10.2151592702,-4.9698930177,22.399076864
1591963951242089060,-2.45782363109,-2.56575371093,22.56246912
1591963951377645545,27.5421763689,23.7375720946,22.698025728
1591963951492274703,57.5421763689,44.936253392,22.812654848
1591963951682679652,87.5421763689,74.936253392,23.003059712
1591963951809017109,117.542176369,104.936253392,23.129397248
1591963951985204948,130.918514038,124.767320205,23.305585152
1591963952106353305,160.918514038,154.767320205,23.426733568
1591963952281472332,140.409151135,148.413375526,23.601852416
1591963952409531928,168.194367431,169.541812335,23.729912064
1591963952594343085,157.574559548,168.292357383,23.914723328
1591963952788235705,-172.425440452,-176.365549821,24.108615936
1591963952992371740,-142.425440452,-167.800850907,24.312751872
1591963953144135814,-172.425440452,176.999100694,24.464516096
1591963953288998941,-142.425440452,-155.418732723,24.609379072
1591963953400047432,-172.425440452,179.996712638,24.72042752
1591963953590984094,-142.425440452,-150.003287362,24.911364352
1591963953698844689,-112.425440452,-130.576580575,25.019224832
1591963953894193810,-82.4254404518,-100.576580575,25.21457408
1591963954082122361,-52.4254404518,-70.576580575,25.4025024
1591963954216311617,-22.4254404518,-40.576580575,25.536691712
1591963954343010922,-3.97910091455,-10.576580575,25.663390976
1591963954489704781,-1.04027984568,-0.807648004572,25.810084864
1591963954661058222,-0.0551339978477,-0.0579324301174,25.981438464
1591963954779130588,29.9448660022,27.8723081584,26.099510784
1591963954893415355,59.9448660022,34.0682632114,26.213795584
1591963955081421445,81.1116011612,44.1291208666,26.401801728
1591963955197785168,51.1116011612,14.8335274214,26.518165248
1591963955360973448,22.6777070472,18.7835506511,26.681353728
1591963955480337974,52.6777070472,48.7835506511,26.80071808
1591963955637909159,50.7498852465,37.3291065333,26.958289408
1591963955790489439,80.7498852465,67.3291065333,27.110869504
1591963955988021171,108.390694379,74.6505138832,27.308401408
1591963956113763938,124.719976982,104.650513883,27.434144
1591963956294464780,113.021444812,84.1235055442,27.614844928
1591963956481915266,116.109835713,91.0653450508,27.802295552
1591963956624733116,146.109835713,121.065345051,27.945113344
1591963956792840247,120.466198556,102.009342695,28.113220352
1591963956905010950,150.466198556,132.009342695,28.225391104
1591963957033508365,153.996529208,151.772012146,28.353888512
1591963957195916033,132.384272236,125.710316796,28.516296192
1591963957309385376,160.048120634,155.710316796,28.629765632
1591963957492835867,151.11342761,153.424437092,28.813216
1591963957689379111,169.757898826,171.992247392,29.009759232
1591963957889973097,-171.417988229,-173.813895064,29.210353152
1591963957991950567,171.724115037,172.248464927,29.312330752
1591963958132879356,173.108158012,173.575538147,29.45325952
1591963958278992727,-156.891841988,-156.424461853,29.5993728
1591963958400341199,177.625740622,177.824973792,29.720721408
1591963958524111601,179.370049875,179.426610252,29.844491776
1591963958683929020,-150.629950125,-150.573389748,30.004309248
1591963958816931587,-174.105164053,-174.656797847,30.137311744
1591963958940267297,-170.474729715,-171.442087698,30.260647424
1591963959089050864,-140.474729715,-141.442087698,30.40943104
1591963959220941562,-110.474729715,-111.442087698,30.541321728
1591963959353872949,-80.474729715,-81.4420876984,30.674253056
1591963959490615433,-82.3070629452,-75.2982195065,30.810995712
1591963959690401393,-52.3070629452,-45.2982195065,31.01078144
1591963959892669579,-22.3070629452,-15.2982195065,31.213049856
1591963960090773030,7.69293705481,14.7017804935,31.411153152
1591963960238536884,5.6999477953,5.16458386139,31.55891712
1591963960393301673,35.6999477953,32.9549610234,31.71368192
1591963960508486324,9.29817275821,8.34858854822,31.82886656
1591963960684509936,39.2981727582,38.3485885482,32.004890112
1591963960798472543,13.9134892222,12.2329489965,32.118852608
1591963960945847086,15.3593996085,13.4253165012,32.2662272
1591963961091620949,45.3593996085,43.4253165012,32.412001024
1591963961223858323,20.049279006,17.1317986102,32.544238592
1591963961386192056,50.049279006,47.1317986102,32.706572288
1591963961506547683,22.8334768912,19.3906125803,32.826927872
1591963961648885014,25.3277837397,21.2783768382,32.969265152
1591963961776991056,55.3277837397,51.2783768382,33.097371136
1591963961900100617,84.448589641,59.8346358688,33.220480768
1591963962012228980,54.448589641,35.8295832364,33.332609024
1591963962191239874,84.448589641,65.8295832364,33.511620096
1591963962392626578,113.091063446,95.8295832364,33.713006848
1591963962532087196,143.091063446,125.829583236,33.852467456
1591963962686541974,148.190136487,153.976161112,34.00692224
1591963962812747106,168.946860081,169.174218604,34.133127168
1591963962945263299,171.401429124,171.694953149,34.26564352
1591963963087742193,-161.500014739,-169.169448993,34.408122368
1591963963213007162,177.951271147,178.112582108,34.533387264
1591963963338677223,179.696073817,179.724284202,34.659057408
1591963963492986039,-150.303926183,-157.135728967,34.813366272
1591963963694573907,-133.895374838,-154.60850135,35.014953984
1591963963877611946,-134.317047293,-154.619794122,35.197992192
1591963963986414265,-134.851138522,-154.800167479,35.306794496
1591963964099908713,-164.851138522,-176.266050388,35.420288768
