%time,field.star_effort,field.port_effort,secs_since_start
1591012528240776989,-51.6160964966,47.0449626446,0.0
1591012528437356158,-46.902731061,46.3104009628,0.196579072
1591012528637639374,-41.9958621264,43.6872720718,0.396862464
1591012528836415450,-35.5242550373,39.2088055611,0.595638528
1591012529039275914,-26.5753507614,33.279645443,0.798499072
1591012529236656440,-16.9156625867,25.6585896015,0.995879424
1591012529438567909,-3.86264063418,15.7599747181,1.197790976
1591012529637610718,12.0250418782,0.474573299289,1.396833792
1591012529839171561,29.8915892839,-19.1450178623,1.598394624
1591012530038397303,48.5475957394,-38.1674706936,1.797620224
1591012530238239736,63.9235913754,-55.3920149803,1.997462784
1591012530437823596,72.8944838047,-68.1796848774,2.197046528
1591012530639933065,79.3587446213,-78.8462817669,2.399156224
1591012530837202653,80.8481514454,-88.6924088001,2.596425728
1591012531040736239,77.7841567993,-94.042044878,2.799959296
1591012531239859530,71.7445850372,-94.8064088821,2.999082496
1591012531438787558,60.7009708881,-91.295593977,3.198010624
1591012531636696946,42.6277011633,-81.7280590534,3.395919872
1591012531840417725,22.8810280561,-70.6888437271,3.599640832
1591012532036775412,2.36623100936,-56.0141980648,3.795998464
1591012532240113196,-21.8148365617,-35.2867126465,3.999336192
1591012532439626324,-45.8592891693,-10.9720535576,4.19884928
1591012532639001673,-66.568416357,13.5378420353,4.39822464
1591012532836867884,-83.9352786541,28.2296359539,4.59609088
1591012533037997289,-96.4575052261,39.2779052258,4.797220352
1591012533241705685,-100.0,46.765267849,5.000928768
1591012533436010377,-100.0,49.1802752018,5.195233536
1591012533640087439,-100.0,51.4477193356,5.399310592
1591012533836627534,-100.0,49.3700146675,5.595850496
1591012534038325164,-97.9670405388,43.8170224428,5.797548288
1591012534239577447,-93.1291103363,36.6500377655,5.998800384
1591012534437501378,-86.1450731754,28.6303371191,6.19672448
1591012534639299780,-79.5058012009,18.8599407673,6.39852288
1591012534845825569,-73.3729839325,10.2889016271,6.605048576
1591012535040239742,-67.3786044121,4.92619536817,6.799462656
1591012535239523089,-64.8615241051,0.787502527237,6.998746112
1591012535440462468,-63.8920903206,-1.2192863971,7.199685632
1591012535637325947,-63.3524477482,-1.78483128548,7.396548864
1591012535838508024,-62.5304698944,-1.09068453312,7.597731072
1591012536037571654,-61.751127243,-1.31139159203,7.796794624
1591012536237168446,-59.8230838776,-1.38496495783,7.996391424
1591012536436736021,-55.7691454887,-2.47275829315,8.19595904
1591012536644192792,-51.1525511742,-5.82982674241,8.403415808
1591012536839160321,-41.4888888597,-9.48939919472,8.59838336
1591012537037437329,-28.0813515186,-15.8355206251,8.79666048
1591012537236624556,-8.97052139044,-25.8037865162,8.99584768
1591012537437588631,13.9213696122,-40.1520550251,9.196811776
1591012537641132178,29.6460658312,-56.9252967834,9.400355328
1591012537836776459,41.8508291245,-70.272642374,9.595999488
1591012538040925020,55.0251424313,-81.304448843,9.800147968
1591012538246636061,64.6512627602,-92.7194774151,10.005859072
1591012538437242716,71.9032526016,-100.0,10.196465664
1591012538636821556,75.0362753868,-100.0,10.396044544
1591012538839483838,71.8335390091,-100.0,10.598706944
1591012539036610099,64.9210989475,-100.0,10.795833088
1591012539237964991,49.8420417309,-90.6808316708,10.997188096
1591012539437476533,28.4622222185,-70.8834648132,11.196699648
1591012539637863724,0.107590481639,-38.7969374657,11.39708672
1591012539838386779,-32.2752147913,-5.65621890128,11.597609728
1591012540038182097,-67.7936732769,30.4391294718,11.797405184
1591012540238390809,-91.7040944099,54.6793580055,11.997613824
1591012540439394377,-100.0,75.1913964748,12.198617344
1591012540637944885,-100.0,90.858989954,12.397167872
1591012540837540572,-100.0,97.8143393993,12.596763648
1591012541037164776,-100.0,100.0,12.79638784
1591012541237962065,-100.0,100.0,12.997185024
1591012541438218564,-100.0,96.1578071117,13.197441536
1591012541640415134,-100.0,85.1879179478,13.399638272
1591012541841921160,-100.0,67.7779376507,13.60114432
1591012542039359678,-100.0,46.5247511864,13.798582784
1591012542239112513,-100.0,28.6215007305,13.998335488
1591012542440397754,-100.0,13.9754876494,14.199620864
1591012542641563586,-100.0,2.32607387006,14.400786688
1591012542836570854,-100.0,-6.45961761475,14.59579392
1591012543039641829,-100.0,-13.2202476263,14.798864896
1591012543237083704,-100.0,-19.458347559,14.996306688
1591012543437676154,-100.0,-24.5106592774,15.196899072
1591012543638412035,-100.0,-27.0187646151,15.397635072
1591012543838894376,-88.1427884102,-26.86881423,15.598117376
1591012544040393553,-80.4439485073,-27.3169577122,15.799616512
1591012544238337958,-67.5932228565,-27.386623621,15.997561088
1591012544439356547,-50.2339839935,-28.1315952539,16.198579712
1591012544638248146,-26.3432621956,-30.5359989405,16.397471232
1591012544837538469,-2.25229822099,-37.4708980322,16.5967616
1591012545039485293,26.324531436,-47.3734349012,16.798708224
1591012545237419491,44.5781379938,-62.2887372971,16.99664256
1591012545440188526,61.6667449474,-69.4428920746,17.199411456
1591012545640531997,76.9347250462,-74.9875664711,17.399755008
1591012545838686032,92.0969367027,-79.397892952,17.597908992
1591012546041582021,100.0,-82.6355755329,17.80080512
1591012546237315857,100.0,-84.290856123,17.99653888
1591012546439234431,100.0,-84.5745444298,18.198457344
1591012546638509330,92.6898360252,-83.2603335381,18.397732352
1591012546839025910,74.6559023857,-76.3733267784,18.59824896
1591012547040174323,52.9834508896,-62.5377893448,18.799397376
1591012547238427614,16.301047802,-35.8350664377,18.997650688
1591012547437699259,-19.4499835372,7.70053714514,19.196922368
1591012547638994303,-68.1028604507,47.4890470505,19.398217216
1591012547836724590,-100.0,76.583969593,19.59594752
1591012548037214537,-100.0,100.0,19.796437504
1591012548236882720,-100.0,100.0,19.996105728
1591012548436392291,-100.0,100.0,20.195615232
1591012548636566767,-100.0,100.0,20.395789824
1591012548839356949,-100.0,100.0,20.598579968
1591012549037258036,-100.0,100.0,20.796481024
1591012549239158982,-100.0,100.0,20.99838208
1591012549436603981,-100.0,100.0,21.195826944
1591012549638745927,-100.0,92.2425687313,21.397968896
1591012549840714758,-100.0,71.2276816368,21.599937792
1591012550040207992,-100.0,47.6121783257,21.799430912
1591012550236916723,-100.0,25.9480834007,21.996139776
1591012550438361796,-100.0,7.60928094387,22.197584896
1591012550639530074,-100.0,-7.39940777421,22.398753024
1591012550837987714,-100.0,-21.490944922,22.59721088
1591012551038711609,-100.0,-35.9599560499,22.797934592
1591012551238017010,-100.0,-47.9263097048,22.997240064
1591012551438313438,-68.2722508907,-58.1060051918,23.197536512
1591012551640272909,-21.699437499,-66.1287546158,23.399495936
1591012551839710092,22.878280282,-73.6748337746,23.598933248
1591012552037754689,47.0183372498,-80.9669733047,23.796977664
1591012552237866392,70.6021487713,-84.7962677479,23.997089536
1591012552436596434,85.7947707176,-85.0873231888,24.19581952
1591012552637665160,93.5948014259,-83.580493927,24.39688832
1591012552840016819,93.8812613487,-81.7786872387,24.599239936
1591012553039029987,83.0710530281,-76.1207222939,24.798253056
1591012553237504678,67.0425474644,-73.861181736,24.996727808
1591012553437048198,49.5719611645,-76.6945362091,25.19627136
1591012553641673943,31.1474382877,-68.1393682957,25.400897024
1591012553836825719,8.99753719568,-50.8251607418,25.59604864
1591012554038275278,-11.0659450293,-19.3791151047,25.797498368
1591012554238126666,-43.1055784225,18.5388058424,25.997349632
1591012554438541363,-71.7990219593,44.8711037636,26.197764352
1591012554639691890,-95.2723681927,74.8506903648,26.398914816
1591012554838847230,-100.0,99.8758614063,26.598070272
1591012555038673369,-100.0,100.0,26.797896448
1591012555239337779,-100.0,100.0,26.998560768
1591012555440149901,-100.0,100.0,27.199373056
1591012555639931059,-100.0,100.0,27.399154176
1591012555836361222,-100.0,100.0,27.595584256
1591012556038453614,-100.0,100.0,27.797676544
1591012556237701489,-100.0,100.0,27.996924416
1591012556438424086,-100.0,100.0,28.197647104
1591012556640226036,-100.0,100.0,28.399449088
1591012556836663585,-100.0,100.0,28.595886592
1591012557036902161,-100.0,81.0772299767,28.796125184
1591012557237433355,-100.0,58.7980866432,28.996656384
1591012557436699458,-100.0,38.5718941689,29.195922432
1591012557637497073,-100.0,21.6754421592,29.396720128
1591012557836734609,-100.0,7.73900747299,29.59595776
1591012558038369111,-86.3686144352,-3.87712791562,29.797592064
1591012558237297356,-64.8250043392,-16.0738736391,29.996520448
1591012558436961385,-39.5081937313,-27.1979153156,30.19618432
1591012558637896724,-16.2491485476,-38.1665974855,30.397119744
1591012558837709435,4.82495352626,-49.4071394205,30.596932352
1591012559039431123,23.4819948673,-63.2401823997,30.798654208
1591012559236850877,37.3206853867,-69.9387669563,30.996073984
1591012559438733528,46.7195034027,-74.9006748199,31.197956608
1591012559639543003,56.0365021229,-79.5427560806,31.39876608
1591012559837333524,58.0419898033,-80.6602239609,31.596556544
1591012560044090012,55.7293593884,-82.0507645607,31.803313152
1591012560237884879,47.4185585976,-83.0074846745,31.997107968
1591012560437159700,35.6334835291,-81.2902629375,32.19638272
1591012560637968179,23.5274225473,-76.1116266251,32.397191168
1591012560842856466,11.3799616694,-67.1933293343,32.602079488
1591012561039659293,-4.21072170138,-54.7507405281,32.798882304
1591012561239299961,-22.0634117723,-36.4481806755,32.99852288
1591012561437995022,-42.9825931787,-17.9974630475,33.197218048
1591012561637527074,-57.776850462,-6.03101626039,33.39675008
1591012561837562974,-70.3075230122,3.89022789896,33.59678592
1591012562036933061,-81.2044203281,15.1672780514,33.79615616
1591012562236867515,-88.7203514576,26.3827770948,33.996090624
1591012562436866861,-91.8007254601,36.4318847656,34.196089856
1591012562637096355,-96.793949604,46.337646246,34.396319488
1591012562836617845,-100.0,53.0269503593,34.595840768
1591012563037047290,-100.0,54.9410521984,34.796270336
1591012563237007359,-100.0,57.5275480747,34.9962304
1591012563439144713,-100.0,57.5661838055,35.198367744
1591012563638542100,-100.0,56.7504763603,35.39776512
1591012563838550681,-100.0,54.9685835838,35.597773824
1591012564039051709,-100.0,52.8961896896,35.798274816
1591012564238692866,-100.0,48.8637685776,35.997915904
1591012564436414032,-100.0,44.0855741501,36.195636992
1591012564639995213,-100.0,38.0254745483,36.399218176
1591012564839808013,-100.0,32.5665861368,36.59903104
1591012565038615306,-100.0,26.5142261982,36.797838336
1591012565239133144,-100.0,19.6235060692,36.998356224
1591012565439152187,-100.0,12.5048458576,37.198375168
1591012565638757418,-100.0,6.95784986019,37.397980416
1591012565838221817,-100.0,3.50124277174,37.597444864
1591012566038559972,-84.9640846252,0.2501770854,37.79778304
1591012566238072650,-57.054245472,-7.04404190183,37.997295616
1591012566437110796,-24.5717406273,-17.2570496798,38.196333824
1591012566636904732,10.2720722556,-36.154422164,38.396127744
1591012566836189454,37.1379554272,-46.1771458387,38.59541248
1591012567037524696,64.9857997894,-52.565073967,38.796747776
1591012567237132144,95.5187439919,-56.1977088451,38.996355072
1591012567437686447,100.0,-59.5301270485,39.196909568
1591012567639226315,100.0,-62.6697421074,39.398449408
1591012567838543683,100.0,-65.1625394821,39.597766656
1591012568037734453,100.0,-66.8917059898,39.79695744
1591012568237356605,100.0,-67.7798032761,39.996579584
1591012568438401978,100.0,-70.5586314201,40.197625088
1591012568638008567,100.0,-71.7578232288,40.397231616
1591012568838290201,100.0,-70.8012402058,40.597513216
1591012569039382425,100.0,-63.5792791843,40.798605568
1591012569237638997,87.1424973011,-46.9632267952,40.996861952
1591012569440642035,50.5397796631,-24.3722975254,41.199865088
1591012569637579552,5.07682338357,6.8912923336,41.39680256
1591012569838302845,-37.3623400927,39.075383544,41.59752576
1591012570037095858,-86.1724019051,61.2079262733,41.796318976
1591012570237051887,-100.0,86.2481594086,41.996274944
1591012570439370368,-100.0,100.0,42.19859328
1591012570638520475,-100.0,100.0,42.397743616
1591012570836921019,-100.0,100.0,42.596144128
1591012571038151858,-100.0,100.0,42.797374976
1591012571239110289,-100.0,100.0,42.99833344
1591012571437825042,-100.0,100.0,43.197048064
1591012571638627164,-100.0,100.0,43.397850112
1591012571839029583,-100.0,100.0,43.598252544
1591012572038284863,-100.0,86.9428634644,43.79750784
1591012572239654364,-100.0,65.242266655,43.99887744
1591012572437541270,-95.262414217,42.6351517439,44.196764416
1591012572638773505,-72.9427039623,22.9256078601,44.397996544
1591012572837913970,-49.1754680872,3.21382321417,44.597136896
1591012573041621359,-17.142111063,-23.8028019667,44.800844288
1591012573239508508,11.3938137889,-48.0200529099,44.99873152
1591012573437888623,35.9541982412,-60.4163944721,45.197111552
1591012573638385844,56.318128109,-73.7542688847,45.39760896
1591012573837223945,74.100458622,-83.3803594112,45.596446976
1591012574039091969,90.8239305019,-90.1392877102,45.798315008
1591012574240759773,100.0,-93.3825075626,45.999982848
1591012574439886674,100.0,-91.8297827244,46.199109632
1591012574639664053,100.0,-89.2077147961,46.398887168
1591012574838673345,100.0,-84.2688918114,46.597896448
1591012575039659614,87.1631443501,-76.0391175747,46.79888256
1591012575239468143,60.6562614441,-67.4759864807,46.998691072
1591012575438554506,25.4548490047,-52.1608054638,47.197777664
1591012575637692027,-13.1727814674,-32.9912275076,47.396914944
1591012575838353364,-47.8249520063,3.50331179798,47.597576448
1591012576036428240,-68.9327299595,34.8962545395,47.795651328
1591012576235757365,-86.250513792,49.4114935398,47.994980352
1591012576439164180,-97.2511649132,67.5005078316,48.1983872
1591012576636573492,-100.0,78.1561017036,48.39579648
1591012576838009397,-100.0,83.115363121,48.597232384
1591012577037944094,-100.0,84.6099257469,48.797167104
1591012577238656648,-91.4299368858,83.077287674,48.997879808
1591012577438961072,-76.0426521301,76.7682135105,49.198184192
1591012577639841569,-55.3375780582,66.3203597069,49.399064576
1591012577840227955,-32.8561902046,53.7282705307,49.59945088
1591012578037015586,-13.0539000034,40.5075490475,49.796238592
1591012578238669794,7.68447369337,21.8472644687,49.997892864
