%time,field.star_effort,field.port_effort,secs_since_start
1591963583280415730,27.6116077504,29.0896245338,0.0
1591963583386616933,29.773770902,30.9244707006,0.106201088
1591963583524475102,35.1057723728,38.4413376667,0.244059392
1591963583679275933,33.9616822464,34.5715718925,0.398860288
1591963583801276094,37.4351307622,39.8404000044,0.520860416
1591963583986051720,37.4867262325,37.2212752947,0.705636096
1591963584100095027,36.1373889632,38.4480737521,0.819679232
1591963584301272538,39.0735445641,37.8343854722,1.020856832
1591963584499464671,38.3534462603,37.9923770905,1.21904896
1591963584699589838,35.5914706597,35.457160414,1.419174144
1591963584877998422,31.247478538,31.2537067595,1.597582592
1591963584984365862,28.5585629918,28.4650342641,1.70395008
1591963585113753841,30.4920340043,28.7144541987,1.833338112
1591963585293358663,22.1646213136,20.1478681405,2.012942848
1591963585408192749,34.846389173,24.8983923723,2.127777024
1591963585553683080,37.68522386,31.3321936069,2.273267456
1591963585679794267,22.9677045554,18.2381058302,2.399378432
1591963585810333715,24.7029451461,17.771575588,2.529917952
1591963585980506612,28.0884126911,22.9116885122,2.70009088
1591963586098098267,34.0951116035,24.7385868067,2.817682432
1591963586280568406,30.9052737108,26.7541820636,3.000152576
1591963586398141279,37.0225140991,28.6244751105,3.11772544
1591963586506951580,37.2772861358,32.5230239871,3.226535936
1591963586628833810,36.2978189769,32.104834684,3.348418048
1591963586778078808,30.6398717529,28.6592633894,3.497662976
1591963586887920605,29.234466836,28.8243862949,3.607504896
1591963587098311473,26.9142601571,27.0083317257,3.81789568
1591963587307120772,22.8163471203,23.1329964794,4.026705152
1591963587488992046,17.0192479056,16.6199761884,4.208576256
1591963587592586015,13.337203925,14.1947617775,4.31217024
1591963587772803665,12.3059093343,10.8823849525,4.49238784
1591963587899936089,12.0887947497,9.12391526933,4.619520256
1591963588009783958,16.0534072019,5.25022193653,4.72936832
1591963588144375791,19.9251407476,4.59314679809,4.863960064
1591963588279576854,25.1558782637,22.360679775,4.999161088
1591963588404203917,28.9769897424,27.4692381202,5.123788288
1591963588586345969,31.814438397,30.5621979661,5.30593024
1591963588715642912,26.6299511735,24.3929371912,5.435227136
1591963588850964385,27.1243253603,25.2310153359,5.570548736
1591963588989895947,32.6994841549,32.0575717007,5.709480192
1591963589159258435,29.6115224985,28.7356958528,5.878842624
1591963589277822169,31.2272912692,31.332757536,5.997406464
1591963589394438412,30.8360043225,31.5322507643,6.114022656
1591963589581107445,26.1856662884,29.0553037621,6.300691712
1591963589690801577,29.9471394112,34.118457528,6.41038592
1591963589843555243,31.6657249725,35.367782862,6.563139584
1591963589994642020,15.6546347329,28.9711568315,6.714226176
1591963590179426044,10.8683618948,30.1903449788,6.899010304
1591963590332639197,32.6498083664,39.7952827745,7.052223488
1591963590478290018,18.2665834939,32.0006118328,7.197874176
1591963590593292863,33.5140589467,41.4062889454,7.312877056
1591963590749076807,33.6190716551,41.6428438823,7.468660992
1591963590902082713,21.9784729899,31.9592296661,7.621667072
1591963591077823728,20.262203658,31.2817144531,7.797408
1591963591196771225,20.2049787821,30.485053676,7.916355584
1591963591344607145,22.360679775,38.9565716869,8.064191488
1591963591489232542,17.7067581032,25.8480533117,8.208816896
1591963591594886324,22.5204817836,33.3006205806,8.314470656
1591963591797326110,15.9201464485,19.4178944245,8.516910336
1591963591981782346,14.9208338209,15.6694593728,8.701366528
1591963592100332431,13.506349564,14.276145168,8.8199168
