%time,field.throttle_bow,field.position_bow,field.lin_act_bow,secs_since_start
1591963231724685303,64.762982818,90,2,0.0
1591963231893231336,86.724837795,90,2,0.168546048
1591963232084369849,89.6389876735,90,2,0.359684608
1591963232195685880,76.4089189296,90,2,0.471000576
1591963232317113090,77.9728887642,90,2,0.592427776
1591963232446028958,79.0223141904,90,2,0.721343744
1591963232591270537,90.8301869189,90,2,0.866585344
1591963232780124121,92.3671558149,90,2,1.055438848
1591963232902167437,84.8162511337,90,2,1.17748224
1591963233096533317,93.0057917622,90,2,1.371847936
1591963233198143058,85.5901784312,90,2,1.473457664
1591963233390971928,93.337263815,90,2,1.666286592
1591963233577361203,90.5744977107,90,2,1.85267584
1591963233692036198,88.439772835,90,2,1.967350784
1591963233800163808,82.3604865626,90,2,2.075478528
1591963233936417146,81.672319783,90,2,2.211731712
1591963234096829625,74.4779385075,90,2,2.372144384
1591963234285758274,67.2875786846,90,2,2.561072896
1591963234428042456,75.4965918676,90,2,2.703357184
1591963234589886099,53.1335134562,90,2,2.865200896
1591963234727118245,70.3423920473,90,2,3.002433024
1591963234894974472,34.0461307786,90,2,3.170289152
1591963235022567363,64.3697097438,90,2,3.297882112
1591963235182745773,-17.3489167369,90,2,3.458060544
1591963235295769552,-26.0388270774,90,2,3.571084288
1591963235493910366,-35.7093080616,90,2,3.76922496
1591963235689440704,-37.71269779,90,2,3.964755456
1591963235796258204,50.9896254913,90,2,4.071572992
1591963236009078203,-35.2157179594,90,2,4.28439296
1591963236180423839,-31.3730384816,90,2,4.455738624
1591963236291578536,-28.7190293487,90,2,4.566893312
1591963236405142293,45.6157920504,90,2,4.68045696
1591963236579470614,-12.7666037443,90,2,4.85478528
1591963236692431923,8.46695018863,90,2,4.96774656
1591963236882659962,24.5882900714,90,2,5.157974528
1591963236996421265,44.6915790304,90,2,5.271736064
1591963237149065083,45.2074361535,90,2,5.424379648
1591963237292937259,41.0967122736,90,2,5.568251904
1591963237450805356,48.0321329863,90,2,5.726119936
1591963237578000428,49.2807095118,90,2,5.853315072
1591963237696725355,51.6235794986,90,2,5.972039936
1591963237806146254,53.3177900082,90,2,6.081460992
1591963237956461940,55.1442425636,90,2,6.231776512
1591963238097832971,59.6204698273,90,2,6.373147648
1591963238290354278,66.1317350872,90,2,6.565668864
1591963238422457828,65.3597471334,90,2,6.697772544
1591963238599441849,74.0793645646,90,2,6.874756608
1591963238790616788,80.8539049454,90,2,7.06593152
1591963238899667528,75.3997649075,90,2,7.174982144
1591963239022222878,76.5912654919,90,2,7.297537536
1591963239200687166,81.4689883775,90,2,7.476001792
1591963239337489120,78.4960385452,90,2,7.61280384
1591963239496750141,75.692275926,90,2,7.772064768
1591963239699837870,69.5199140541,90,2,7.97515264
1591963239846920499,76.3919034038,90,2,8.122235136
1591963239997389509,57.2438145469,90,2,8.272704256
1591963240105857318,72.632748425,90,2,8.381171968
1591963240292994256,45.4465541433,90,2,8.568308992
1591963240493889702,38.7484471365,90,2,8.76920448
1591963240688907942,31.7832337311,90,2,8.96422272
1591963240858780416,58.6012789659,90,2,9.134095104
1591963240987714011,19.6469393739,90,2,9.263028736
1591963241126978878,50.8868156445,90,2,9.402293504
1591963241296023520,-13.2466822991,90,2,9.57133824
1591963241414485958,43.1903706961,90,2,9.689800704
1591963241536788662,38.9789220881,90,2,9.812103424
1591963241680203705,-39.6955144048,90,2,9.955518464
1591963241789301437,-46.9160624148,90,2,10.064616192
1591963241899967529,29.9419227493,90,2,10.175282176
1591963242091912478,-49.6245362074,90,2,10.367227136
1591963242203342890,30.2551028322,90,2,10.478657536
1591963242327963342,29.7259977047,90,2,10.60327808
1591963242502538160,-50.1353201019,90,2,10.777852928
1591963242678920750,-50.0746388535,90,2,10.954235392
1591963242798708841,-49.2060411106,90,2,11.074023424
1591963242992770382,-43.8321825126,90,2,11.268084992
1591963243185921068,-34.7619578355,90,2,11.461235712
1591963243311049954,46.1888619019,90,2,11.586364672
1591963243458124732,48.8691030577,90,2,11.733439488
1591963243594760408,21.7171249057,90,2,11.870075136
1591963243781594019,36.1620920691,90,2,12.0569088
1591963243901991980,58.9326775737,90,2,12.177306624
1591963244042623049,60.6182896502,90,2,12.317937664
1591963244199489198,45.7750953281,90,2,12.474803968
