%time,field.star_effort,field.port_effort,secs_since_start
1591010849245127812,-7.64618963003,32.4297010899,0.0
1591010849437156385,-21.7684239149,41.6484624147,0.192028416
1591010849638316190,-30.313411355,50.6112635136,0.393188352
1591010849837251009,-36.5428209305,56.9053709507,0.592123136
1591010850039981383,-42.8995043039,58.6981534958,0.794853376
1591010850236707157,-47.8055924177,57.8207075596,0.991579136
1591010850437222320,-47.8540569544,56.9622159004,1.192094464
1591010850642838922,-45.5680042505,55.7490885258,1.397711104
1591010850839192880,-42.9600268602,53.9140999317,1.594064896
1591010851039899778,-38.2707804441,51.8618404865,1.794771968
1591010851236445431,-31.5547466278,49.7022092342,1.991317504
1591010851440501038,-25.1328498125,48.1124162674,2.195373056
1591010851637007566,-17.8026631474,47.5676298141,2.39187968
1591010851836118664,-12.7126306295,47.7620780468,2.590990848
1591010852041887199,-10.7870683074,48.50487113,2.796759296
1591010852237995618,-7.43433535099,50.3968656063,2.992867584
1591010852437776853,-7.01046958566,52.3559987545,3.19264896
1591010852637482446,-7.99639895558,54.5297503471,3.39235456
1591010852837476891,-10.0791372359,55.7673692703,3.592348928
1591010853039101347,-12.7611592412,56.6505372524,3.793973504
1591010853242013976,-15.5854508281,56.694149971,3.996886016
1591010853441953917,-18.2066693902,55.0730347633,4.196825856
1591010853641425453,-21.4629247785,51.6978085041,4.396297472
1591010853836897282,-22.1327766776,47.4930107594,4.591769344
1591010854038023469,-24.5347887278,39.728230238,4.792895488
1591010854238635254,-23.1204032898,29.946577549,4.993507328
1591010854435767113,-22.4824264646,11.2484484911,5.190639104
1591010854637233049,-17.2142058611,-8.37702602148,5.392105216
1591010854836970537,-12.0736785233,-27.3165374994,5.59184256
1591010855042419193,-4.41763587296,-45.5671787262,5.797291264
1591010855236204185,3.9240963757,-59.1024458408,5.991076352
1591010855440348141,10.9942302108,-67.0961022377,6.195220224
1591010855640767468,18.2962208986,-70.3666985035,6.395639552
1591010855837603989,27.6036143303,-68.4109091759,6.59247616
