%time,field.port,field.star,secs_since_start
1590675564686047378,-130.823831438,-39.0217688982,0.0
1590675564886230230,-133.334704599,-37.637204176,0.200182784
1590675565087135403,-136.105821629,-36.0181556446,0.401088
1590675565287076131,-139.381293487,-33.812086505,0.601028608
1590675565486388968,-142.089927945,-31.7665780372,0.800341504
1590675565684653492,-144.410320791,-28.7968254465,0.99860608
1590675565887010159,-146.594424043,-25.9102491919,1.20096256
1590675566085386964,-149.144789358,-23.4929274239,1.39933952
1590675566287698157,-151.201536902,-22.1611993376,1.601650688
1590675566485080346,-152.518656921,-21.9427562276,1.799032832
1590675566686511206,-153.619232623,-22.3671175883,2.000463616
1590675566883556126,-154.607957147,-22.7646328904,2.197508608
1590675567089630651,-154.291350558,-24.1169130159,2.403583232
1590675567286871013,-154.154910699,-25.6877233363,2.600823552
1590675567484886074,-153.571038808,-27.1695653201,2.798838528
1590675567684554894,-152.552971792,-28.7387722536,2.99850752
1590675567885291293,-150.686923129,-30.6371516165,3.199243776
1590675568084802637,-148.637661472,-32.9720210484,3.398755072
1590675568285507389,-145.995553056,-35.5467223277,3.59945984
1590675568485100726,-143.204778742,-37.6990276333,3.799053312
1590675568682977326,-139.366075825,-39.5298939913,3.996929792
1590675568886479985,-135.097835971,-40.5547160649,4.200432384
1590675569088002208,-131.396419856,-40.6909680936,4.401954816
1590675569289488443,-128.96588338,-40.0349079332,4.603440896
1590675569484046031,-128.34847526,-38.3717773609,4.797998592
1590675569686574343,-127.818411599,-36.9230839926,5.000526848
1590675569884038825,-127.086133358,-35.7214180761,5.197991424
1590675570086012641,-126.482385616,-34.5458332369,5.399965184
1590675570285922991,-125.961310485,-33.4848111607,5.599875584
1590675570485585692,-125.997155317,-32.6400192132,5.799538176
1590675570687044758,-126.139305214,-32.0035719411,6.000997376
1590675570886917923,-126.186542803,-31.4461089765,6.2008704
1590675571085968307,-126.20087254,-31.0506171179,6.399920896
1590675571286494241,-126.757915448,-30.6179895207,6.60044672
1590675571486368700,-127.706341855,-30.2455461355,6.80032128
1590675571684883678,-129.105902258,-29.8331119926,6.998836224
1590675571885479251,-131.103322779,-29.5724890494,7.19943168
1590675572085636519,-133.303258408,-29.4905677605,7.39958912
1590675572284585040,-135.714383487,-29.1617590387,7.598537472
1590675572484951990,-138.309445561,-28.8371167324,7.798904576
