%time,field.star_effort,field.port_effort,secs_since_start
1591963047495094900,28.1879955737,27.7331359096,0.0
1591963047691341927,29.0849897325,30.7149381132,0.19624704
1591963047802912913,51.0370701312,51.1089932816,0.30781824
1591963047917786772,53.5448471563,53.8442646072,0.422692096
1591963048080230277,33.2630754058,39.4641878229,0.585135616
1591963048204679067,59.2567411976,61.0530947894,0.709584384
1591963048357846706,59.9032790825,62.1179431646,0.862752
1591963048497259207,41.2233376476,48.9795901725,1.00216448
1591963048602565258,62.0002687714,65.5516990804,1.107470592
1591963048781125403,44.9055869458,52.3456874781,1.286030592
1591963048927458029,61.4660621286,65.9624651815,1.432363264
1591963049081337190,45.0578187136,52.7115672658,1.586242304
1591963049191966253,41.6384260067,52.0732394554,1.696871424
1591963049297275344,48.9304862558,64.5392094461,1.802180608
1591963049442788175,57.8098831006,63.307446719,1.947693312
1591963049593035712,41.4709860811,48.8458071039,2.097940992
1591963049789857240,36.9401098301,46.7056371268,2.294762496
1591963049995429258,33.9503760486,43.3402881726,2.500334592
1591963050141214505,38.5489280675,51.0211806981,2.64611968
1591963050290936070,28.2429652466,37.120762912,2.79584128
1591963050481862619,22.893803431,31.6841642825,2.986767872
1591963050655438336,25.1777182265,34.6554140281,3.160343552
1591963050783689546,14.894988165,22.363786993,3.288594688
1591963050905434531,8.39453433953,15.3006509404,3.41033984
1591963051014308701,22.360679775,10.1156199906,3.519213824
1591963051122656985,22.360679775,8.7766464955,3.62756224
1591963051283939716,21.3504998567,11.0389757045,3.788845056
1591963051421925006,27.6728533878,22.360679775,3.926830336
1591963051593469239,27.0956892491,29.1766523821,4.0983744
1591963051701333797,55.8643643023,53.1923126798,4.206238976
1591963051835169199,58.6001552116,56.1951217728,4.340074496
1591963051988718051,35.9215637194,36.8104939932,4.493623296
1591963052127763789,66.4751034558,64.2653553948,4.632668928
1591963052280980096,45.0569062054,42.3307226044,4.785885184
1591963052451453917,71.475115571,69.1470242996,4.956359168
1591963052584918430,51.5073872468,46.6913102178,5.089823744
1591963052708316879,72.4220151287,70.010053325,5.213222144
1591963052834975593,73.0345610397,70.4780626347,5.339880704
1591963052991980745,56.263427315,52.0984431967,5.496886016
1591963053100376854,73.0025012662,70.5801252318,5.605282048
1591963053281576356,56.719229437,53.1197143054,5.786481664
1591963053415143539,70.7997588971,68.6533556292,5.92004864
1591963053591493689,54.1433732894,51.5106387,6.096398848
1591963053733583358,64.1679807152,62.3062161179,6.238488576
1591963053885394652,49.6098509895,47.4059617587,6.390299904
1591963054038245648,49.9680862341,48.0461396384,6.543150848
1591963054186586878,41.7968416531,39.8326099066,6.691492096
1591963054305487877,32.715768076,33.068304254,6.810393088
1591963054452314573,33.1140250955,33.8361001234,6.95721984
1591963054588663897,31.4578076106,37.2627213841,7.093569024
1591963054723847564,39.1542109098,58.3356259298,7.228752896
1591963054886364463,37.9045175029,42.3386383335,7.391269632
1591963055051415710,67.4013063565,68.3222901659,7.556321024
1591963055181453283,48.271360399,47.9478282328,7.686358528
1591963055290893809,73.5251885448,73.6367736417,7.79579904
1591963055450711051,74.1028595575,74.0119712235,7.955616256
1591963055589749259,61.1793294294,57.5654859527,8.094654464
1591963055701621759,76.2751535295,75.355196445,8.206526976
1591963055806021233,76.4333482863,75.2467227366,8.310926336
1591963055980139590,65.1372271947,60.7982816011,8.485044736
1591963056094684099,64.3586168324,58.108890668,8.599589376
1591963056229374762,72.5620416739,64.7852472235,8.734279936
1591963056380062725,61.6111440156,56.2613767582,8.884967936
1591963056493748932,59.6096814576,54.5682527772,8.998654208
1591963056678090207,55.7476221314,52.0334988813,9.182995456
1591963056793340404,52.4142309414,49.7390901956,9.298245632
1591963056934393552,39.7737384964,39.1051492306,9.439298816
1591963057095579542,44.4561637043,45.1744542034,9.600484864
1591963057222645430,42.723849841,46.0848550633,9.72755072
1591963057394375725,39.7219478457,42.7150137969,9.899280896
1591963057534637353,49.8511487263,59.7682006797,10.039542528
1591963057684295089,42.1864821155,43.1776430037,10.189200384
1591963057796697974,44.3933150196,43.6293432942,10.301603072
1591963057912625754,72.6146558829,71.416155834,10.41753088
1591963058092085115,49.7922026606,46.5322807937,10.596990208
1591963058211868073,74.8554946342,73.2081180424,10.716773376
1591963058358599866,75.0327738941,73.2921802134,10.863505152
1591963058496988993,53.3091228085,48.7470175249,11.001894144
1591963058688840346,52.8017902621,48.2594082447,11.193745664
1591963058881578224,49.8823565359,45.8579465805,11.386483456
1591963059046146496,64.8194804516,59.6797265185,11.551051776
1591963059180459310,44.6791691349,42.4896225225,11.68536448
1591963059318667147,53.2232549887,53.0267982261,11.82357248
1591963059493718138,38.9442600098,38.4296712458,11.998623232
1591963059606525955,34.4290997284,35.3843930488,12.111431168
1591963059788574631,30.282586345,30.3545847358,12.293479936
1591963059902460985,25.6864391254,25.2588913047,12.407366144
1591963060092296235,28.1005311912,27.9944227113,12.597201408
1591963060285316825,27.6337717397,26.6001461559,12.79022208
1591963060434859135,46.6344475828,40.8318493257,12.939764224
1591963060589119528,30.1005106123,26.1022756255,13.094024704
1591963060696555353,49.164359579,46.0570421695,13.20146048
1591963060846844621,50.6760538016,47.4132890563,13.351749888
1591963060989898090,35.1067115646,32.5419730717,13.4948032
1591963061116147203,49.2535377597,45.6999683493,13.621052416
1591963061284723086,40.2228290526,36.7766305382,13.789628416
1591963061433660810,47.4165297438,43.7966081253,13.938566144
1591963061578991084,41.3692857011,37.9974063077,14.08389632
1591963061700024218,40.6954278674,38.0382232163,14.204929536
1591963061881661339,40.5233241647,38.429842008,14.386566656
1591963061990618039,43.8331063759,39.7433058637,14.495523328
1591963062107468156,43.7770917111,42.3012030458,14.612373248
1591963062283756021,37.7148204172,37.2693842679,14.788661248
1591963062422533948,44.4286032583,43.5184584507,14.927439104
1591963062583249264,36.3137340286,37.1503829234,15.088154368
1591963062686267862,44.4538138311,47.0821587393,15.19117312
1591963062848488150,46.4029752944,48.2094700444,15.353393408
1591963062985847868,32.5882470881,36.7770075395,15.490753024
1591963063134936141,48.2522556159,51.4591696622,15.63984128
1591963063286089608,29.4900908002,37.187937143,15.790994944
1591963063483176817,27.2619247704,37.2467370358,15.98808192
1591963063589311999,48.5188067941,53.6246405947,16.094217216
1591963063794046214,26.2590027473,36.8438888395,16.298951424
1591963063912876235,46.3798598723,52.332284676,16.417781504
1591963064056995657,44.7089569087,50.9873501032,16.5619008
1591963064177877677,22.234072808,33.0993686099,16.682782976
1591963064311956303,35.2932548591,43.1003044834,16.81686144
