%time,field.star_effort,field.port_effort,secs_since_start
1591963231724123992,32.8452620641,43.891909315,0.0
1591963231890980091,22.8195341567,30.5648230705,0.166856192
1591963232083300646,18.6516149762,28.0935554047,0.359176704
1591963232195288708,22.360679775,34.167390368,0.471164928
1591963232317096388,22.7767315821,31.1630117742,0.592972544
1591963232445371912,22.3682303848,27.3064301682,0.721248
1591963232592158143,22.360679775,22.9952866606,0.868034304
1591963232780109689,22.989084411,22.360679775,1.055985664
1591963232902298784,38.0648359624,9.59821507028,1.178174976
1591963233097815874,37.6340665114,32.9664843556,1.373691904
1591963233197668060,44.1763426112,27.3263781098,1.473544192
1591963233389482835,42.6323657038,37.4568680197,1.665358848
1591963233577122719,44.4471488266,37.9120562579,1.852998912
1591963233690667961,44.1053527983,37.5345662586,1.966544128
1591963233799619345,46.6360005619,33.7967556902,2.075495424
1591963233935327468,49.5462969124,35.8743934105,2.211203584
1591963234098063756,39.2462676363,31.8073531769,2.373939968
1591963234285586299,36.2937764624,28.8714199163,2.561462272
1591963234427296371,47.6390295485,30.9976835285,2.703172352
1591963234586731747,31.9112049342,25.273506778,2.862607872
1591963234726640344,46.6387798062,34.6270771103,3.00251648
1591963234893228299,28.3580757796,25.2696386364,3.169104384
1591963235020539878,45.9525175835,39.3970348772,3.296416
1591963235182763771,27.1926631173,28.6076117618,3.458639872
1591963235294595838,27.445959713,29.6386607518,3.570471936
1591963235492691549,28.2944527666,31.6869720955,3.768567552
1591963235688704328,29.0489946293,32.6758570979,3.964580352
1591963235795886157,48.5014150121,45.1151772924,4.071762176
1591963236007983279,29.6275106745,32.8870210294,4.283859456
1591963236178663957,29.5209990543,32.2374643782,4.454540032
1591963236291617429,29.3891169685,31.7290986166,4.567493632
1591963236404694438,48.673076785,45.9672200305,4.680570624
1591963236577375250,28.6520548447,29.3071001261,4.853251328
1591963236690499683,28.1037933083,28.0844073598,4.96637568
1591963236881860798,26.2762375061,24.6699106703,5.15773696
1591963236996203756,38.1628639891,34.6443890631,5.272079872
1591963237146499423,34.6421424543,30.6606673975,5.422375424
1591963237292159515,19.1357871796,11.972308278,5.568035584
1591963237449894858,16.2803698303,10.2452101602,5.725771008
1591963237577768938,13.5804412432,9.50762931416,5.853645056
1591963237694413444,14.2641574724,22.360679775,5.970289664
1591963237805705989,22.360679775,25.0164614259,6.08158208
1591963237956662487,31.0049547023,38.7087143989,6.232538624
1591963238097078441,26.3882106767,32.5288925338,6.372954624
1591963238288550250,29.2109690257,36.7251178596,6.56442624
1591963238421976042,55.2430470226,59.7074329602,6.69785216
1591963238599227052,32.4884718758,41.6399041161,6.875103232
1591963238787762593,32.1111598611,43.6241837198,7.063638784
1591963238898046647,59.2767775379,65.1154366099,7.173922816
1591963239021713601,59.3823358884,65.4218583847,7.29758976
1591963239200499195,31.8382657071,43.8574287465,7.476375296
1591963239330723535,56.5768435994,63.2785655902,7.60659968
1591963239495601293,29.1560806023,40.5178274965,7.771477504
1591963239699057754,26.5459795053,37.0832101016,7.97493376
1591963239845883142,44.1698798458,52.1695378467,8.121759232
1591963239998609642,21.8468422384,30.5118327346,8.27448576
1591963240105386624,28.8886779557,39.2597672101,8.381262592
1591963240292125168,20.6250895303,25.3383404828,8.56800128
1591963240493074672,22.360679775,22.5123553306,8.768950784
1591963240687958969,22.360679775,23.0524971497,8.963835136
1591963240857136657,22.5667923493,23.068902581,9.133012736
1591963240986370517,29.8022074073,28.1791225275,9.262246656
1591963241126058792,42.520128564,36.5633635164,9.401934848
1591963241293394737,28.664554659,28.2916328872,9.569270784
1591963241414059925,50.8474379616,48.1213773545,9.689936128
1591963241536147829,51.2638579681,49.1581525515,9.812023808
1591963241680348917,26.8879594705,31.0052643754,9.956225024
1591963241787381853,28.5193056203,33.1932515104,10.063257856
1591963241899596241,37.8997429067,43.8821660271,10.175472384
1591963242091400644,33.1888862171,37.115923007,10.3672768
1591963242202708915,35.7092695006,35.3011613807,10.478585088
1591963242326592366,33.2675136752,33.1215253374,10.602468352
1591963242502348881,35.1865184237,39.8687626444,10.778224896
1591963242678207411,45.4328019468,44.7292631797,10.954083584
1591963242795611435,46.8895545281,45.8780767724,11.071487488
1591963242992183441,48.3298822172,46.9336084297,11.268059648
1591963243184982242,48.2861684064,46.7769683358,11.460858368
1591963243310297020,48.8962752332,47.2675425116,11.586173184
1591963243450880551,49.8909887351,51.1203141405,11.726756608
1591963243593117030,43.7122572692,43.2687952781,11.868993024
1591963243781402484,39.3134359028,39.332565121,12.057278464
1591963243901684611,46.4545143647,48.5403197834,12.177560832
1591963244042294362,44.8697468658,48.4942847021,12.318170368
1591963244197447548,27.4531860341,30.5097828024,12.47332352
1591963244393316976,20.4842827836,26.5940069466,12.66919296
1591963244587555927,18.4038754434,25.3327452563,12.863431936
1591963244777634156,22.360679775,26.5162195892,13.053510144
1591963244888102435,24.505462654,27.8004277105,13.163978496
1591963245031811490,17.9784729988,25.8902786558,13.30768768
1591963245184902214,24.1761940291,28.0541336497,13.46077824
1591963245303459469,17.8786304901,25.5384871609,13.57933568
1591963245477884212,25.5980496463,28.5101614453,13.753760256
1591963245596058743,28.2676141442,30.5971468834,13.87193472
1591963245706228140,25.2998666363,30.285645741,13.98210432
1591963245882665463,26.7678105308,30.1813026985,14.158541568
1591963246045530463,29.1917007845,36.0698453458,14.321406464
1591963246187778669,26.891743503,30.4390302387,14.463654656
1591963246336377583,45.226265092,47.7989088222,14.612253696
1591963246495980461,31.8647250647,33.8490356904,14.77185664
1591963246611683038,52.8333670383,54.8960198279,14.887559168
1591963246731607814,54.9587969237,56.955087942,15.007483904
1591963246882035249,39.9524297167,40.9679662318,15.157911296
1591963246998219288,40.7656292467,41.8182489143,15.27409536
1591963247181117996,42.4421838639,43.6525898081,15.456994048
1591963247290134841,42.9437687476,44.4701668012,15.56601088
1591963247402341846,60.234579201,63.0004174458,15.678217984
1591963247579939615,42.1684157378,44.2538779536,15.85581568
1591963247755923702,58.2347399154,61.5868747883,16.031799808
1591963247886098978,39.9132270977,41.9994388285,16.16197504
1591963247990689486,52.1571666074,56.1951928038,16.266565632
1591963248151332172,48.7212847245,53.05430403,16.427208192
1591963248289562248,32.4543397454,34.2343632642,16.565438464
1591963248493220149,26.5876701763,28.0185723165,16.769096192
1591963248624383114,23.8159679294,25.7874079372,16.900259328
1591963248745654571,24.4683334624,22.9884708651,17.021530624
1591963248878729372,19.9033844295,15.9774217984,17.154605568
1591963248995171423,22.360679775,15.3229304508,17.271047424
1591963249190250940,33.5943604866,22.360679775,17.466127104
1591963249396485354,40.7977678445,30.7638478218,17.672361472
1591963249531044159,66.1427602679,62.6207622222,17.806920192
1591963249680491440,50.8279896008,47.5795071403,17.956367616
1591963249792763557,71.7307189606,68.4394533286,18.068639744
1591963249912259800,72.7848045718,69.4745857024,18.188135936
1591963250093888694,58.8102917576,54.677205797,18.369764864
1591963250217485276,73.5345370441,70.3117585949,18.493361408
1591963250327441652,73.3305267254,70.1512081006,18.60331776
1591963250477209698,58.8089301391,54.7889235129,18.753085696
1591963250591582466,57.8828648517,51.4592724258,18.86745856
1591963250747374057,70.1727097211,59.0885775001,19.023250176
1591963250892662440,54.2412621948,48.0401012086,19.168538624
1591963251085029638,50.0014855716,43.7063435554,19.360905728
1591963251231702513,58.8375806757,49.6081810913,19.507578624
1591963251379673387,40.3465078638,34.348235912,19.65554944
1591963251509720640,45.3324128911,38.9617637446,19.785596672
1591963251627152411,38.471702859,35.1325538705,19.90302848
1591963251795279803,19.7971900813,17.3791129046,20.071155968
1591963251913644387,14.9103780096,22.360679775,20.189520384
1591963252084713634,6.36295071557,22.360679775,20.360589824
1591963252214375576,22.360679775,25.2281513929,20.490251776
1591963252391850281,22.360679775,25.0267141037,20.667726336
1591963252519189602,34.2836569429,56.8513517094,20.7950656
1591963252627184339,58.2872430792,59.987284556,20.90306048
1591963252794070283,49.8083746546,48.3008699977,21.069946368
1591963252901530000,64.7075611236,65.4348328731,21.177406208
1591963253048794218,67.0435770385,67.1383054633,21.324670208
1591963253185886031,61.4233247145,57.1464186518,21.461762048
1591963253290595435,69.0710289215,68.0261802141,21.566471424
1591963253453594110,69.9957991739,68.5135944957,21.729470208
1591963253582604209,58.5749091756,55.3070017477,21.858480384
1591963253731758818,69.3695140479,67.1584925372,22.007634944
1591963253888466014,57.164116765,54.3326604048,22.164342016
1591963254009816165,65.3402553263,62.7960677599,22.28569216
1591963254194364419,55.8014005525,52.880097392,22.470240512
1591963254380614774,54.8547495836,51.8447528894,22.656490752
1591963254487404899,54.572334735,51.9799940589,22.763280896
1591963254596193849,49.4137679213,47.4875151235,22.872069888
1591963254791196854,53.8229218898,51.5825777149,23.067073024
1591963254946211453,43.8982920265,44.6102971469,23.222087424
1591963255085367173,48.8901836175,49.9868019391,23.361243392
1591963255191550494,45.517717438,47.3141890343,23.46742656
1591963255386409318,39.5002292557,42.2366135214,23.662285312
1591963255526154033,45.8278421379,55.2723330053,23.80203008
1591963255688243797,34.380897925,35.8727482941,23.964119808
1591963255808059513,60.0780625081,59.4714093345,24.083935488
1591963256010174033,35.0759114704,31.5640477314,24.286050048
1591963256197875517,39.422453574,33.6755012504,24.473751552
1591963256389626977,39.4715649987,33.3269068647,24.665502976
1591963256531426145,56.5611762995,42.9875253787,24.807302144
1591963256692362571,41.4479282081,34.8215721247,24.968238592
1591963256896777269,39.2564067589,33.6541084117,25.172653312
1591963257079206050,38.3966510796,33.8841748732,25.35508224
1591963257189568166,37.6501100056,30.9105747567,25.465444352
1591963257292645338,34.2222886588,28.9879019032,25.568521472
1591963257412791402,28.0599630752,22.0657682732,25.688667392
1591963257582669349,27.0075187923,22.360679775,25.858545408
1591963257695908344,28.2725074715,22.6538429528,25.971784448
1591963257877446913,26.8543184639,24.5120408768,26.153323008
1591963257989828496,25.1124783816,29.5038903431,26.265704704
1591963258099077164,26.2408411093,36.2266225842,26.374953216
1591963258212882507,32.9473438953,46.5014606383,26.488758528
1591963258322343029,45.5388888301,49.0041214746,26.598219008
1591963258437577164,47.8591582627,50.9204747496,26.713453312
1591963258583465044,35.5512779852,36.0312863876,26.859341056
1591963258700659364,51.3144369678,53.2884562196,26.976535552
1591963258882736632,44.4335364224,43.4389226208,27.158612736
1591963259002757493,47.0158107569,44.4954583925,27.278633472
1591963259184620315,49.0904371693,46.5491516925,27.460496384
1591963259299150361,48.1549877154,46.173112685,27.575026432
1591963259500181644,51.7577929459,48.3478681097,27.776057856
1591963259680199480,53.1627773715,51.5382957043,27.95607552
1591963259804136756,53.0763647471,51.7585004569,28.0800128
1591963259979094715,51.7838855242,51.1286334465,28.25497088
1591963260095036811,40.0831780446,40.0919127439,28.370913024
1591963260198442449,40.3444801977,40.2818821389,28.474318592
1591963260378858959,46.2684025754,46.8097723442,28.654735104
1591963260486958603,43.0824854994,42.8399301732,28.762834688
1591963260590685345,44.6654482162,43.5219567259,28.866561536
1591963260697609383,45.4859282147,43.9786397632,28.973485568
1591963260883994611,36.1712642635,36.4577015128,29.15987072
1591963260993284494,41.9001544086,42.3245973074,29.269160704
1591963261103180735,45.8930043909,42.3647659533,29.379056896
1591963261281870238,27.3565408549,21.0981654217,29.557746432
1591963261388456459,42.6543466751,37.0469956626,29.664332544
1591963261492612253,40.2603529285,33.798797979,29.768488448
1591963261681005604,24.9644738163,10.0113481268,29.956881664
1591963261794410007,27.8587654229,11.3124306225,30.07028608
1591963261982514326,21.3684550566,22.360679775,30.258390528
1591963262090165380,16.0668566209,22.360679775,30.3660416
1591963262206083949,22.360679775,22.360679775,30.481959936
1591963262335451176,22.360679775,22.360679775,30.611327232
1591963262483314923,10.7585459327,22.360679775,30.75919104
1591963262606543060,22.360679775,29.1766137123,30.8824192
1591963262784276512,22.360679775,31.6720785221,31.060152576
1591963262904619191,43.8914822011,52.31916146,31.18049536
1591963263013386183,45.160520053,53.6667940325,31.289262336
1591963263185014482,35.3199638254,44.1042221878,31.460890624
1591963263316264801,45.1199338332,54.3722615946,31.5921408
1591963263485226999,37.6949117909,47.0483378619,31.761103104
1591963263635971551,41.3014309928,51.6531184581,31.91184768
1591963263787489381,37.1942000682,47.2154427426,32.063365376
1591963263909234392,34.6785576282,45.8610499988,32.185110528
1591963264089078301,34.9076576274,45.3264135282,32.364954368
1591963264282290445,40.2791168815,46.1902918487,32.558166528
1591963264386916840,28.5630345657,33.4021688519,32.66279296
1591963264513539480,29.965187062,31.3550908203,32.78941568
1591963264633319870,31.9395898076,30.0956642999,32.909196032
1591963264785384919,42.2529150395,41.8811009319,33.061261056
1591963264912693043,37.0275534516,31.6431251546,33.188569088
1591963265086140570,37.7389346462,36.6142846593,33.362016768
1591963265286390737,33.2438562797,31.9077979791,33.56226688
1591963265412260007,36.0686433243,31.5072393385,33.688136192
1591963265588441626,23.5423025085,21.9287771501,33.864317696
1591963265783810024,15.9023945985,15.6167630219,34.059686144
1591963265905139734,28.9848667615,24.4947331473,34.181015808
1591963266011655976,25.3937779018,20.1893833986,34.287532032
1591963266133686600,22.3628529865,17.2986321072,34.409562624
1591963266288886461,22.360679775,22.360679775,34.564762624
1591963266481362095,26.4737502206,36.4588428368,34.757238272
1591963266636532669,28.1994977186,33.5845228785,34.912408832
1591963266785652868,43.7672329982,43.1710784854,35.061529088
1591963266906872346,39.4353765081,40.9092790362,35.182748416
1591963267013753753,41.4210000736,43.8906613872,35.289629952
1591963267147710145,42.886869169,45.5008579017,35.423586304
1591963267286296503,45.4001048325,44.8866869796,35.562172672
1591963267407430429,43.2731199651,46.3998091687,35.683306496
1591963267515670480,43.8438297696,47.6833163081,35.791546624
1591963267643859672,42.3594859638,46.6483543953,35.919735808
1591963267785622112,40.1858184851,41.7333565837,36.061498112
1591963267913971925,39.0065049936,44.3502359074,36.189848064
1591963268088101387,36.0123805392,37.9975924019,36.363977472
1591963268284548415,32.5001152263,34.8938204391,36.560424448
1591963268399018799,28.877229441,35.5992521392,36.674894848
1591963268512087436,27.2492006123,33.7493976948,36.787963648
1591963268642075263,25.6074638692,32.0313817981,36.917951232
1591963268787649479,16.7488689597,24.541410924,37.063525632
1591963268908037924,22.1978376592,27.9850559139,37.183913984
1591963269090516912,14.7665155071,24.6792755518,37.366393088
1591963269285189504,12.8572080251,26.7215576567,37.561065728
1591963269414137183,9.26547836442,31.59505166,37.690013184
1591963269584590727,22.360679775,31.1035912149,37.860466944
1591963269694872916,22.360679775,40.3780879641,37.970748928
1591963269809387993,22.360679775,42.7303957501,38.085264128
1591963269995580630,22.360679775,36.5496201948,38.271456768
1591963270145016953,22.360679775,50.056133246,38.420892928
1591963270284899435,22.360679775,38.8659944842,38.560775424
1591963270414544592,45.8058791595,54.6781222708,38.690420736
1591963270588771578,35.0477256129,39.8711001171,38.86464768
1591963270708303324,50.4858473021,56.9380884205,38.984179456
1591963270888499464,35.9920163661,40.1088819748,39.164375552
1591963271014368551,49.6181100723,55.5592921384,39.290244608
1591963271142497098,48.2070479043,54.0595491682,39.41837312
1591963271289654342,34.5369144327,36.969038198,39.565530368
1591963271406389264,39.4348059287,45.4853904097,39.682265344
1591963271513436865,35.1389192989,41.4229170805,39.789313024
1591963271636131016,30.080623859,36.4749229708,39.912007168
1591963271786044139,25.9125472007,27.8534952563,40.061920256
1591963271920569779,22.360679775,21.2925363384,40.196445952
1591963272092133754,23.5295007851,22.4634591263,40.368009728
1591963272215468810,27.971583581,25.785804815,40.491344896
1591963272393505074,28.3691004987,31.8663344405,40.66938112
1591963272515271667,55.3115978251,55.2119998822,40.791147776
1591963272631138305,58.5592673814,59.0248513164,40.9070144
1591963272784634438,33.8272387599,40.600093739,41.060510464
1591963272918939419,64.0209216634,65.9740760597,41.194815488
1591963273051768966,64.0364164738,66.3589530771,41.327645184
1591963273180100039,37.4411837662,47.012466542,41.455976192
1591963273288248642,64.6410376398,68.0305064422,41.564124672
1591963273428548798,62.2387251082,65.8270301381,41.70442496
1591963273590465175,41.5462934295,46.4077248341,41.866341376
1591963273789250992,38.1490138786,44.7883758653,42.065127168
1591963273914563239,45.0656903767,56.9901041985,42.190439424
1591963274085613815,37.0456878519,41.4557350482,42.36148992
1591963274216849060,40.879347881,44.6995408005,42.492725248
1591963274329282692,36.0442257843,39.0543934499,42.605158912
1591963274478662774,33.3004948511,34.581516112,42.754538752
1591963274600092537,34.7410382267,34.5805472296,42.875968512
1591963274778349510,36.228202245,36.7064760637,43.054225664
1591963274888889159,40.56533567,41.9217990521,43.164765184
1591963275018126188,49.850528771,50.7712358493,43.294002176
1591963275178147576,36.2328257995,40.7046858273,43.45402368
1591963275293402225,35.2078720745,41.111051536,43.569278208
1591963275496925486,33.018487276,42.5927792322,43.772801536
1591963275696230135,31.8742685804,44.3729921482,43.97210624
1591963275852707866,58.0325587012,63.2452274469,44.128583936
1591963275983824081,29.5580496874,44.2278372663,44.259700224
1591963276155524590,55.339462211,61.8760547824,44.431400704
1591963276283610257,26.6195925916,42.0996989387,44.559486464
