%time,field.star_effort,field.port_effort,secs_since_start
1591960595277413706,75.8578666838,76.522738638,0.0
1591960595388946041,77.1266145814,77.9628827954,0.111532288
1591960595553495695,62.0396585838,61.9570884276,0.276082176
1591960595660402099,78.279244319,79.787518213,0.382988544
1591960595764135154,78.346688561,80.0279674728,0.486721536
1591960595954055956,62.9301564123,63.7225089348,0.676642304
1591960596072897075,77.7271307201,79.9462577214,0.795483392
1591960596259885655,60.6334929058,61.8489377985,0.982471936
1591960596378187033,75.0860133695,77.7504151155,1.100773376
1591960596481946560,73.6332219952,76.4116937841,1.204532992
1591960596661233533,52.6999114342,53.1967852248,1.383819776
1591960596779083169,64.5038579246,67.5926931462,1.501669632
1591960596960190072,43.3047079812,42.1703232644,1.68277632
1591960597083667163,41.4484495689,45.4502333737,1.806253568
1591960597260102899,30.5084153019,28.8886074406,1.98268928
1591960597382801115,23.9956276142,23.429956593,2.10538752
1591960597561034963,23.1169332249,23.2114747622,2.283621376
1591960597684760500,25.5065361583,26.2238541249,2.407346944
1591960597859040857,33.5419419418,39.0952063177,2.581627136
1591960597984517129,72.367829383,72.7474834301,2.707103488
1591960598160444312,42.1418304223,50.9598921363,2.883030784
1591960598279375097,75.4127013596,76.5094499186,3.001961472
1591960598459262968,48.1182501171,54.5856392706,3.181849344
1591960598571863610,77.1224612179,78.6096424171,3.29444992
1591960598677096227,77.2226174637,78.7343463868,3.39968256
1591960598859815006,51.5134008429,54.0882453854,3.58240128
1591960598972220810,75.7999621266,77.3894556426,3.694807296
1591960599159634238,49.2296449425,50.5139459938,3.882220544
1591960599274929740,72.2955652582,74.2696794627,3.997516032
1591960599459559807,43.5730794635,44.8537391578,4.182146048
1591960599574597109,65.1373336116,67.5939775791,4.297183488
1591960599677385281,61.675758557,64.3941849226,4.399971584
1591960599862899478,32.9584403599,33.1736775655,4.585485824
1591960599976933819,49.3944294567,52.5574640516,4.699520256
1591960600159552100,26.3659868305,26.7574288098,4.882138368
1591960600278694760,22.6909968702,26.8978142019,5.001281024
1591960600461810951,19.6550874137,22.360679775,5.184397312
1591960600578285801,22.360679775,22.360679775,5.300872192
1591960600761426838,23.878348073,22.360679775,5.484013312
1591960600880182497,49.1340908061,29.4434786324,5.602768896
1591960601064125637,41.2179755288,37.7660542607,5.786712064
1591960601175780084,66.131657502,65.0350265394,5.898366464
1591960601283025837,68.5455970903,67.5098602006,6.005612288
1591960601460015725,51.7229332099,49.9047462268,6.182601984
1591960601582665536,72.5043501595,71.3661596195,6.30525184
1591960601759770694,57.8693211308,54.5298487856,6.482356992
1591960601880430644,73.6417352017,72.5745265834,6.60301696
1591960602059498840,59.6321470331,56.0853632206,6.78208512
1591960602181035292,73.10307382,72.3182527661,6.903621632
1591960602359870931,58.8604217912,55.4080671365,7.082457344
1591960602484039038,70.3532305475,70.0174206053,7.20662528
1591960602659209087,55.2626063315,52.4032181971,7.381795328
1591960602778799919,65.1014105404,65.2875182447,7.50138624
1591960602959436769,50.6139656604,48.7158214236,7.682023168
1591960603078566463,55.2194081245,55.9444486064,7.801152768
1591960603260531329,43.4842816873,42.3835369275,7.983117824
1591960603377746876,39.0726285769,40.3683137168,8.100333312
1591960603559064071,34.83291372,33.7765873452,8.281650432
1591960603676264609,30.1836067625,29.5081673761,8.398851072
1591960603861084841,25.6099692144,26.3186633976,8.583671296
1591960603981460090,27.0949317331,31.1722289809,8.704046336
1591960604160930302,24.0987056546,27.237287405,8.883516672
1591960604279596788,56.1368042521,54.6784776928,9.002183168
1591960604461700601,30.431142308,31.5789359365,9.184286976
1591960604581555765,60.1485969872,58.7182475711,9.30414208
1591960604760749018,33.2039605722,31.1677795663,9.483335424
1591960604882246487,60.0207004561,58.0778520475,9.604832768
1591960605060681509,33.6715595503,30.1929795457,9.78326784
1591960605178532024,54.343487668,51.6878653213,9.901118464
1591960605359381195,29.0693581331,27.165539846,10.081967616
1591960605484680767,40.5231581128,36.6448283487,10.207267072
1591960605657422002,24.1569277891,21.4686703493,10.380008448
1591960605785422383,8.81911522423,13.5410707661,10.508008704
1591960605959462515,22.360679775,22.360679775,10.682048768
1591960606082346413,22.360679775,22.6596004889,10.804932864
1591960606260265290,24.1712825003,27.2508961867,10.982851584
1591960606384229853,37.2312552794,52.113050059,11.106816256
1591960606561061623,34.3657940937,37.1639206957,11.283648
1591960606679222786,52.5696070046,55.2628540247,11.401809152
1591960606859917693,38.1973037491,36.9069982543,11.582503936
