%time,field.port,field.star,secs_since_start
1591011479035528281,-139.822933518,-37.4345353879,0.0
1591011479239403227,-144.965191699,-33.5786238089,0.203875072
1591011479436224108,-150.825166158,-27.6491094867,0.400695808
1591011479635483143,-155.547613592,-22.3982837415,0.599954944
1591011479840409073,-156.199691752,-20.7573854349,0.804880896
1591011480035811768,-156.413299088,-19.9166472046,1.000283648
1591011480236389087,-156.629105745,-19.2525001003,1.200860928
1591011480437829544,-156.348125423,-18.8403272122,1.40230144
1591011480635362380,-155.891131126,-18.7034297307,1.599834112
1591011480836868200,-155.477781738,-18.8443501936,1.801339904
1591011481036379484,-154.989641778,-19.1813380669,2.0008512
1591011481236131364,-154.317728749,-19.9910365024,2.200603136
1591011481437776380,-153.221442406,-21.4923872141,2.402248192
1591011481636698763,-151.385214349,-23.9503212869,2.601170688
1591011481835332807,-148.86938247,-26.1686181727,2.799804672
1591011482035553868,-146.055440155,-27.9308155163,3.0000256
1591011482235664744,-143.010118351,-29.8466460125,3.200136448
1591011482435535950,-137.230016124,-32.0944407778,3.40000768
1591011482639003651,-131.930895819,-34.4201748317,3.603475456
1591011482836130528,-127.893106548,-35.9953598883,3.800602368
1591011483035168096,-125.299028022,-37.6562262529,3.999639808
1591011483235649252,-124.423302148,-38.5117450125,4.200121088
1591011483435723761,-124.291534138,-38.7004767996,4.400195584
1591011483635756659,-125.02202287,-38.8147117135,4.600228352
1591011483842870239,-125.809939832,-38.9020322669,4.80734208
1591011484036029684,-126.479448635,-39.0281517099,5.000501504
1591011484235652194,-127.269346352,-39.3787316597,5.200123904
1591011484435916237,-128.06864241,-39.7282051187,5.400388096
1591011484640437758,-129.164341356,-40.3357743511,5.604909568
1591011484835916494,-132.847848715,-40.6379931464,5.800388352
1591011485036154386,-138.238397933,-38.7186143669,6.000626176
1591011485236861119,-143.38051951,-35.5134490612,6.201332992
1591011485440800015,-147.076061662,-32.6848115938,6.405271808
1591011485637072358,-150.174795545,-29.4772898727,6.601544192
1591011485837742349,-153.724226291,-26.3061593996,6.802214144
1591011486035503898,-155.648372542,-24.1332439982,6.99997568
1591011486235930107,-155.726318661,-23.6016554977,7.20040192
1591011486436016542,-156.07362012,-23.1371035964,7.400488448
1591011486635908510,-155.955894979,-23.0696469406,7.600380416
1591011486835894381,-155.726714812,-23.3685018678,7.80036608
1591011487036022188,-155.500649211,-23.7069292034,8.00049408
1591011487239347075,-155.072505633,-24.0438897559,8.203819008
1591011487436391156,-154.484836157,-24.3453094191,8.400862976
1591011487636901127,-153.046425638,-25.2040878865,8.601372928
1591011487837057468,-151.598247949,-26.2051938357,8.801529344
1591011488037255441,-149.340146429,-26.9898493827,9.001727232
1591011488236778927,-146.671277331,-28.0157215979,9.201250816
1591011488435823591,-143.417279588,-29.2358392705,9.400295424
1591011488636533479,-139.553031763,-29.8074270663,9.601005312
1591011488838451845,-136.005540791,-29.7706499127,9.802923776
1591011489035847765,-133.956046908,-30.4801563033,10.000319488
1591011489235324134,-132.414855703,-31.8413788539,10.199795968
1591011489437214995,-130.86544095,-33.1495308347,10.401686784
1591011489635702997,-130.043987759,-34.5365612551,10.600174848
1591011489835963879,-129.524019118,-35.8372375939,10.800435712
1591011490043079219,-129.180050791,-36.9268098608,11.007550976
1591011490236112873,-129.168166262,-37.7921606777,11.200584704
1591011490435706995,-129.57717165,-38.4325353087,11.400178688
1591011490644613016,-130.571046137,-38.6783299112,11.609084928
1591011490836834202,-132.130829117,-38.3844337014,11.801306112
1591011491036001872,-135.141412578,-37.2308215808,12.0004736
1591011491236044105,-139.248446307,-34.8401495034,12.20051584
1591011491435985567,-143.958722344,-31.8429156465,12.400457472
1591011491636263395,-148.402675644,-28.8436327329,12.600735232
1591011491835715816,-150.556398214,-27.5512089702,12.800187648
1591011492041893970,-152.878375664,-25.6908396101,13.006365696
1591011492236025340,-154.379787847,-24.5504012168,13.200497152
1591011492436194941,-154.550515256,-24.0951127596,13.400666624
1591011492635870734,-154.143941415,-24.2550313937,13.600342528
1591011492836793516,-153.307366185,-24.8075629617,13.801265408
1591011493037576195,-152.013332206,-25.9305485141,14.002048
1591011493242817219,-150.112463239,-27.3888468359,14.207289088
1591011493436307016,-147.838488358,-28.9625634018,14.400778752
1591011493635785980,-144.244675044,-30.7617684179,14.600257792
1591011493835919461,-139.856333143,-32.5669566796,14.800391168
1591011494043189911,-135.339419762,-34.6557651316,15.007661824
1591011494236271743,-132.507199861,-36.0861979891,15.200743424
1591011494436925805,-130.87337763,-36.686889221,15.401397504
1591011494635598827,-129.723638227,-37.2192956366,15.600070656
1591011494840267308,-129.68728796,-37.4516040306,15.804739072
1591011495041108715,-130.112767764,-37.2171338817,16.005580544
1591011495239086251,-131.228151316,-36.3068096842,16.203558144
1591011495436327045,-132.861686679,-34.41596402,16.400798976
1591011495635716573,-136.040402077,-31.5345052847,16.600188416
1591011495837484641,-140.904985747,-28.1284555777,16.801956352
1591011496035995253,-146.616266988,-25.0091098913,17.000466944
1591011496237221739,-150.904970088,-23.8392880242,17.20169344
1591011496435858873,-153.612539037,-24.0106164894,17.400330752
1591011496635570142,-155.097340201,-23.3648425939,17.600041984
1591011496840649801,-154.842738069,-23.4425206278,17.805121536
1591011497036502001,-153.868397924,-24.3039987274,18.000973824
1591011497241850976,-152.728821842,-25.2134896418,18.206322688
1591011497435952916,-150.28507578,-27.4268056122,18.400424704
1591011497643126229,-148.039992599,-29.4400243606,18.60759808
1591011497837064970,-145.344144255,-32.6888311601,18.801536768
1591011498037325202,-141.631485648,-37.4998080907,19.00179712
1591011498235619967,-136.801708622,-41.6015450081,19.200091648
1591011498440064237,-132.939550835,-43.2644296936,19.404536064
1591011498637041929,-131.524267337,-43.4793347656,19.601513728
1591011498835151453,-131.99448488,-43.2725644489,19.799623168
1591011499037050418,-132.733033235,-43.0374795829,20.001522176
1591011499237057942,-134.087323144,-42.6072288916,20.201529856
1591011499437604502,-135.33355946,-42.3563321378,20.402076416
1591011499636793045,-136.505073506,-41.7108929216,20.601264896
1591011499837590418,-136.818087416,-40.1641829236,20.802062336
1591011500046380696,-138.600370638,-37.5755002471,21.010852608
1591011500237179078,-144.796663612,-32.8674269465,21.201650944
1591011500435767210,-151.925810162,-26.2958731347,21.400239104
