%time,field.port,field.star,secs_since_start
1591962388778685195,26.5692440855,13.295091496,0.0
1591962388887609615,1.49421285876,1.21332166628,0.108924416
1591962389016401589,1.82720637682,1.46824760413,0.23771648
1591962389148810310,1.78568377338,1.4273849258,0.370125056
1591962389289486309,28.5594767411,13.4504359801,0.510801152
1591962389490686534,24.5471846443,11.4034985175,0.71200128
1591962389643122847,1.03428227161,0.786127103783,0.86443776
1591962389783545454,13.5180074504,6.53367766168,1.00486016
1591962389942748431,0.884938568195,0.635250148456,1.164063232
1591962390089045753,14.4275795141,6.77848421789,1.310360576
1591962390289778694,25.2533536851,10.9446613444,1.511093504
1591962390499257977,37.9338827991,15.2469202039,1.720572672
1591962390649068903,21.7131744338,6.35779272367,1.870383616
1591962390788143148,51.7131744338,25.6032870752,2.00945792
1591962390898417030,81.7131744338,22.6188346341,2.119731968
1591962391099901636,111.713174434,52.6188346341,2.321216512
1591962391289243936,141.713174434,82.6188346341,2.51055872
1591962391488487785,171.713174434,112.618834634,2.709802496
1591962391684001143,174.644494786,142.618834634,2.90531584
1591962391789101304,165.122115362,149.159750724,3.010416128
1591962391935215603,162.206331878,141.274803623,3.156530432
1591962392084275093,-167.793668122,171.274803623,3.305590016
1591962392210568243,162.206331878,141.274803623,3.431883008
1591962392344305233,132.206331878,111.274803623,3.565619968
1591962392485984348,102.206331878,141.274803623,3.707299072
1591962392615693751,72.2063318781,111.274803623,3.83700864
1591962392786293939,42.2063318781,141.274803623,4.007608832
1591962392901511448,12.2063318781,111.274803623,4.12282624
1591962393008735988,-15.1405429745,81.2748036232,4.230050816
1591962393127399997,-17.0343697511,51.2748036232,4.348714752
1591962393293626126,-47.0343697511,21.2748036232,4.514940928
1591962393490798543,-60.7381328344,-8.72519637683,4.712113408
1591962393616314968,-30.7381328344,-31.1807692746,4.837629696
1591962393793687733,-60.7381328344,-61.1807692746,5.015002624
1591962393929001789,-39.4834907143,-43.6925022745,5.150316544
