%time,field.throttle_bow,field.position_bow,field.lin_act_bow,secs_since_start
1591962784181420464,-44.2801959877,90,2,0.0
1591962784364794868,-43.1184017899,90,2,0.183374336
1591962784499610029,-31.4362368397,90,2,0.318189568
1591962784602141469,-40.2693449048,90,2,0.420720896
1591962784760784815,-39.9333365463,90,2,0.579364352
1591962784884204823,17.9450678528,90,2,0.702784256
1591962785008259832,-37.897099992,90,2,0.826839296
1591962785193511802,35.5601435068,90,2,1.012091136
1591962785387100180,43.1868237104,90,2,1.205679616
1591962785515684322,-33.8376654092,90,2,1.334263808
1591962785625530155,-34.1321125164,90,2,1.444109568
1591962785738448635,-34.4694632501,90,2,1.557028096
1591962785853996200,-35.2507515166,90,2,1.672575744
1591962785992064835,45.1980544324,90,2,1.810644224
1591962786099714053,-36.8362639762,90,2,1.918293504
1591962786207775092,-37.4197232804,90,2,2.026354432
1591962786356636071,-38.4859672953,90,2,2.175215616
1591962786498546727,39.2390371311,90,2,2.317126144
1591962786639894227,-41.1639400553,90,2,2.458473728
1591962786792249481,26.9354974608,90,2,2.610829056
1591962786983358467,-10.4525871373,90,2,2.80193792
1591962787113667576,-48.4871048005,90,2,2.93224704
1591962787227164397,-50.3223304929,90,2,3.045743872
1591962787393844207,-40.9058524837,90,2,3.21242368
1591962787523742551,-54.0512549437,90,2,3.34232192
1591962787637109652,-55.7694895912,90,2,3.455689216
1591962787788129542,-53.6326343689,90,2,3.606708992
1591962787921643228,-55.6466876715,90,2,3.74022272
1591962788081092887,-47.7067699588,90,2,3.89967232
1591962788228584562,-53.1640138225,90,2,4.047163904
1591962788393500903,-41.5962790063,90,2,4.212080384
1591962788547393338,-49.9624217648,90,2,4.365972736
1591962788687846185,-32.3170672957,90,2,4.5064256
1591962788794694608,-45.9756428974,90,2,4.613274112
1591962788901503914,-44.3234980519,90,2,4.720083456
1591962789022131922,-42.8770824059,90,2,4.840711424
1591962789145035216,-41.020711701,90,2,4.96361472
1591962789281461633,-11.2872386441,90,2,5.100041216
1591962789443800238,-35.2282280913,90,2,5.262379776
1591962789581894944,18.9227890497,90,2,5.400474368
1591962789691241239,-28.2662933717,90,2,5.509820672
1591962789844846431,-25.213947219,90,2,5.663425792
1591962789997064701,28.7631569026,90,2,5.81564416
1591962790188599982,31.9341088064,90,2,6.00717952
1591962790326751074,-8.80500150351,90,2,6.145330432
1591962790492357883,35.9154213124,90,2,6.310937344
1591962790613230636,20.112757127,90,2,6.431810048
1591962790793978475,42.8693529364,90,2,6.612557824
1591962790994936854,58.766277274,90,2,6.813516288
1591962791129651960,38.2820368832,90,2,6.948231424
1591962791257411858,42.1753371692,90,2,7.075991296
1591962791387577680,78.8872835746,90,2,7.206157056
1591962791537689884,50.1119715712,90,2,7.356269312
1591962791698962253,83.4005643818,90,2,7.517541632
1591962791895051122,89.6386075905,90,2,7.713630464
1591962792043174735,59.9219119048,90,2,7.861754112
1591962792184021114,85.6662757991,90,2,8.002600448
1591962792301870811,53.7983862661,90,2,8.120450304
1591962792407406298,42.6454887937,90,2,8.225985792
1591962792583223086,75.7351143552,90,2,8.401802496
1591962792739039974,36.4619439652,90,2,8.557619456
1591962792885329419,68.4225485882,90,2,8.703908864
1591962793051341268,30.6410701971,90,2,8.869920768
1591962793188130531,56.94885891,90,2,9.006710016
1591962793349666873,18.9454245765,90,2,9.168246272
1591962793482215185,31.6396561991,90,2,9.300794624
1591962793600037481,-22.0901804082,90,2,9.418616832
1591962793753749772,-26.2122192755,90,2,9.572329216
1591962793902378746,-50.4464303108,90,2,9.720958208
1591962794010649757,-41.109293055,90,2,9.829229312
1591962794197084224,-70.7513269797,90,2,10.015663616
1591962794402779642,-78.9676588348,90,2,10.221359104
1591962794591591433,-82.5507904132,90,2,10.41017088
1591962794753136041,-54.8803622344,90,2,10.571715584
1591962794881233597,-80.7127809877,90,2,10.69981312
1591962795002002280,-78.0132780969,90,2,10.820581632
1591962795130859416,-54.2775277095,90,2,10.949438976
1591962795296877205,-65.6658423904,90,2,11.115456768
1591962795411150760,-49.6496808559,90,2,11.229730304
1591962795588356153,-50.1861435366,90,2,11.406935552
1591962795705009850,-43.4937714504,90,2,11.523589376
1591962795811515651,-41.1337504473,90,2,11.630095104
1591962795945683144,-38.9802288348,90,2,11.764262656
1591962796096495658,-20.7174415912,90,2,11.915075072
1591962796204893340,-32.1077534499,90,2,12.023472896
1591962796344873500,-27.4554034865,90,2,12.163452928
1591962796492616454,36.915143547,90,2,12.311195904
1591962796617239555,12.7292635419,90,2,12.435819008
1591962796803808585,56.9284406964,90,2,12.622387968
